trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
CHF_JPY_2014-06-23T00:00:00,0.5333333333333333,3.0,0.7409208603575601,0.35
CHF_JPY_2015-03-26T04:00:00,0.45714285714285713,5.0,0.34973574205814373,0.5909090909090909
CHF_JPY_2015-10-13T00:00:00,0.5476190476190477,10.0,0.40907949526762,0.6530612244897959
CHF_JPY_2016-10-14T16:00:00,0.5714285714285714,2.0,0.19970365785621141,0.07142857142857142
CHF_JPY_2017-06-22T00:00:00,0.5121951219512195,26.0,0.3138825440436677,0.3989071038251366
CHF_JPY_2017-09-14T20:00:00,0.4659090909090909,8.0,0.08585552805517516,0.07368421052631578
CHF_JPY_2017-12-13T20:00:00,0.0,0.0,0.0,0.0
CHF_JPY_2019-01-10T12:00:00,1.0,3.0,0.048738986179428304,0.8421052631578947
CHF_JPY_2019-07-24T00:00:00,0.3333333333333333,4.0,0.08918369633437606,0.75
CHF_JPY_2019-10-15T08:00:00,0.5125,17.0,0.18660158642447555,0.09583333333333334
CHF_JPY_2019-11-29T12:00:00,0.5168067226890757,38.0,0.39286228770681575,0.7875
CHF_JPY_2020-02-06T08:00:00,0.25,3.0,0.1195810296755272,0.42857142857142855
CHF_JPY_2020-02-25T04:00:00,0.5714285714285714,3.0,0.4307208026578606,0.7368421052631579
CHF_JPY_2020-04-10T20:00:00,0.0,0.0,0.0,0.0
CHF_JPY_2020-09-14T16:00:00,1.0,3.0,0.03483129925502791,0.5714285714285714
CHF_JPY_2021-06-28T04:00:00,0.0,1.0,0.0,0.14285714285714285
CHF_JPY_2022-11-17T16:00:00,0.3888888888888889,11.0,0.20544423468541706,0.5641025641025641
CHF_JPY_2024-02-12T08:00:00,0.3333333333333333,3.0,0.15733440987315384,0.8333333333333334
CHF_JPY_2025-03-26T08:00:00,0.42857142857142855,4.0,0.2669880281202651,0.32
EUR_AUD_2010-09-27T16:00:00,0.46107784431137727,16.0,0.1620368668833816,0.19186046511627908
EUR_AUD_2011-02-24T12:00:00,0.3333333333333333,0.0,0.0,0.0
EUR_AUD_2011-06-29T08:00:00,0.0,0.0,0.0,0.0
EUR_AUD_2012-02-13T16:00:00,0.25,3.0,0.2506159563551039,0.3333333333333333
EUR_AUD_2012-08-21T00:00:00,0.5271966527196653,55.0,0.14157615120378697,0.8416666666666667
EUR_AUD_2013-07-29T12:00:00,0.4624277456647399,15.0,0.2976921937084751,0.6989247311827957
EUR_AUD_2014-05-23T00:00:00,0.0,1.0,0.0,0.08695652173913043
EUR_AUD_2014-08-13T00:00:00,0.0,0.0,0.0,0.0
EUR_AUD_2015-05-05T04:00:00,0.5,7.0,0.2177525383005286,0.3170731707317073
EUR_AUD_2015-08-14T08:00:00,0.509009009009009,13.0,0.14484615135928103,0.15416666666666667
EUR_AUD_2017-03-07T12:00:00,0.5210084033613446,31.0,0.3135457782710398,0.95
EUR_AUD_2017-09-25T08:00:00,0.5502183406113537,33.0,0.1803907784974832,0.975
EUR_AUD_2017-10-03T16:00:00,0.5412844036697247,32.0,0.23798284652572055,0.9583333333333334
EUR_AUD_2018-03-21T16:00:00,0.5434782608695652,12.0,0.4003555946070656,0.2727272727272727
EUR_AUD_2018-04-18T20:00:00,0.5394736842105263,16.0,0.23698819987174757,0.2708333333333333
EUR_AUD_2019-02-12T00:00:00,0.6666666666666666,3.0,0.12571827601658686,0.4166666666666667
EUR_AUD_2019-03-05T08:00:00,0.4,4.0,0.1967028536344993,0.2692307692307692
EUR_AUD_2019-04-25T20:00:00,0.5570175438596491,34.0,0.3124718228737242,0.9333333333333333
EUR_AUD_2020-10-30T08:00:00,0.5,3.0,0.49411403874499393,0.45454545454545453
EUR_AUD_2021-03-26T00:00:00,0.0,0.0,0.0,0.0
EUR_AUD_2021-04-22T16:00:00,0.45,6.0,0.6429632156774713,0.6811594202898551
EUR_AUD_2021-06-22T20:00:00,1.0,1.0,0.0,0.08333333333333333
EUR_AUD_2021-07-12T16:00:00,0.5521739130434783,21.0,0.2439416258468753,0.7125
EUR_AUD_2022-02-01T12:00:00,0.38181818181818183,8.0,0.06205376206258473,0.23684210526315788
EUR_AUD_2022-09-02T20:00:00,0.5258620689655172,40.0,0.2647880015795532,0.8916666666666667
EUR_AUD_2022-11-22T08:00:00,0.4666666666666667,6.0,0.05265074752617782,0.6486486486486487
EUR_AUD_2023-02-20T04:00:00,0.5470085470085471,42.0,0.2513643287267886,0.9458333333333333
EUR_AUD_2023-02-23T20:00:00,0.542016806722689,38.0,0.26269885473273646,0.8541666666666666
EUR_AUD_2023-10-17T00:00:00,0.4827586206896552,10.0,0.29213797429025945,0.4057971014492754
EUR_AUD_2025-06-02T12:00:00,0.5555555555555556,2.0,0.05929038089854444,0.14285714285714285
EUR_AUD_2025-08-05T12:00:00,0.44274809160305345,16.0,0.20438621487282094,0.45751633986928103
EUR_CAD_2010-05-24T08:00:00,0.5,5.0,0.052271011649852456,0.4444444444444444
