trade_id,fold,prob
2085,7,0.671220738
2086,7,0.372597852
2087,7,0.3645282477
2093,7,0.3696471849
2094,7,0.7005804704
2095,7,0.514944287
2098,7,0.4249433536
2100,7,0.2257229065
2101,7,0.1949897391
2106,7,0.353709627
2107,7,0.09664985853
2110,7,0.08883885577
2111,7,0.1279070919
2112,7,0.3498778186
2113,7,0.7252419088
2114,7,0.09763239884
2116,7,0.1427565448
2119,7,0.6555343302
2120,7,0.5387376405
2121,7,0.1275788419
2122,7,0.2268875647
2124,7,0.06547551787
2126,7,0.9312962684
2127,7,0.05133642952
2132,7,0.0720592347
2135,7,0.212970432
2136,7,0.1659522533
2137,7,0.06403756699
2138,7,0.243073543
2139,7,0.2705351217
2143,7,0.1909763111
2144,7,0.4335972348
2149,7,0.1554751596
2150,7,0.6887417282
2152,7,0.07090712934
2153,7,0.2033985106
