trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,time_to_peak_mfe,calendar_year,num_higher_highs,num_higher_lows,most_recent_sh_price,most_recent_sh_age,most_recent_sl_price,most_recent_sl_age,hh_range_atr,hl_range_atr,pullback_depth_atr,trigger_body_atr,trigger_close_pos,trigger_break_size_atr
31,EUR_CHF,2020-11-09 12:00:00,2020-11-09 16:00:00,1.07894,1.073803764,2020-12-10 00:00:00,1.073753764,stoploss,-1.009734756,135,1.997571871,-1.053300567,1,1,100,2020,3,3,1.07268,11,1.0676,7,0.8449767953,0.6424938766,1.918178144,3.862751064,0.9629972248,3.675843754
32,NZD_CAD,2020-11-09 20:00:00,2020-11-10 00:00:00,0.886835,0.8807587786,2021-01-07 00:00:00,0.923905,time_exit,6.100830994,240,6.39295333,-0.216417393,2.3,2.3,237,2020,2,4,0.88834,9,0.8823,6,1.731339144,2.534469849,1.367030761,0.7669239933,0.605664488,0.03291519285
33,CHF_JPY,2020-11-10 16:00:00,2020-11-10 20:00:00,115.201,114.4664338,2020-11-16 16:00:00,114.4554338,stoploss,-1.014974825,24,3.482327457,-2.035214835,2.2,2.2,9,2020,3,3,116.102,7,114.265,16,3.082091229,0.2532106752,3.059008269,0.5554298681,0.5670886076,0.3103872792
34,AUD_CHF,2020-11-11 04:00:00,2020-11-11 08:00:00,0.66845,0.6624384858,2020-11-12 16:00:00,0.6623684858,stoploss,-1.011644321,9,3.521575312,-1.731676854,1.4,1.4,0,2020,4,2,0.66811,4,0.65201,16,3.855933667,1.866418281,0.5902936422,0.6786975566,0.835483871,0.4690997818
35,AUD_USD,2020-11-12 00:00:00,2020-11-12 04:00:00,0.72854,0.7223543931,2020-11-12 20:00:00,0.7223043931,stoploss,-1.008083281,5,8.642644234,-1.036276647,1,1,0,2020,2,2,0.73179,5,0.72523,9,0.934427304,0.4364971835,1.19668759,0.1713655609,0.5392670157,0.04526637459
36,CAD_CHF,2020-11-13 08:00:00,2020-11-13 12:00:00,0.696115,0.6919720545,2020-12-02 16:00:00,0.6918970545,stoploss,-1.018103062,80,1.490485467,-2.398052326,1.5,1.5,47,2020,3,2,0.70498,11,0.69973,14,0.492403296,6.063319017,5.020210509,0.7337774607,0.8195876289,0.3186138974
37,GBP_USD,2020-11-13 08:00:00,2020-11-13 12:00:00,1.31727,1.308286702,2021-01-12 12:00:00,1.360215,time_exit,4.780538089,240,5.910969205,-0.4330258043,0.8,0.9,204,2020,2,3,1.33138,12,1.31909,10,2.348803206,2.195184797,4.252509402,1.05083897,0.9570093458,0.9729165886
38,USD_CAD,2020-11-16 08:00:00,2020-11-16 12:00:00,1.311685,1.305135482,2020-11-18 16:00:00,1.305070482,stoploss,-1.009924395,14,0.1076415103,-7.43031787,1.3,1.3,0,2020,2,2,1.31723,4,1.29845,22,3.713250398,1.722264165,1.938695323,0.2504001091,0.9450549451,0.045804898
39,EUR_CAD,2020-11-18 00:00:00,2020-11-18 04:00:00,1.554805,1.547194936,2020-11-18 20:00:00,1.547009936,stoploss,-1.024309915,5,3.121524497,-2.799582379,3.7,3.7,1,2020,2,2,1.55763,14,1.54633,9,4.218098773,3.458578184,0.8141030019,0.06044627526,0.6832740214,0.03679338494
40,EUR_USD,2020-11-18 04:00:00,2020-11-18 08:00:00,1.187335,1.182607323,2020-11-19 08:00:00,1.182592323,stoploss,-1.003172805,7,10.06942634,-1.55150178,0.3,0.3,0,2020,3,3,1.18939,4,1.18141,10,2.99512818,2.902059225,1.667114624,0.7699340802,0.8101265823,0.2876676783
41,GBP_AUD,2020-11-20 08:00:00,2020-11-20 12:00:00,1.82216,1.812040979,2020-11-25 12:00:00,1.811840979,stoploss,-1.019764758,19,0.9417907102,-7.965197402,4,4,7,2020,3,2,1.82414,5,1.81206,9,0.9585907543,2.61487746,0.7852106358,0.3577421166,0.8299595142,0.136376829
42,AUD_USD,2020-11-25 16:00:00,2020-11-25 20:00:00,0.73629,0.7305219958,2021-01-22 20:00:00,0.77149,time_exit,6.102630753,240,7.92475147,-0.4368928835,1,1,166,2020,4,2,0.73733,4,0.72652,12,1.473646631,0.3744796144,0.9784861787,0.575589037,0.9765625,0.2080442302
43,AUD_CAD,2020-11-25 20:00:00,2020-11-26 00:00:00,0.957685,0.952989088,2020-11-30 20:00:00,0.952894088,stoploss,-1.020230362,18,6.892164866,-2.545831329,1.9,1.9,12,2020,2,2,0.95964,9,0.95223,13,0.8688408049,1.235116831,1.244803239,0.3577579785,0.5885714286,0.3322038372
44,AUD_CHF,2020-11-26 08:00:00,2020-11-26 12:00:00,0.66899,0.6648795223,2020-12-01 16:00:00,0.6648095223,stoploss,-1.017029651,20,5.488413237,-2.663923978,1.4,1.4,5,2020,3,3,0.67146,11,0.66682,4,2.233317089,2.466866588,1.910399275,0.7006484984,0.9467455621,0.08271544773
45,GBP_CHF,2020-11-27 04:00:00,2020-11-27 08:00:00,1.211275,1.205925275,2020-11-27 16:00:00,1.205830275,stoploss,-1.017757922,3,1.569239545,-8.033123224,1.9,1.9,0,2020,2,2,1.21929,16,1.21372,15,0.2654342054,3.095486227,3.021110639,0.1644944372,0.9857142857,0.1046782782
46,CHF_JPY,2020-11-27 16:00:00,2020-11-27 20:00:00,114.958,114.4522858,2021-01-26 20:00:00,116.847,time_exit,3.735311259,240,5.538701342,-0.6584746687,2.2,2.2,53,2020,2,4,115.103,8,114.636,7,0.9293786615,3.677966618,0.9085385753,0.2807909999,0.5341365462,0.2610169858
47,EUR_USD,2020-12-01 08:00:00,2020-12-01 12:00:00,1.198105,1.193134284,2021-01-28 12:00:00,1.210825,time_exit,2.558987734,240,7.41040198,-0.4234802815,0.7,0.7,144,2020,3,3,1.20034,4,1.18853,17,2.961344296,1.782439569,1.907351265,0.9495614862,0.8454258675,0.8369016489
48,GBP_JPY,2020-12-03 12:00:00,2020-12-03 16:00:00,140.098,139.1762225,2020-12-07 08:00:00,139.1642225,stoploss,-1.013018325,11,4.344866081,-3.593057792,2.4,2.4,6,2020,2,2,140.444,7,138.889,5,0.2885728783,1.334378347,1.544875361,0.7420445441,0.6423487544,0.2994214827
49,CAD_JPY,2020-12-03 16:00:00,2020-12-03 20:00:00,80.725,80.32638799,2020-12-21 12:00:00,80.32038799,stoploss,-1.015052231,71,3.71790101,-1.462575094,1.2,1.2,29,2020,2,2,81.012,8,79.881,22,1.831354749,0.2006964108,2.399405448,0.8429249254,0.9832214765,0.1154004362
50,EUR_AUD,2020-12-04 00:00:00,2020-12-04 04:00:00,1.63433,1.625253576,2020-12-09 08:00:00,1.625133576,stoploss,-1.013221066,20,0.7425831896,-8.266471323,2.4,2.4,2,2020,3,3,1.64198,8,1.63187,10,4.849927597,3.816480963,2.260870736,0.4561267663,0.7896103896,0.2600142919
51,EUR_NZD,2020-12-04 00:00:00,2020-12-04 04:00:00,1.7195,1.710522778,2020-12-09 12:00:00,1.710332778,stoploss,-1.021164676,21,1.693174112,-4.861191991,3.8,3.8,2,2020,2,3,1.71813,8,1.70408,10,2.767002958,1.699857695,0.6696085456,0.7953462607,0.861003861,0.3341791011
52,GBP_NZD,2020-12-14 00:00:00,2020-12-14 04:00:00,1.87868,1.860527509,2021-02-10 04:00:00,1.91012,time_exit,1.731993672,240,2.34237821,-0.9310016876,4.8,4.8,152,2020,2,3,1.91078,12,1.89053,16,1.092962928,0.6632698413,5.153786165,0.06390307441,0.7436489607,1.069825608
53,AUD_CHF,2020-12-15 12:00:00,2020-12-15 16:00:00,0.66871,0.6641426561,2021-02-11 16:00:00,0.69095,time_exit,4.86935083,240,5.412335994,-0.7575518827,1.4,1.4,222,2020,3,2,0.67218,7,0.65958,21,3.060859919,0.6743525429,2.400363868,0.8057199214,0.8633093525,0.1751565047
54,AUD_CAD,2020-12-15 16:00:00,2020-12-15 20:00:00,0.962245,0.9573384519,2021-02-11 20:00:00,0.984065,time_exit,4.447118329,240,5.666916826,-0.7326943352,1.9,1.9,85,2020,3,4,0.96523,8,0.96036,10,3.50551949,5.315345831,2.137269769,0.8437703888,0.8885135135,0.5869707052
55,GBP_AUD,2020-12-17 04:00:00,2020-12-17 08:00:00,1.78552,1.771937719,2020-12-18 16:00:00,1.771737719,stoploss,-1.014725068,9,1.23396067,-3.236569871,4,4,3,2020,2,2,1.79081,4,1.76358,15,2.108629688,3.093736715,0.9220063628,0.1472506766,0.9299191375,0.094240433
56,EUR_NZD,2020-12-17 16:00:00,2020-12-17 20:00:00,1.71479,1.704220858,2020-12-30 16:00:00,1.704030858,stoploss,-1.017976862,48,1.883785867,-4.827260419,3.8,3.8,16,2020,3,2,1.72409,6,1.7102,8,2.000162392,0.6055363912,2.700986966,0.8458586465,0.8534107402,0.6452747169
57,GBP_JPY,2020-12-21 20:00:00,2020-12-22 00:00:00,139.08,137.7411892,2021-02-18 00:00:00,146.568,time_exit,5.593023161,240,6.340701604,-0.8104206903,2.4,2.4,234,2020,2,2,140.448,12,139.575,13,0.5751372641,1.936046479,3.878502937,1.460998037,0.6754143646,1.259326529
58,USD_CAD,2020-12-22 04:00:00,2020-12-22 08:00:00,1.288015,1.280595126,2020-12-29 12:00:00,1.280530126,stoploss,-1.008760256,26,0.7190148935,-3.925268749,1.3,1.3,2,2020,2,2,1.29566,4,1.26886,15,4.496033149,0.01347731759,2.59150654,0.5498745578,0.8978328173,0.4097104548
59,GBP_CAD,2020-12-28 04:00:00,2020-12-28 08:00:00,1.74285,1.728951937,2020-12-28 16:00:00,1.728691937,stoploss,-1.018707643,3,2.519775655,-1.825434276,2.8,5.2,0,2020,4,2,1.74827,4,1.72029,15,2.803268404,2.22333146,1.109849028,0.3496890257,0.7067039106,0.002878098977
60,EUR_CHF,2020-12-30 00:00:00,2020-12-30 04:00:00,1.08445,1.080243668,2020-12-31 12:00:00,1.080193668,stoploss,-1.011886842,9,5.030511452,-2.508123621,1,1,2,2020,2,3,1.0892,10,1.08202,12,1.607101012,0.4754736722,3.128589197,0.8843810303,0.93359375,0.1331326282
61,USD_CHF,2020-12-30 08:00:00,2020-12-30 12:00:00,0.884765,0.8803531804,2020-12-31 12:00:00,0.8803081804,stoploss,-1.010199873,7,5.599730383,-2.038841319,0.9,0.9,0,2020,4,2,0.89188,11,0.88678,22,0.6437253304,1.015454042,4.68751081,1.223984783,0.7977207977,0.8250564094
62,CAD_JPY,2020-12-30 16:00:00,2020-12-30 20:00:00,80.885,80.48518597,2021-02-25 20:00:00,84.739,time_exit,9.639481631,240,10.53489793,-0.8203814154,1.2,1.2,238,2020,3,2,81.051,7,80.372,16,1.695788413,1.150534912,2.798546803,1.600744225,0.6714285714,0.6052814101
63,USD_JPY,2020-12-30 16:00:00,2020-12-30 20:00:00,103.248,102.8680367,2021-01-04 08:00:00,102.8650367,stoploss,-1.0078955,10,8.30869781,-1.729114495,0.6,0.6,5,2020,3,2,103.898,12,103.403,14,0.8632413309,0.242128666,4.905675752,1.047469664,0.7182741117,0.01579099995
64,EUR_CAD,2021-01-04 08:00:00,2021-01-04 12:00:00,1.558265,1.550073912,2021-01-11 00:00:00,1.549888912,stoploss,-1.022585523,28,1.192149346,-4.544573416,3.7,3.7,1,2021,4,2,1.5737,10,1.56598,16,1.245255845,1.233047455,3.997374476,0.2026592846,0.578125,0.1391756533
65,AUD_JPY,2021-01-05 04:00:00,2021-01-05 08:00:00,79.383,78.82500079,2021-03-02 08:00:00,82.867,time_exit,6.243736387,240,9.978508669,-0.4426529528,0.8,0.8,222,2021,2,3,79.791,10,79.156,7,3.265237571,2.437279416,2.342411697,0.8207896858,0.6822157434,0.5376351653
66,EUR_GBP,2021-01-07 16:00:00,2021-01-07 20:00:00,0.90535,0.8995200231,2021-01-08 08:00:00,0.8994800231,stoploss,-1.006861091,4,0,-8.833654252,0.8,0.8,0,2021,3,2,0.9085,6,0.90134,12,1.252149049,2.778741726,1.963912244,0.8404836084,0.8035190616,0.5351650731
67,CAD_CHF,2021-01-12 00:00:00,2021-01-12 04:00:00,0.696955,0.6929130589,2021-01-28 04:00:00,0.6928380589,stoploss,-1.018555441,73,10.65948227,-1.594530886,1.5,1.5,39,2021,3,3,0.69943,10,0.69515,8,2.835271365,3.35482371,1.504808931,0.2721464661,0.9179104478,0.09401423375
68,EUR_CHF,2021-01-12 00:00:00,2021-01-12 04:00:00,1.08222,1.078825116,2021-01-13 16:00:00,1.078775116,stoploss,-1.014728043,10,9.699889048,-2.450746337,1,1,1,2021,2,2,1.08678,13,1.08145,6,2.845457887,1.673105672,2.995366081,0.3181257265,0.8527607362,0.08836825735
69,USD_CAD,2021-01-13 04:00:00,2021-01-13 08:00:00,1.271945,1.26488476,2021-01-14 16:00:00,1.26481976,stoploss,-1.009206487,9,2.292415149,-3.565743057,1.3,1.3,2,2021,3,2,1.28354,10,1.26588,15,3.158533076,0.8101708158,3.50439061,0.3370990457,0.8268156425,0.01133106036
70,GBP_AUD,2021-01-13 08:00:00,2021-01-13 12:00:00,1.76595,1.75552943,2021-01-14 16:00:00,1.75532943,stoploss,-1.019192808,8,4.351969322,-1.061362309,4,4,0,2021,2,3,1.76567,4,1.7452,14,1.76573838,0.6986182285,0.715715841,0.7197303178,0.877318117,0.4375960332
71,USD_CHF,2021-01-13 08:00:00,2021-01-13 12:00:00,0.887325,0.8827378453,2021-03-10 12:00:00,0.929355,time_exit,9.162542512,240,10.949053,-0.7575502077,0.9,0.9,231,2021,3,2,0.89204,10,0.88227,17,4.307681181,2.834000777,2.694948747,0.5232001434,0.693452381,0.4360001195
72,AUD_NZD,2021-01-14 08:00:00,2021-01-14 12:00:00,1.078795,1.074656352,2021-01-22 00:00:00,1.074551352,stoploss,-1.025370606,34,1.298733397,-5.99591986,2.1,2.1,19,2021,3,2,1.07826,4,1.07354,7,2.305100764,3.083132678,0.7346410075,0.9326717976,0.9688888889,0.2851172853
73,GBP_USD,2021-01-18 16:00:00,2021-01-18 20:00:00,1.358215,1.35009043,2021-03-15 20:00:00,1.3892,time_exit,3.813740531,240,8.108121913,-0.2147806108,0.9,0.8,157,2021,2,2,1.3711,12,1.36117,18,0.251090227,3.960825247,3.844472479,0.6424955808,0.8578088578,0.6006472097
74,EUR_CAD,2021-01-21 04:00:00,2021-01-21 08:00:00,1.53072,1.523723729,2021-02-24 16:00:00,1.523633729,stoploss,-1.012863996,147,4.089321364,-7.343912327,1.8,1.8,30,2021,3,2,1.54791,9,1.53842,12,1.323562245,1.406463552,4.848355566,0.1457919535,0.8076923077,0.1200639617
75,EUR_AUD,2021-01-21 12:00:00,2021-01-21 16:00:00,1.56608,1.558631344,2021-02-15 04:00:00,1.558511344,stoploss,-1.016110289,100,3.846331422,-5.492265915,2.4,2.4,28,2021,3,2,1.57695,10,1.56715,14,0.9639322725,2.107762769,4.179714835,1.049853812,0.9426523297,0.5101591414
76,EUR_NZD,2021-01-21 12:00:00,2021-01-21 16:00:00,1.68716,1.678176582,2021-01-26 16:00:00,1.677986582,stoploss,-1.021150078,19,1.90684652,-6.115712072,3.8,3.8,5,2021,3,2,1.70723,11,1.69381,14,2.175118564,2.83856312,5.672958916,1.028561695,0.9220563847,0.2382166697
77,USD_JPY,2021-01-21 12:00:00,2021-01-21 16:00:00,103.581,103.2205866,2021-03-18 16:00:00,109.174,time_exit,15.51828977,240,16.04823673,-0.3468239265,0.6,0.6,220,2021,2,3,104.086,13,103.638,17,0.8656725205,0.4106395289,3.838331213,0.8656725205,0.9124087591,0.1220820221
78,NZD_JPY,2021-01-25 00:00:00,2021-01-25 04:00:00,74.66,74.22970731,2021-01-28 08:00:00,74.22270731,stoploss,-1.016267997,20,10.58116984,-1.245663746,1,1.4,9,2021,2,4,74.792,6,74.356,8,2.328647526,3.286135331,1.346779673,0.9203038125,0.8103448276,0.348599929
79,NZD_USD,2021-01-25 00:00:00,2021-01-25 04:00:00,0.718975,0.7142760819,2021-01-28 00:00:00,0.7142210819,stoploss,-1.011704822,18,5.853475109,-1.933423791,1.1,1.1,9,2021,2,4,0.72253,6,0.7177,8,3.600828898,3.430576941,1.919568619,0.6384448401,0.7442748092,0.1659956584
80,AUD_USD,2021-01-25 04:00:00,2021-01-25 08:00:00,0.77434,0.7697073768,2021-01-25 16:00:00,0.7696573768,stoploss,-1.010793021,3,5.692239338,-3.881170394,1,1,0,2021,2,3,0.77821,10,0.77019,4,2.456491606,1.856399632,2.910019092,1.174280698,0.9715302491,0.7252910191
81,GBP_CHF,2021-01-28 12:00:00,2021-01-28 16:00:00,1.216605,1.210997212,2021-03-25 16:00:00,1.283025,time_exit,11.84424183,240,14.67155972,-0.3040414381,1.9,1.9,166,2021,3,2,1.22049,6,1.21037,13,1.865263016,1.002177643,2.24348178,0.7810565976,0.8117977528,0.2425198568
82,GBP_CAD,2021-02-01 08:00:00,2021-02-01 12:00:00,1.75638,1.747286518,2021-02-02 20:00:00,1.747026518,stoploss,-1.028591907,9,3.546496095,-4.239299983,5.2,5.2,2,2021,2,3,1.76409,6,1.74788,4,4.337172279,2.412717033,2.033922651,0.2837196876,0.7253218884,0.1583551745
83,NZD_JPY,2021-02-02 20:00:00,2021-02-03 00:00:00,75.484,74.9365112,2021-03-31 00:00:00,76.967,time_exit,2.708731228,240,6.811098281,-0.2995495087,1,1.4,98,2021,2,3,75.647,13,74.994,5,2.042050919,3.178147227,1.953204649,1.282218019,0.8584474886,0.7233024723
84,EUR_CHF,2021-02-03 16:00:00,2021-02-03 20:00:00,1.08158,1.078652746,2021-02-10 16:00:00,1.078602746,stoploss,-1.017080857,30,11.46808713,-1.229821676,1,1,16,2021,2,2,1.08327,8,1.07988,7,2.958404365,3.341015554,2.268642421,1.045348425,0.9392265193,0.1981379367
85,EUR_JPY,2021-02-03 20:00:00,2021-02-04 00:00:00,126.406,125.9384223,2021-04-01 00:00:00,129.844,time_exit,7.352789028,240,9.108647024,-0.6587140839,1,1.4,180,2021,2,2,127.344,19,126.266,7,2.908607643,0.6287725347,4.400066667,0.5004516092,0.8742138365,0.1839266598
86,CAD_CHF,2021-02-04 08:00:00,2021-02-04 12:00:00,0.704705,0.7010784167,2021-02-09 12:00:00,0.7010034167,stoploss,-1.020680622,19,13.2645511,-1.562076333,1.5,1.5,6,2021,2,3,0.70442,4,0.70136,4,2.310714858,5.983593367,0.8539516249,0.9209770436,0.5506329114,0.5790574226
87,NZD_CHF,2021-02-05 16:00:00,2021-02-05 20:00:00,0.648345,0.6442771058,2021-02-10 08:00:00,0.6441921058,stoploss,-1.020895332,16,6.960603886,-1.871975935,1.7,1.7,8,2021,3,4,0.6499,8,0.64589,10,3.259671818,5.039462463,1.861013424,1.047224883,0.9819004525,0.752231958
88,GBP_CAD,2021-02-09 04:00:00,2021-02-09 08:00:00,1.75412,1.746571263,2021-03-08 00:00:00,1.746431263,stoploss,-1.018546148,113,4.571625419,-4.807426441,5.2,2.8,64,2021,2,2,1.75705,10,1.74755,4,2.312969569,3.330358245,1.442665124,0.6120228756,0.868338558,0.5722811304
89,EUR_USD,2021-02-11 04:00:00,2021-02-11 08:00:00,1.212685,1.208464682,2021-02-12 12:00:00,1.208449682,stoploss,-1.003554235,8,2.756901528,-10.01701866,0.7,0.3,1,2021,2,2,1.2144,5,1.20197,16,4.203475128,3.1988114,1.220368741,0.4407251262,0.8818181818,0.3080336903
90,AUD_USD,2021-02-11 08:00:00,2021-02-11 12:00:00,0.77453,0.7698662271,2021-02-26 20:00:00,0.7698162271,stoploss,-1.010720934,69,5.61348084,-4.582127026,1,1,60,2021,2,2,0.7756,4,0.76513,17,3.177684723,2.933247437,0.6420501826,0.1672465644,0.6042780749,0.154381444
91,CHF_JPY,2021-02-11 08:00:00,2021-02-11 12:00:00,117.6,117.1988099,2021-02-22 16:00:00,117.1878099,stoploss,-1.027418422,44,3.158103701,-4.217451825,2.2,2.2,21,2021,2,2,117.733,4,116.879,14,1.949200548,1.425757945,1.033551926,0.3040952261,0.6196078431,0.2043918733
92,NZD_CAD,2021-02-11 12:00:00,2021-02-11 16:00:00,0.917925,0.9133953086,2021-02-15 00:00:00,0.9132803086,stoploss,-1.025388043,9,3.28830346,-9.82738023,2.3,2.3,2,2021,2,2,0.92322,14,0.91459,5,1.373161969,0.4680230504,3.155181587,0.6755427048,0.8361204013,0.17219716
93,GBP_NZD,2021-02-12 08:00:00,2021-02-12 12:00:00,1.9183,1.908806685,2021-02-24 16:00:00,1.908536685,stoploss,-1.028441066,50,6.712091521,-2.621844915,4.8,5.4,25,2021,2,2,1.92245,10,1.90708,4,1.053372806,1.63272785,2.664753924,1.607446902,0.9824120603,1.23876642
94,EUR_NZD,2021-02-15 12:00:00,2021-02-15 16:00:00,1.68004,1.6721141,2021-02-16 04:00:00,1.6719241,stoploss,-1.023972041,4,2.387110638,-6.033384288,3.8,3.8,0,2021,3,2,1.68481,7,1.6745,9,2.339166556,2.389634011,2.065463244,0.7923390491,0.8555555556,0.5702822455
95,AUD_NZD,2021-02-16 12:00:00,2021-02-16 16:00:00,1.074905,1.071344868,2021-02-24 08:00:00,1.071239868,stoploss,-1.029493286,35,5.534906655,-3.27656362,2.1,2.1,28,2021,2,3,1.07686,6,1.07382,7,2.348227335,3.269541409,2.535606761,1.213438049,0.724025974,0.1629152936
96,GBP_AUD,2021-02-18 08:00:00,2021-02-18 12:00:00,1.79006,1.781929263,2021-02-19 12:00:00,1.781729263,stoploss,-1.024598015,7,4.475608915,-2.60861954,4,4,1,2021,2,3,1.7966,8,1.78502,14,1.857150168,1.601330807,2.629205234,0.8879883584,0.8414634146,0.5534553481
97,GBP_JPY,2021-02-18 08:00:00,2021-02-18 12:00:00,147.196,146.4411561,2021-04-15 12:00:00,149.856,time_exit,3.523907192,240,8.236139477,-0.02914509707,2.4,2,196,2021,2,2,147.569,8,146.419,4,7.066361263,5.089793771,2.565618119,1.393665551,0.895280236,1.141957894
98,CAD_CHF,2021-02-19 08:00:00,2021-02-19 12:00:00,0.706605,0.7036535159,2021-04-16 12:00:00,0.734895,time_exit,9.585008383,240,15.65483607,-0.08639721236,1.5,1.5,174,2021,2,3,0.70798,7,0.70465,4,2.148071868,3.801477344,1.429901853,0.4269038729,0.8742857143,0.3726938573
99,AUD_CAD,2021-02-24 00:00:00,2021-02-24 04:00:00,0.998035,0.9937677935,2021-02-25 16:00:00,0.9936727935,stoploss,-1.022262808,10,0.3011337767,-11.48409395,1.9,1.9,7,2021,3,2,0.99898,8,0.98349,18,5.891442137,0.6327324491,1.732287168,1.110796966,0.7593457944,0.4733776101
100,EUR_USD,2021-02-24 00:00:00,2021-02-24 04:00:00,1.215885,1.210974152,2021-02-24 16:00:00,1.210959152,stoploss,-1.003054462,4,1.717625922,-9.260111299,0.3,0.3,1,2021,2,2,1.21802,4,1.20912,10,1.46206925,2.761233847,1.253513054,0.3787533154,0.678111588,0.04072616294
101,CAD_JPY,2021-02-26 08:00:00,2021-02-26 12:00:00,84.383,83.79147097,2021-02-26 16:00:00,83.78547097,stoploss,-1.010143205,2,6.628584286,-1.371023172,1.2,1.2,0,2021,2,3,85.097,5,83.196,16,3.905133818,0.3245825511,3.330789181,0.7539782177,0.9508547009,0.5274466456
102,NZD_CAD,2021-03-01 00:00:00,2021-03-01 04:00:00,0.923905,0.9171954409,2021-03-01 12:00:00,0.9170804409,stoploss,-1.017139725,3,0.2332493062,-7.525829849,2.3,2.3,0,2021,2,2,0.93282,13,0.9206,18,2.038882114,0.07153972329,3.729905835,0.8912657194,0.8398268398,0.5574136773
103,NZD_USD,2021-03-01 00:00:00,2021-03-01 04:00:00,0.727375,0.7188472783,2021-03-04 20:00:00,0.7187922783,stoploss,-1.006449554,23,0.386386905,-3.877354481,1.1,1.1,10,2021,3,2,0.74648,10,0.73069,22,2.962104164,0.6097759957,5.621003039,0.9216998705,0.7701543739,0.3119238747
104,EUR_CAD,2021-03-02 04:00:00,2021-03-02 08:00:00,1.52479,1.517321909,2021-03-04 16:00:00,1.517231909,stoploss,-1.012051273,15,0.4820509194,-6.999111543,1.8,1.8,3,2021,3,2,1.53805,7,1.52906,11,0.8221646236,2.147804652,3.675177263,0.2196009744,0.5663716814,0.1339030332
105,CHF_JPY,2021-03-02 16:00:00,2021-03-02 20:00:00,116.772,116.0622873,2021-03-04 12:00:00,116.0512873,stoploss,-1.01549923,11,3.161842996,-1.217394095,2.2,2.2,3,2021,2,2,117.785,14,116.383,6,0.369163487,0.5974248798,3.740628838,0.8313223563,0.9270833333,0.3860717384
106,EUR_CHF,2021-03-03 00:00:00,2021-03-03 04:00:00,1.10647,1.101734641,2021-03-16 16:00:00,1.101684641,stoploss,-1.010558862,58,1.83301839,-1.885812698,1,1,9,2021,2,2,1.10976,21,1.10032,4,1.752771041,1.989289543,1.718597871,0.3547777528,0.9345238095,0.2703068593
107,AUD_NZD,2021-03-04 04:00:00,2021-03-04 08:00:00,1.074655,1.069186455,2021-04-29 08:00:00,1.073285,time_exit,-0.2505236891,240,3.649051252,-0.8219737098,2.1,2.3,102,2021,2,2,1.07843,8,1.06678,13,1.609203258,1.294677167,1.865883537,0.4717891371,0.7830188679,0.3401270523
108,AUD_JPY,2021-03-05 04:00:00,2021-03-05 08:00:00,83.501,82.67745985,2021-03-24 00:00:00,82.67345985,stoploss,-1.00485708,77,2.361754907,-1.477766438,0.8,0.8,54,2021,2,2,83.753,11,83.005,7,1.515408804,2.489253244,1.734890502,1.090414348,0.974609375,0.145712385
109,AUD_CHF,2021-03-05 16:00:00,2021-03-05 20:00:00,0.71435,0.7073116634,2021-04-07 16:00:00,0.7072416634,stoploss,-1.009945532,138,1.378166542,-1.859814436,1.4,1.4,52,2021,2,2,0.72281,6,0.7131,10,1.452047635,3.961163214,3.100898501,0.6848209001,0.6912181303,0.2813164693
110,NZD_CHF,2021-03-05 16:00:00,2021-03-05 20:00:00,0.666275,0.6598933583,2021-03-22 20:00:00,0.6598083583,stoploss,-1.013319457,67,0.8234558261,-3.097165443,1.7,1.7,21,2021,3,3,0.6728,6,0.66425,12,2.043361365,2.519727818,3.386860937,1.262997899,0.9926829268,0.8399092726
111,EUR_AUD,2021-03-08 08:00:00,2021-03-08 12:00:00,1.55256,1.540380506,2021-03-10 16:00:00,1.540260506,stoploss,-1.009852626,14,1.219262438,-2.100251391,2.4,2.4,0,2021,2,2,1.56096,5,1.54216,10,1.137978275,0.2101893496,2.701224186,1.169178257,0.8424870466,0.6749048646
112,GBP_AUD,2021-03-08 20:00:00,2021-03-09 00:00:00,1.80663,1.793066755,2021-03-11 08:00:00,1.792866755,stoploss,-1.014745733,15,1.461302172,-2.405766391,4,4,0,2021,2,3,1.80834,8,1.79209,5,1.711979639,1.664793292,0.6504195648,0.3745416264,0.6935483871,0.08110153327
113,GBP_NZD,2021-03-09 00:00:00,2021-03-09 04:00:00,1.94292,1.928736683,2021-03-11 08:00:00,1.928466683,stoploss,-1.019036449,14,2.756759848,-1.8444204,5.6,5.4,1,2021,3,4,1.94158,9,1.92278,6,2.404233013,1.703409666,0.6079278675,0.7614579631,0.9147982063,0.2566395357
114,CHF_JPY,2021-03-11 04:00:00,2021-03-11 08:00:00,116.827,116.2243694,2021-03-23 20:00:00,116.2133694,stoploss,-1.018253304,52,5.5589608,-1.52498059,2.2,2.2,30,2021,3,3,117.154,5,116.189,11,1.924893889,0.6869879914,1.95692502,0.8363332069,0.8428093645,0.5741493841
115,EUR_USD,2021-03-12 16:00:00,2021-03-12 20:00:00,1.194815,1.188553876,2021-03-16 16:00:00,1.188538876,stoploss,-1.002395736,12,3.564056367,-3.897862229,0.3,0.3,1,2021,2,2,1.199,5,1.18687,14,2.373375649,1.057318089,2.100622743,0.6867776106,0.8057395143,0.2363792706
