trade_id,pair,signal_time,entry_time,entry_price,initial_sl_price,exit_time,exit_price,exit_reason,bars_held,final_r,mfe_r,mae_r,time_to_peak_mfe,spread_pips_entry,spread_pips_exit,calendar_year
88,CAD_JPY,2021-07-19 11:00:00,2021-07-19 12:00:00,86.1805,85.68373082,2021-07-19 13:00:00,85.68323082,stoploss,2,-1.001006504,0.0271755987,-1.011536174,0,0.1,0.1,2021
89,CAD_JPY,2021-07-19 14:00:00,2021-07-19 15:00:00,85.8385,85.23620776,2021-07-26 15:00:00,87.8245,time_exit,120,3.29740262,3.658522998,-0.6865437983,96,0.1,0.1,2021
90,NZD_JPY,2021-07-19 15:00:00,2021-07-19 16:00:00,75.999,75.39891751,2021-07-20 16:00:00,75.39741751,stoploss,25,-1.002499656,0.3016251978,-1.224831604,13,0.2,0.3,2021
91,GBP_JPY,2021-07-20 00:00:00,2021-07-20 01:00:00,149.698,148.8108968,2021-07-20 15:00:00,148.8103968,stoploss,15,-1.000563632,0.3111250135,-1.043846966,10,0.4,0.1,2021
92,GBP_JPY,2021-07-20 16:00:00,2021-07-20 17:00:00,149.1905,148.06768,2021-07-27 17:00:00,151.8385,time_exit,120,2.358347776,3.041894573,-0.112662762,98,0.1,0.1,2021
93,NZD_JPY,2021-07-20 17:00:00,2021-07-20 18:00:00,75.867,75.14602352,2021-07-27 18:00:00,76.464,time_exit,120,0.8280436602,1.998678248,-0.1803110148,95,0.2,0.2,2021
94,EUR_CAD,2021-07-21 19:00:00,2021-07-21 20:00:00,1.481055,1.472761753,2021-07-28 20:00:00,1.483715,time_exit,120,0.3207428957,1.046031812,-0.5974740782,96,0.3,0.5,2021
95,AUD_JPY,2021-07-22 00:00:00,2021-07-22 01:00:00,81.1465,80.69920495,2021-07-27 19:00:00,80.69870495,stoploss,91,-1.00111783,1.139069177,-1.141304838,38,0.5,0.1,2021
96,CAD_CHF,2021-07-22 00:00:00,2021-07-22 01:00:00,0.73003,0.7264059184,2021-07-27 18:00:00,0.7263109184,stoploss,90,-1.026213537,0.9133348311,-1.211341362,37,2,1.9,2021
97,GBP_CAD,2021-07-22 00:00:00,2021-07-22 01:00:00,1.722295,1.712762605,2021-07-29 01:00:00,1.74109,time_exit,120,1.971697575,2.86863901,-0.0162603418,96,1.7,2.4,2021
98,EUR_NZD,2021-07-22 02:00:00,2021-07-22 03:00:00,1.694415,1.68699821,2021-07-22 21:00:00,1.68694821,stoploss,19,-1.006741461,0.5656085705,-1.188519559,13,1.5,1,2021
99,USD_CAD,2021-07-22 02:00:00,2021-07-22 03:00:00,1.25714,1.250908463,2021-07-29 03:00:00,1.25201,time_exit,120,-0.8232319432,0.5696829237,-0.8986547528,38,0.2,0.2,2021
100,EUR_NZD,2021-07-22 22:00:00,2021-07-22 23:00:00,1.687,1.678269281,2021-07-29 23:00:00,1.695345,time_exit,120,0.9558205083,2.321687442,-0.4673154792,95,0.8,1.7,2021
101,EUR_JPY,2021-07-23 00:00:00,2021-07-23 01:00:00,129.621,129.1353761,2021-07-30 01:00:00,130.107,time_exit,120,1.000774554,1.935654487,-0.1564997245,111,0.8,0.6,2021
102,NZD_CHF,2021-07-23 00:00:00,2021-07-23 01:00:00,0.640185,0.6363254233,2021-07-27 16:00:00,0.6363054233,stoploss,64,-1.005181915,0.9314493041,-1.154271669,14,1.1,0.4,2021
103,AUD_NZD,2021-07-26 00:00:00,2021-07-26 01:00:00,1.055025,1.051909703,2021-07-30 13:00:00,1.051729703,stoploss,109,-1.057779395,1.792766243,-1.003114505,68,2.7,3.6,2021
104,EUR_AUD,2021-07-26 00:00:00,2021-07-26 01:00:00,1.597765,1.591499027,2021-08-02 01:00:00,1.61634,time_exit,120,2.964423756,3.155934308,-0.2721045763,117,2.3,2.8,2021
105,EUR_GBP,2021-07-26 00:00:00,2021-07-26 01:00:00,0.85552,0.8529101673,2021-07-27 17:00:00,0.8529001673,stoploss,41,-1.003831663,0.7050260447,-1.421547079,9,0.2,0.2,2021
