pair,bar_time,L1_value,L0_value,L1_age_d1_bars,L0_age_d1_bars,L1_to_atr_proximity,reject_buffer_atr,upper_fraction,fired_signal
GBP_CHF,2025-06-16 16:00:00,1.10411,1.10385,10,18,-0.9341132304,0.1199011012,0.9402985075,1
GBP_AUD,2025-06-16 20:00:00,2.07837,2.05107,15,24,-0.1532412932,0.5000505356,0.9688995215,1
GBP_NZD,2025-06-16 20:00:00,2.23747,2.21785,9,28,0.03226403809,0.3886350043,0.616751269,1
GBP_CHF,2025-06-17 00:00:00,1.10411,1.10385,11,19,-0.6082119974,0.2553342819,0.8879056047,0
NZD_CHF,2025-06-18 00:00:00,0.4888,0.48741,13,19,0.1690069023,1.327911375,0.8664259928,0
AUD_USD,2025-06-19 20:00:00,0.64557,0.64071,4,14,-0.1153214322,0.9114113193,0.965034965,1
GBP_USD,2025-06-19 20:00:00,1.34561,1.34151,7,15,-0.7818167747,0.3294448044,0.9804772234,1
AUD_USD,2025-06-20 00:00:00,0.64557,0.64071,5,15,0.1163763243,1.149216202,0.8,0
GBP_USD,2025-06-20 00:00:00,1.34561,1.34151,8,16,-0.3063199891,0.7852488608,0.9532908705,0
GBP_USD,2025-06-23 16:00:00,1.34561,1.34151,9,17,-1.498734247,0.7785632454,0.8811715481,0
AUD_USD,2025-06-24 00:00:00,0.64557,0.64071,7,17,-0.05124430701,0.7878812203,0.7963525836,0
EUR_CHF,2025-07-01 00:00:00,0.93326,0.93069,4,12,0.06914005564,0.4790418141,0.6014492754,1
USD_JPY,2025-07-01 12:00:00,142.79,142.379,12,20,-0.211970092,0.5395602341,0.7942973523,1
CAD_JPY,2025-07-01 16:00:00,104.798,103.836,12,20,-0.03207589559,1.055831563,0.8659574468,1
EUR_CHF,2025-07-01 16:00:00,0.93326,0.93069,4,12,-1.050497428,0.1689930646,0.7355371901,0
EUR_CHF,2025-07-01 20:00:00,0.93326,0.93069,4,12,-0.176787023,0.3628786262,0.7116564417,0
EUR_CHF,2025-07-02 04:00:00,0.93326,0.93069,5,13,-0.1576069645,0.1329808763,0.7763157895,0
EUR_CHF,2025-07-02 16:00:00,0.93326,0.93069,5,13,-0.6465831509,0.1069536039,0.6404958678,0
EUR_CHF,2025-07-02 20:00:00,0.93326,0.93069,5,13,-0.252291766,0.3710173029,0.8076923077,0
EUR_CHF,2025-07-03 00:00:00,0.93326,0.93069,6,14,-0.4551381841,0.4947154175,0.9504950495,0
EUR_CHF,2025-07-03 08:00:00,0.93326,0.93069,6,14,-0.5335745732,0.498002935,0.9103139013,0
EUR_CHF,2025-07-03 12:00:00,0.93326,0.93069,6,14,0.08335616128,1.38763492,0.8956228956,0
EUR_CHF,2025-07-04 00:00:00,0.93326,0.93069,7,15,-0.1819301739,0.6736333467,0.7372881356,0
GBP_USD,2025-07-08 16:00:00,1.3562,1.33701,4,11,-0.9290288793,0.4137478342,0.9264448336,1
GBP_USD,2025-07-10 20:00:00,1.3562,1.33701,6,13,-0.03803499801,0.5471188175,0.8583690987,0
NZD_CAD,2025-07-15 00:00:00,0.81693,0.81143,4,16,0.01432019371,0.9785465705,0.8347107438,1
NZD_CAD,2025-07-16 00:00:00,0.81693,0.81143,5,17,-1.016806208,0.199884981,0.8333333333,0
EUR_CAD,2025-07-16 04:00:00,1.59289,1.5645,9,21,-0.4501175392,0.2156813209,0.963800905,1
EUR_CAD,2025-07-16 08:00:00,1.59289,1.5645,9,21,-0.08585223919,0.6327627999,0.9262295082,0
EUR_CAD,2025-07-17 04:00:00,1.59289,1.5645,10,22,-0.2959465789,0.277613605,0.9563318777,0
EUR_CAD,2025-07-17 08:00:00,1.59289,1.5645,10,22,-1.035492907,0.3240662399,0.9487632509,0
GBP_AUD,2025-07-17 08:00:00,2.06858,2.05875,11,20,-1.092617262,0.5271836712,0.9240986717,1
AUD_USD,2025-07-17 20:00:00,0.64853,0.63725,8,18,-0.1458488909,0.1174893843,0.619047619,1
EUR_CAD,2025-07-17 20:00:00,1.59289,1.5645,10,22,-0.1194685789,0.438051456,1,0
AUD_USD,2025-07-18 00:00:00,0.64853,0.63725,9,19,-0.4139911502,0.8122112089,0.9093567251,0
EUR_CAD,2025-07-18 00:00:00,1.59289,1.5645,11,23,-0.0501160109,0.9574795766,0.9294403893,0
NZD_CAD,2025-07-18 00:00:00,0.81693,0.81143,7,19,-1.079608151,0.2850165519,0.9376854599,0
NZD_CAD,2025-07-18 08:00:00,0.81693,0.81143,7,19,0.1254039717,0.7972109627,0.8875739645,1
NZD_CAD,2025-07-21 08:00:00,0.81693,0.81143,8,20,-0.1464663411,0.5953148059,0.8626373626,0
NZD_CAD,2025-07-21 16:00:00,0.81693,0.81143,8,20,0.1617715424,0.6274774977,0.6050955414,0
GBP_JPY,2025-07-22 16:00:00,197.927,195.345,4,14,-0.9024152677,0.2735668331,0.9207232267,1
NZD_JPY,2025-07-22 16:00:00,87.546,87.022,4,14,-0.3758790259,1.100049626,0.9106382979,1
GBP_JPY,2025-07-23 04:00:00,197.927,195.345,5,15,0.121395574,1.386206216,0.771,0
GBP_NZD,2025-07-23 16:00:00,2.24018,2.23704,6,14,0.09850893789,1.591697049,0.9829351536,1
USD_CHF,2025-07-24 12:00:00,0.79463,0.79192,6,10,-0.3561828843,0.3388081095,0.7692307692,1
USD_CHF,2025-07-24 20:00:00,0.79463,0.79192,6,10,-0.4753678075,0.3650145665,0.8284518828,0
USD_CHF,2025-07-25 00:00:00,0.79463,0.79192,7,11,-0.5682686944,0.4125209781,0.8859315589,0
GBP_NZD,2025-07-25 04:00:00,2.24018,2.23704,8,16,-0.4779257675,0.1213779727,0.7331786543,0
CAD_CHF,2025-07-28 00:00:00,0.57835,0.57734,12,18,0.1590644101,1.321458176,0.8597285068,1
USD_CHF,2025-07-28 04:00:00,0.79463,0.79192,8,12,-0.05692387083,0.4459036549,0.7066666667,0
GBP_NZD,2025-07-28 08:00:00,2.24018,2.23704,9,17,-1.105248439,1.004114595,0.9336530775,0
EUR_NZD,2025-07-29 00:00:00,1.93956,1.93537,4,12,-0.246832657,0.6481865709,0.7865961199,1
EUR_JPY,2025-07-29 16:00:00,171.357,170.801,5,12,-0.5947586806,0.1843181854,0.7869481766,1
GBP_NZD,2025-07-29 20:00:00,2.24018,2.23704,10,18,-0.1850816277,0.2946197338,0.6755319149,1
EUR_USD,2025-07-30 00:00:00,1.15563,1.14461,9,29,-0.3759967657,0.3235321007,0.9795918367,1
GBP_NZD,2025-07-30 08:00:00,2.24018,2.23704,11,19,-0.5012438467,0.633250814,0.8447293447,0
EUR_GBP,2025-07-30 16:00:00,0.86313,0.85944,8,16,-0.678795989,0.3916130706,0.8070866142,1
AUD_CAD,2025-07-31 00:00:00,0.88952,0.88763,6,10,-0.2557658846,0.548659075,0.7677165354,1
AUD_CAD,2025-07-31 04:00:00,0.88952,0.88763,6,10,0.1395089515,1.542570406,0.9750692521,0
NZD_USD,2025-07-31 04:00:00,0.5904,0.58828,10,28,-0.2927882489,1.043648436,0.9929824561,1
EUR_GBP,2025-07-31 08:00:00,0.86313,0.85944,9,17,-0.7223887724,0.4864084401,0.9400749064,0
EUR_GBP,2025-07-31 12:00:00,0.86313,0.85944,9,17,0.1555891854,0.7536351167,0.6833333333,0
EUR_JPY,2025-07-31 12:00:00,171.357,170.801,7,14,-0.2631372458,0.5354750946,0.8443579767,0
EUR_JPY,2025-07-31 16:00:00,171.357,170.801,7,14,0.2377465979,1.34841354,0.7578692494,0
GBP_NZD,2025-07-31 16:00:00,2.24018,2.23704,12,20,-0.4906184219,0.4550392234,0.6273291925,0
AUD_CAD,2025-08-01 00:00:00,0.88952,0.88763,7,11,-0.3084486725,0.4043178545,0.6526717557,0
AUD_NZD,2025-08-01 00:00:00,1.08935,1.07614,9,24,-0.3872526336,1.476400666,0.8555555556,1
EUR_GBP,2025-08-01 00:00:00,0.86313,0.85944,10,18,0.08919200655,0.8374138393,0.8531073446,0
EUR_NZD,2025-08-01 04:00:00,1.93956,1.93537,7,15,-0.09646384964,0.3742797366,0.8271186441,0
AUD_CAD,2025-08-01 12:00:00,0.88952,0.88763,7,11,0.1479536658,1.843422701,0.7598566308,0
NZD_CAD,2025-08-01 12:00:00,0.81299,0.81096,7,11,-0.3684946396,1.653941057,0.8613138686,1
NZD_USD,2025-08-01 12:00:00,0.5904,0.58828,11,29,-2.059070416,0.7443996641,0.9698795181,0
AUD_CAD,2025-08-01 20:00:00,0.88952,0.88763,7,11,-0.2735353185,0.8464809181,0.8706896552,0
NZD_CAD,2025-08-01 20:00:00,0.81299,0.81096,7,11,0.01203055499,1.090770319,0.8380062305,0
NZD_USD,2025-08-01 20:00:00,0.5904,0.58828,11,29,-0.6054826469,0.6668491313,0.9201183432,0
AUD_CAD,2025-08-04 00:00:00,0.88952,0.88763,8,12,-0.0217565103,1.149468961,0.9389534884,0
AUD_CHF,2025-08-04 00:00:00,0.51734,0.5165,8,19,0.08825721749,2.091696054,0.9912663755,1
NZD_CAD,2025-08-04 00:00:00,0.81299,0.81096,8,12,-0.1373031424,0.8238188542,0.749235474,0
AUD_JPY,2025-08-04 04:00:00,95.623,93.956,9,24,-0.1874438421,0.3143289044,0.6718146718,1
CAD_JPY,2025-08-04 04:00:00,107.184,106.573,9,16,-0.3093642239,0.103121408,0.6177606178,1
AUD_JPY,2025-08-04 08:00:00,95.623,93.956,9,24,0.01772519544,0.5376642617,0.7619047619,0
NZD_USD,2025-08-04 12:00:00,0.5904,0.58828,12,30,0.1015120425,0.6487943585,0.6631016043,0
AUD_CAD,2025-08-04 20:00:00,0.88952,0.88763,8,12,0.1980268238,0.6972194421,0.9758064516,0
NZD_CAD,2025-08-04 20:00:00,0.81299,0.81096,8,12,-0.004427919879,0.3985127892,0.9285714286,0
NZD_USD,2025-08-04 20:00:00,0.5904,0.58828,12,30,-0.2441971822,0.1899311417,0.9795918367,0
NZD_CAD,2025-08-05 00:00:00,0.81299,0.81096,9,13,-0.338823619,0.4821720732,0.6585365854,0
NZD_CAD,2025-08-06 00:00:00,0.81299,0.81096,10,14,-1.008215308,0.499685657,0.8788659794,0
NZD_CAD,2025-08-06 04:00:00,0.81299,0.81096,10,14,0.2465526467,1.259179588,0.9583333333,0
AUD_JPY,2025-08-06 08:00:00,95.623,93.956,11,26,-0.03800309409,1.016582767,0.9487179487,0
CAD_JPY,2025-08-06 08:00:00,107.184,106.573,11,18,-0.5812536956,0.5284124505,0.9444444444,0
CAD_JPY,2025-08-06 20:00:00,107.184,106.573,11,18,-0.6218988743,0.2531347177,0.6407322654,0
AUD_JPY,2025-08-07 00:00:00,95.623,93.956,12,27,0.06263941335,0.8406868634,0.9076923077,0
CAD_JPY,2025-08-07 00:00:00,107.184,106.573,12,19,-0.2412258948,0.6798184307,0.9514563107,0
CAD_JPY,2025-08-08 08:00:00,107.184,106.573,13,20,-0.3358961628,0.9950131614,0.9459459459,1
USD_JPY,2025-08-14 12:00:00,146.62,145.851,7,15,-0.4270942237,0.7234453176,0.7764705882,1
CAD_CHF,2025-08-18 00:00:00,0.5811,0.57861,10,15,0.2285424162,1.961655739,0.975,1
CAD_CHF,2025-08-20 00:00:00,0.5811,0.57861,12,17,-0.5093623446,1.188512137,0.8709677419,0
AUD_CHF,2025-08-21 16:00:00,0.51754,0.51734,13,21,0,0.8646452034,0.7647058824,1
CAD_CHF,2025-08-21 16:00:00,0.5811,0.57861,13,18,-0.6698394629,0.3152185708,0.8064516129,1
AUD_CHF,2025-08-22 00:00:00,0.51754,0.51734,14,22,-0.2415054121,1.224777447,0.8528428094,0
CAD_CHF,2025-08-22 00:00:00,0.5811,0.57861,14,19,-1.141427487,0.3287807434,0.8745387454,0
AUD_USD,2025-08-22 16:00:00,0.64817,0.64188,8,15,-2.936501499,0.3139351932,0.8381070984,1
USD_CHF,2025-08-25 00:00:00,0.80217,0.79089,8,23,-1.123752179,0.3204924987,0.9035532995,1
AUD_USD,2025-08-25 04:00:00,0.64817,0.64188,9,16,-0.5120528034,0.3865496653,0.8689320388,0
CAD_CHF,2025-08-25 16:00:00,0.5811,0.57861,15,20,-0.5971849555,0.1260723795,0.8014705882,0
USD_CHF,2025-08-25 16:00:00,0.80217,0.79089,8,23,-0.1010976789,0.8571324951,0.8288973384,0
AUD_USD,2025-08-26 00:00:00,0.64817,0.64188,10,17,-0.2887713473,0.4462829913,0.790960452,0
CAD_CHF,2025-08-26 04:00:00,0.5811,0.57861,16,21,-0.5367591958,0.1552074783,0.8492063492,0
CAD_CHF,2025-08-26 08:00:00,0.5811,0.57861,16,21,-0.07172089674,0.7106888859,0.8759124088,0
AUD_USD,2025-08-26 16:00:00,0.64817,0.64188,10,17,-0.06855987823,0.7488848237,0.7711442786,0
AUD_USD,2025-08-27 00:00:00,0.64817,0.64188,11,18,0.07293549107,0.6283673077,0.6734693878,0
CAD_CHF,2025-08-27 00:00:00,0.5811,0.57861,17,22,-1.528653237,0.1065045288,0.9849056604,1
USD_CHF,2025-08-27 00:00:00,0.80217,0.79089,10,25,-0.3034567153,0.7873471532,0.9637681159,0
CAD_CHF,2025-08-27 04:00:00,0.5811,0.57861,17,22,-0.05846788711,0.3832894822,0.85,0
CAD_CHF,2025-08-27 08:00:00,0.5811,0.57861,17,22,0.155620507,0.7975550983,0.6265822785,0
AUD_USD,2025-08-27 16:00:00,0.64817,0.64188,11,18,-0.6394446151,1.359449182,0.9612590799,0
CAD_CHF,2025-08-27 20:00:00,0.5811,0.57861,17,22,-0.113190267,0.492710574,0.6893939394,0
CAD_CHF,2025-08-28 00:00:00,0.5811,0.57861,18,23,-0.6034299859,0.4525724894,0.8846153846,0
CAD_CHF,2025-08-28 12:00:00,0.5811,0.57861,18,23,-0.1792083296,1.240673051,0.9581395349,0
USD_JPY,2025-08-28 20:00:00,146.571,146.214,4,10,0.2039546059,0.940066632,0.915451895,1
USD_CAD,2025-08-29 04:00:00,1.37442,1.37215,11,16,0.03870748741,0.4306207974,0.6639344262,1
GBP_CHF,2025-08-29 12:00:00,1.07923,1.06551,6,20,-0.3689826887,0.3168438305,0.7037037037,1
GBP_JPY,2025-08-29 12:00:00,197.845,195.02,7,19,0.219084568,1.056902476,0.9015544041,1
USD_CAD,2025-08-29 12:00:00,1.37442,1.37215,11,16,-0.2134797057,1.199120049,0.7833753149,0
GBP_CHF,2025-08-29 20:00:00,1.07923,1.06551,6,20,-0.02406065337,0.7418701457,0.8451327434,0
GBP_CHF,2025-09-01 00:00:00,1.07923,1.06551,7,21,-1.036820267,1.036820267,0.9225806452,0
USD_CAD,2025-09-01 12:00:00,1.37442,1.37215,12,17,-0.4864777839,0.343658618,0.9738219895,0
USD_CAD,2025-09-01 16:00:00,1.37442,1.37215,12,17,-0.04512090961,0.4827937328,0.6157894737,0
USD_CAD,2025-09-02 04:00:00,1.37442,1.37215,13,18,0.07490923769,0.6641952409,0.8550724638,0
USD_CAD,2025-09-02 08:00:00,1.37442,1.37215,13,18,0.02805470444,1.18297337,0.631713555,0
USD_CHF,2025-09-02 08:00:00,0.80217,0.79089,14,29,-0.6053119649,0.8840167545,0.9168900804,1
GBP_USD,2025-09-02 20:00:00,1.33903,1.31359,7,22,-0.3932140232,0.1040114513,0.9245283019,1
GBP_USD,2025-09-03 08:00:00,1.33903,1.31359,8,23,-1.441149107,0.4240158494,0.9723684211,0
GBP_CHF,2025-09-03 12:00:00,1.07923,1.06551,9,23,-0.754737269,0.5329504399,0.9487804878,0
GBP_USD,2025-09-03 12:00:00,1.33903,1.31359,8,23,0.1196853071,0.8683551007,0.8472622478,0
EUR_AUD,2025-09-03 20:00:00,1.781,1.76733,16,24,-0.1420915641,0.3524963802,0.7479338843,1
GBP_CHF,2025-09-03 20:00:00,1.07923,1.06551,9,23,0,0.5903663296,0.86,1
GBP_CHF,2025-09-04 00:00:00,1.07923,1.06551,10,24,-0.276442266,0.563251117,0.9204545455,0
EUR_AUD,2025-09-04 04:00:00,1.781,1.76733,17,25,-0.1122715742,1.007705837,0.9714964371,0
GBP_CHF,2025-09-04 08:00:00,1.07923,1.06551,10,24,0.1396696587,0.9991752508,0.8080808081,0
GBP_CHF,2025-09-05 00:00:00,1.07923,1.06551,11,25,-0.08088690113,1.242716936,0.9625668449,0
EUR_AUD,2025-09-05 16:00:00,1.781,1.76733,18,26,0.08529795402,1.858993645,0.7027833002,0
NZD_CHF,2025-09-08 00:00:00,0.46783,0.467,7,12,-0.6876870933,1.534561014,0.9064935065,1
EUR_AUD,2025-09-08 16:00:00,1.781,1.76733,19,27,-0.4265819139,0.462776743,0.7092783505,0
EUR_NZD,2025-09-08 16:00:00,1.9781,1.95132,6,20,-0.5933898904,0.1440475458,0.8661616162,1
EUR_NZD,2025-09-08 20:00:00,1.9781,1.95132,6,20,0.1302197212,0.455769024,0.7671957672,0
EUR_CHF,2025-09-09 00:00:00,0.9318,0.92628,9,28,0.1722345719,0.695317346,0.6666666667,1
EUR_NZD,2025-09-09 00:00:00,1.9781,1.95132,7,21,-0.01842343557,0.4375565947,0.6851211073,0
USD_JPY,2025-09-09 12:00:00,146.658,146.571,8,12,-0.6937697041,0.5332115726,0.8817663818,1
USD_JPY,2025-09-09 16:00:00,146.658,146.571,8,12,-0.2872813621,1.156685484,0.8998822144,0
EUR_CHF,2025-09-10 00:00:00,0.9318,0.92628,10,29,-0.9253677446,0.9064826886,0.850877193,0
GBP_AUD,2025-09-10 08:00:00,2.04845,2.0453,5,24,-0.4577385129,0.2369469949,0.7049180328,1
EUR_NZD,2025-09-16 16:00:00,1.9781,1.95132,12,26,-0.5260882309,0.921818316,0.8748241913,1
EUR_NZD,2025-09-17 00:00:00,1.9781,1.95132,13,27,0.1707689175,0.9463444179,0.7822966507,0
EUR_NZD,2025-09-17 16:00:00,1.9781,1.95132,13,27,0.06735693095,1.688413736,0.945026178,0
GBP_AUD,2025-09-17 16:00:00,2.04845,2.0453,10,29,-1.174072083,0.4859888538,0.9236947791,1
CAD_JPY,2025-09-17 20:00:00,106.007,105.943,6,20,-0.120480919,2.536983924,0.9922879177,1
NZD_JPY,2025-09-19 08:00:00,86.623,85.55,10,22,-0.4854116748,0.9054132658,0.9505882353,1
NZD_JPY,2025-09-22 04:00:00,86.623,85.55,11,23,0.07523007463,0.9892754814,0.7689873418,0
NZD_JPY,2025-09-22 12:00:00,86.623,85.55,11,23,-0.1212710876,0.17811691,0.7314814815,0
AUD_CHF,2025-09-24 00:00:00,0.52059,0.51545,12,24,-0.2108495959,1.054247979,0.9026548673,1
NZD_JPY,2025-09-24 04:00:00,86.623,85.55,13,25,-0.7442499452,0.1736583205,0.8102189781,0
NZD_JPY,2025-09-24 08:00:00,86.623,85.55,13,25,-0.2906919853,0.2485627121,0.7150837989,0
NZD_JPY,2025-09-25 08:00:00,86.623,85.55,14,26,-0.5327797136,0.2555610008,0.9891304348,1
EUR_USD,2025-09-26 00:00:00,1.16578,1.16084,11,17,-0.3063312421,0.5056310863,0.9954751131,1
EUR_USD,2025-09-26 12:00:00,1.16578,1.16084,11,17,0.1472446166,0.9687145826,0.8514056225,0
AUD_CHF,2025-09-29 00:00:00,0.52059,0.51545,15,27,-0.2383953186,1.076000492,0.85,0
NZD_CAD,2025-09-29 04:00:00,0.80517,0.80489,16,22,-0.6314967619,0.4928755214,0.9733333333,1
NZD_CAD,2025-09-29 12:00:00,0.80517,0.80489,16,22,-0.1023948027,0.5443092145,0.736196319,0
NZD_CAD,2025-09-30 04:00:00,0.80517,0.80489,17,23,-0.6025204396,0.3227788069,0.8431372549,0
NZD_CAD,2025-09-30 08:00:00,0.80517,0.80489,17,23,-0.1205759698,0.8650015224,0.7401574803,0
GBP_JPY,2025-10-01 00:00:00,198.961,197.936,7,23,-0.8862187314,0.2495405375,0.7681388013,1
NZD_CAD,2025-10-01 00:00:00,0.80517,0.80489,18,24,-0.09138602638,0.6880830221,0.6872037915,0
EUR_AUD,2025-10-01 04:00:00,1.77755,1.75914,5,13,-0.1730973866,0.663539982,0.7920168067,1
GBP_AUD,2025-10-01 04:00:00,2.03587,2.034,5,13,-0.2202869611,0.5966996325,0.8008385744,1
GBP_AUD,2025-10-01 12:00:00,2.03587,2.034,5,13,-0.08875628429,1.104293305,0.8245363766,0
CHF_JPY,2025-10-01 16:00:00,184.259,182.074,14,30,-0.5297810121,0.1963667072,0.8294392523,1
GBP_AUD,2025-10-02 00:00:00,2.03587,2.034,6,14,-0.1670228242,0.5824385665,0.9138381201,0
GBP_AUD,2025-10-02 08:00:00,2.03587,2.034,6,14,-0.1747008496,0.7872322234,0.9176954733,0
EUR_AUD,2025-10-03 04:00:00,1.77755,1.75914,7,15,-0.5777961631,0.1114136099,0.880794702,0
GBP_AUD,2025-10-03 04:00:00,2.03587,2.034,7,15,-0.1018666656,0.6017240247,0.9580645161,0
GBP_AUD,2025-10-03 12:00:00,2.03587,2.034,7,15,-0.0901375615,0.2729165056,0.7967032967,0
EUR_AUD,2025-10-03 20:00:00,1.77755,1.75914,7,15,-0.3626393808,0.1965450079,0.750929368,0
EUR_CHF,2025-10-06 12:00:00,0.93118,0.9291,6,12,-0.03407403257,0.4293328104,0.8,1
EUR_CHF,2025-10-08 20:00:00,0.93118,0.9291,8,14,-0.1955868735,0.9924222843,0.9590643275,0
EUR_CHF,2025-10-09 00:00:00,0.93118,0.9291,9,15,-0.4081224488,0.6544032369,0.8206521739,0
EUR_CHF,2025-10-09 12:00:00,0.93118,0.9291,9,15,-0.7983769426,0.490231456,0.9892473118,0
EUR_CHF,2025-10-09 16:00:00,0.93118,0.9291,9,15,-0.08889904735,0.7727378731,0.6596858639,0
EUR_CHF,2025-10-10 00:00:00,0.93118,0.9291,10,16,-0.2986932963,1.038638053,0.8954545455,1
EUR_CAD,2025-10-10 16:00:00,1.62259,1.61584,10,14,-1.336359306,0.8190589295,0.7462686567,1
GBP_CAD,2025-10-10 16:00:00,1.85629,1.85353,10,14,-0.06631622498,2.634562756,0.8995983936,1
AUD_CAD,2025-10-13 00:00:00,0.90844,0.90726,11,15,-0.07035063073,1.025109191,0.9674556213,1
AUD_NZD,2025-10-13 00:00:00,1.13025,1.10809,5,24,0.05338954236,2.00388749,0.9630931459,1
EUR_CAD,2025-10-13 00:00:00,1.62259,1.61584,11,15,-0.04481593554,0.6697492589,0.9663299663,0
AUD_CHF,2025-10-13 08:00:00,0.52256,0.52022,5,10,-0.311741805,0.7706950179,0.9765625,1
EUR_CHF,2025-10-13 08:00:00,0.93118,0.9291,11,17,-0.7530207348,0.2468920442,0.8950276243,0
AUD_USD,2025-10-13 16:00:00,0.65204,0.64822,11,29,-0.6676701982,0.1488436747,0.9552238806,1
EUR_CAD,2025-10-13 16:00:00,1.62259,1.61584,11,15,-0.4426316575,0.3633161582,0.9237536657,0
AUD_CHF,2025-10-14 00:00:00,0.52256,0.52022,6,11,-0.1350820091,0.8803620596,0.8384615385,0
EUR_CAD,2025-10-14 04:00:00,1.62259,1.61584,12,16,0.03185747333,1.364561774,0.9580152672,0
AUD_CAD,2025-10-14 16:00:00,0.90844,0.90726,12,16,-0.7190660563,0.9939090823,0.9305555556,0
USD_CHF,2025-10-16 04:00:00,0.79403,0.79281,7,11,-0.3268220712,0.6405712596,0.9446808511,1
AUD_NZD,2025-10-16 08:00:00,1.13025,1.10809,8,27,-0.1341085262,1.220060495,0.9539170507,1
AUD_NZD,2025-10-16 20:00:00,1.13025,1.10809,8,27,0.12024314,0.9419045966,1,0
AUD_NZD,2025-10-17 12:00:00,1.13025,1.10809,9,28,-0.4970836405,0.7555671335,0.8076923077,0
AUD_CAD,2025-10-20 00:00:00,0.90844,0.90726,16,20,0.1524869121,1.050465395,0.9498207885,1
AUD_NZD,2025-10-20 00:00:00,1.13025,1.10809,10,29,-0.01300347751,1.225577755,0.6827956989,0
USD_CHF,2025-10-21 12:00:00,0.79403,0.79281,10,14,-0.1845786823,0.6617821048,0.7866108787,1
USD_CHF,2025-10-21 16:00:00,0.79403,0.79281,10,14,-0.04038905026,0.8167563497,0.8232758621,0
EUR_GBP,2025-10-22 00:00:00,0.86634,0.86555,6,10,-0.1344298099,1.021666555,0.86,1
AUD_CAD,2025-10-22 04:00:00,0.90844,0.90726,18,22,-0.01685426232,0.6488890993,0.806122449,0
USD_CAD,2025-10-28 20:00:00,1.39315,1.37268,14,29,0.06867576102,0.5494060882,0.6871165644,1
USD_CAD,2025-10-29 04:00:00,1.39315,1.37268,15,30,0.01804645883,0.5143240765,0.9322033898,0
USD_CAD,2025-10-29 08:00:00,1.39315,1.37268,15,30,-0.3511873137,0.6708578172,0.9956140351,0
GBP_JPY,2025-10-29 16:00:00,200.67,197.475,8,19,-0.1956234628,0.9292114484,0.7800875274,1
USD_CAD,2025-10-29 20:00:00,1.39315,1.37268,15,30,-1.518633472,0.6233197087,0.8901098901,0
NZD_USD,2025-11-03 04:00:00,0.571,0.56822,9,14,0.2024657761,0.9794965925,0.8658536585,1
CAD_JPY,2025-11-05 04:00:00,108.458,106.235,6,13,0.01945373922,1.108863136,0.8549618321,1
EUR_CAD,2025-11-05 08:00:00,1.62125,1.61732,9,18,-0.1098461393,0.3588307218,0.7619047619,1
EUR_CAD,2025-11-06 00:00:00,1.62125,1.61732,10,19,-0.4726888955,0.5156606133,0.8389057751,0
EUR_CAD,2025-11-06 04:00:00,1.62125,1.61732,10,19,0.2274122444,0.62258762,0.848,0
EUR_JPY,2025-11-06 20:00:00,176.629,174.808,6,14,-0.2329780061,0.3037850472,0.6891495601,1
CAD_JPY,2025-11-07 04:00:00,108.458,106.235,8,15,-0.4673319246,0.4060953275,0.950877193,0
EUR_JPY,2025-11-07 04:00:00,176.629,174.808,7,15,-0.2579258713,0.5576775595,0.9335106383,0
CAD_JPY,2025-11-07 12:00:00,108.458,106.235,8,15,-0.1007948204,1.780708493,0.9361702128,0
GBP_CHF,2025-11-11 16:00:00,1.05159,1.05004,4,9,0.1514103754,0.8552640123,0.8229665072,1
GBP_CHF,2025-11-12 00:00:00,1.05159,1.05004,5,10,-0.3236032315,0.2731715591,0.6960784314,0
GBP_CAD,2025-11-12 16:00:00,1.83399,1.83219,5,10,0.06154955224,1.228529063,0.8810408922,1
AUD_CHF,2025-11-13 00:00:00,0.52006,0.50775,4,19,0.1844778897,1.913958106,0.8130081301,1
USD_CHF,2025-11-13 20:00:00,0.79248,0.78727,12,19,-0.7288516619,0.1361108525,0.8040816327,1
USD_CHF,2025-11-14 00:00:00,0.79248,0.78727,13,20,-0.5891848203,0.2836815801,0.8097165992,0
USD_CHF,2025-11-14 16:00:00,0.79248,0.78727,13,20,-1.248710907,0.5757529329,0.8576449912,0
USD_CHF,2025-11-17 00:00:00,0.79248,0.78727,14,21,0.0319860194,0.8156434948,0.9032258065,0
AUD_CAD,2025-11-18 08:00:00,0.9104,0.90593,7,22,-0.3031733044,0.5668022647,0.7644787645,1
AUD_CHF,2025-11-18 16:00:00,0.52006,0.50775,7,22,-1.428048133,0.2350514008,0.946969697,1
EUR_CAD,2025-11-18 20:00:00,1.6187,1.61371,5,11,-0.3789267829,0.3182984976,0.7876712329,1
EUR_CAD,2025-11-19 00:00:00,1.6187,1.61371,6,12,-0.227271361,0.5190386487,0.9,0
GBP_CAD,2025-11-19 12:00:00,1.83424,1.83399,5,10,-0.2666573199,1.050397964,0.9146537842,1
GBP_CHF,2025-11-19 12:00:00,1.05159,1.05004,10,15,-0.2571164642,0.4200776036,0.748,1
AUD_CHF,2025-11-19 20:00:00,0.52006,0.50775,8,23,-0.151524243,0.9137371015,0.8992248062,0
AUD_USD,2025-11-19 20:00:00,0.64583,0.64401,10,26,-0.02734682262,0.9662543994,0.9237288136,1
AUD_CHF,2025-11-20 00:00:00,0.52006,0.50775,9,24,0.07639885053,1.056101757,0.7676056338,0
