trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,swing_low_used,sweep_magnitude_atr,reclaim_strength_ratio,time_to_peak_mfe,calendar_year
746,EUR_NZD,2023-09-14 04:00:00,2023-09-14 08:00:00,1.81253,1.801913256,2023-09-14 16:00:00,1.801833256,stoploss,-1.007535267,3,1.327148884,-5.818167961,0.4,1.6,1.80876,0.6499167708,1.086956522,0,2023
747,EUR_CAD,2023-09-19 16:00:00,2023-09-19 20:00:00,1.436685,1.42924387,2023-09-22 12:00:00,1.42922387,stoploss,-1.002687764,17,7.316765529,-2.816104723,3.7,0.4,1.4328,0.6450633583,1.541666667,10,2023
748,GBP_CAD,2023-09-19 16:00:00,2023-09-19 20:00:00,1.66561,1.657387442,2023-09-21 12:00:00,1.657127442,stoploss,-1.031620329,11,5.788952506,-3.643634813,5.2,5.2,1.66095,0.4816019312,2.222222222,3,2023
749,EUR_NZD,2023-09-20 20:00:00,2023-09-21 00:00:00,1.79754,1.787836162,2023-09-21 00:00:00,1.787756162,stoploss,-1.008244161,1,3.183276607,-4.820773055,1.6,1.6,1.79271,0.2638131471,3.234375,0,2023
750,EUR_USD,2023-09-21 04:00:00,2023-09-21 08:00:00,1.063765,1.058178682,2023-09-25 16:00:00,1.058143682,stoploss,-1.006265307,15,4.472534471,-3.387741239,0.7,0.7,1.06299,0.4654228387,0.5615384615,2,2023
751,AUD_CAD,2023-09-21 12:00:00,2023-09-21 16:00:00,0.86455,0.8592688573,2023-09-27 16:00:00,0.8591988573,stoploss,-1.013254707,25,5.512064702,-1.531865457,1.4,1.4,0.86373,0.3521965079,0.8064516129,6,2023
752,CHF_JPY,2023-09-21 12:00:00,2023-09-21 16:00:00,163.623,162.6815481,2023-09-27 00:00:00,162.6765481,stoploss,-1.005310946,21,7.338664909,-3.918415813,1,1,163.294,0.6606816577,1.035369775,4,2023
753,AUD_NZD,2023-09-26 12:00:00,2023-09-26 16:00:00,1.07519,1.071622424,2023-09-28 00:00:00,1.071552424,stoploss,-1.019621168,9,5.359381832,-3.952263799,1.4,1.4,1.07483,0.285908445,0.568627451,3,2023
754,GBP_AUD,2023-09-26 16:00:00,2023-09-26 20:00:00,1.89992,1.889992991,2023-09-29 08:00:00,1.889872991,stoploss,-1.012088233,16,3.450183282,-1.424396835,2.4,2.4,1.89716,0.2619117236,2.038461538,6,2023
755,GBP_NZD,2023-09-26 16:00:00,2023-09-26 20:00:00,2.04403,2.032606443,2023-09-29 08:00:00,2.032576443,stoploss,-1.002626152,16,4.667547907,-1.488152934,0.6,0.6,2.04207,0.3343967181,1,6,2023
756,GBP_CAD,2023-09-28 00:00:00,2023-09-28 04:00:00,1.63823,1.631085075,2023-11-23 04:00:00,1.70998,time_exit,10.04209264,240,11.76079504,-0.3401015346,0.4,5.2,1.63694,0.3610954565,0.984496124,230,2023
757,NZD_CAD,2023-09-28 00:00:00,2023-09-28 04:00:00,0.799955,0.7950865511,2023-11-23 04:00:00,0.82668,time_exit,5.489428012,240,7.251796294,-0.773346921,0.1,1.4,0.79817,0.250593159,2.885245902,229,2023
758,AUD_NZD,2023-10-02 00:00:00,2023-10-02 04:00:00,1.07318,1.068513958,2023-10-03 00:00:00,1.068443958,stoploss,-1.015002008,6,4.528463232,-2.591061073,1.4,1.4,1.07158,0.9558422155,0.6905829596,0,2023
759,GBP_CHF,2023-10-03 00:00:00,2023-10-03 04:00:00,1.11014,1.104163819,2023-10-13 00:00:00,1.104143819,stoploss,-1.003346619,48,0.878487495,-5.334510731,1.6,0.4,1.10931,0.3112355696,0.8172043011,8,2023
760,GBP_JPY,2023-10-03 00:00:00,2023-10-03 04:00:00,181.158,180.17824,2023-10-03 16:00:00,180.16624,stoploss,-1.012247898,4,7.660039297,-3.137503105,2.4,2.4,181.057,0.3123213891,0.5882352941,3,2023
761,AUD_USD,2023-10-03 08:00:00,2023-10-03 12:00:00,0.63228,0.6269816468,2023-11-28 12:00:00,0.66151,time_exit,5.516808464,240,5.833888115,-0.9946486693,0.8,0.8,0.63146,0.3472777138,0.847826087,238,2023
762,CAD_JPY,2023-10-03 08:00:00,2023-10-03 12:00:00,109.3785,108.7844382,2023-10-03 16:00:00,108.7829382,stoploss,-1.00252499,2,2.184116194,-3.611577105,0.3,0.3,109.306,0.3602318809,0.6635514019,1,2023
763,GBP_USD,2023-10-04 08:00:00,2023-10-04 12:00:00,1.211395,1.204318795,2023-11-29 12:00:00,1.268015,time_exit,8.001464581,240,8.749747078,-0.6281616048,0.9,0.9,1.20523,0.4267824626,4.052980132,237,2023
764,EUR_NZD,2023-10-10 04:00:00,2023-10-10 08:00:00,1.75548,1.745657554,2023-12-05 08:00:00,1.76254,time_exit,0.7187619122,240,7.426867068,-0.7289426759,1.6,0.6,1.75232,0.3176398252,1.980769231,151,2023
765,AUD_NZD,2023-10-11 00:00:00,2023-10-11 04:00:00,1.06461,1.060436738,2023-12-06 04:00:00,1.06865,time_exit,0.9680676065,240,7.116734632,-0.8434648453,1.4,1.4,1.0624,0.3642234559,2.828947368,95,2023
766,NZD_USD,2023-10-13 12:00:00,2023-10-13 16:00:00,0.59192,0.5873423486,2023-10-17 12:00:00,0.5873323486,stoploss,-1.002184526,12,6.623483863,-3.18722393,0.2,0.2,0.59107,0.5505006377,0.6428571429,7,2023
767,GBP_CHF,2023-10-13 20:00:00,2023-10-16 00:00:00,1.09467,1.088368967,2023-10-19 12:00:00,1.088288967,stoploss,-1.012696331,22,3.324851696,-2.604334908,1.6,1.6,1.09378,0.7141686221,0.6177777778,2,2023
768,CAD_JPY,2023-10-16 00:00:00,2023-10-16 04:00:00,109.51,108.9243279,2023-10-24 16:00:00,108.9228279,stoploss,-1.00256116,40,1.990875006,-9.069921123,0.2,0.3,109.277,0.3995409531,1.974358974,3,2023
769,GBP_JPY,2023-10-16 00:00:00,2023-10-16 04:00:00,181.5905,180.4826193,2023-12-07 16:00:00,180.4706193,stoploss,-1.010831492,232,6.383810366,-2.748942308,0.3,2.4,181.268,0.2545400528,2.276595745,177,2023
770,GBP_AUD,2023-10-18 08:00:00,2023-10-18 12:00:00,1.91161,1.902083018,2023-10-25 04:00:00,1.901963018,stoploss,-1.012595804,29,2.36801112,-2.277741193,2.4,2.4,1.90851,0.2645118805,2.357142857,21,2023
771,CAD_CHF,2023-10-20 00:00:00,2023-10-20 04:00:00,0.6502,0.6463579525,2023-11-16 16:00:00,0.6463429525,stoploss,-1.003904168,118,2.566339943,-2.522092702,0.2,0.3,0.6492,0.3852112693,1.324324324,61,2023
772,NZD_USD,2023-10-23 00:00:00,2023-10-23 04:00:00,0.58229,0.5778789541,2023-10-26 04:00:00,0.5778689541,stoploss,-1.002267036,19,9.67344268,-1.124449864,0.2,0.2,0.58156,0.3944642668,0.816091954,7,2023
773,EUR_USD,2023-10-26 12:00:00,2023-10-26 16:00:00,1.055955,1.050998026,2023-12-21 16:00:00,1.099085,time_exit,8.700873344,240,9.234465044,-0.8664560866,0.7,0.7,1.05329,0.4680275019,2.25862069,140,2023
774,EUR_JPY,2023-10-30 08:00:00,2023-10-30 12:00:00,158.351,157.5670377,2023-12-07 08:00:00,157.5600377,stoploss,-1.008929001,168,7.594753249,-6.663585988,1.4,1.4,157.883,0.4719614885,2.491891892,77,2023
775,EUR_GBP,2023-11-06 00:00:00,2023-11-06 04:00:00,0.86734,0.8638578985,2023-11-29 20:00:00,0.8638328985,stoploss,-1.007179573,107,2.65644184,-3.569683467,0.2,0.5,0.86608,0.2642082695,2.717391304,49,2023
776,AUD_JPY,2023-11-07 12:00:00,2023-11-07 16:00:00,96.6115,95.99959515,2023-12-07 04:00:00,95.99509515,stoploss,-1.007354085,130,3.225174615,-4.753189951,0.9,0.9,96.496,0.2778209701,1.305882353,36,2023
777,AUD_CHF,2023-11-09 00:00:00,2023-11-09 04:00:00,0.576575,0.5723858683,2023-11-10 16:00:00,0.5723708683,stoploss,-1.003580694,10,2.357290386,-2.023092256,0.1,0.3,0.57521,0.8259468088,0.7861271676,3,2023
778,NZD_CHF,2023-11-09 00:00:00,2023-11-09 04:00:00,0.53218,0.5284829493,2023-11-14 12:00:00,0.5284229493,stoploss,-1.016229152,21,3.175504165,-1.268578751,1.2,1.2,0.53098,0.6275272285,0.9827586207,3,2023
779,NZD_USD,2023-11-09 00:00:00,2023-11-09 04:00:00,0.592,0.587709212,2023-11-13 12:00:00,0.587699212,stoploss,-1.002330574,15,10.47127011,-1.314443878,0.2,0.2,0.59064,0.2936523556,2.142857143,3,2023
780,AUD_CAD,2023-11-13 00:00:00,2023-11-13 04:00:00,0.87848,0.8738186544,2024-01-10 04:00:00,0.89632,time_exit,3.82722106,240,6.002558591,-0.09224804125,1.4,1.4,0.87661,0.3217954927,2.386666667,192,2023
781,NZD_JPY,2023-11-13 16:00:00,2023-11-13 20:00:00,89.263,88.76629135,2023-12-07 16:00:00,88.75929135,stoploss,-1.014092768,108,4.531831669,-3.191005418,1.4,1.4,89.029,0.2576963366,3.53125,80,2023
782,USD_CHF,2023-11-15 08:00:00,2023-11-15 12:00:00,0.889155,0.8840647564,2023-11-20 04:00:00,0.8840397564,stoploss,-1.004911356,17,0.1660038416,-10.98277487,0.5,0.5,0.88755,0.2986104606,2.092105263,6,2023
783,EUR_AUD,2023-11-15 12:00:00,2023-11-15 16:00:00,1.668375,1.659269888,2023-11-27 08:00:00,1.659224888,stoploss,-1.004942279,47,1.297622694,-6.097124324,0.9,0.9,1.66635,0.6282185199,0.6888111888,10,2023
784,GBP_NZD,2023-11-15 12:00:00,2023-11-15 16:00:00,2.06514,2.053152979,2023-11-29 00:00:00,2.052922979,stoploss,-1.019187419,57,1.704343353,-4.963701885,4.6,4.6,2.06307,0.488862068,0.6279863481,9,2023
785,USD_JPY,2023-11-15 12:00:00,2023-11-15 16:00:00,150.7795,150.0616447,2023-11-17 08:00:00,150.0611447,stoploss,-1.000696519,11,0.9089575341,-14.66799748,0.1,0.1,150.154,0.3036823639,5.743119266,4,2023
786,GBP_CHF,2023-11-16 08:00:00,2023-11-16 12:00:00,1.10278,1.097637108,2023-12-07 00:00:00,1.097557108,stoploss,-1.015555451,88,2.496649832,-7.606615376,1.6,1.6,1.1003,0.2994424253,3.103896104,51,2023
787,CAD_JPY,2023-11-20 12:00:00,2023-11-20 16:00:00,108.2965,107.5719319,2023-11-21 04:00:00,107.5704319,stoploss,-1.002070199,4,2.331734048,-5.65647351,0.3,0.3,108.127,0.3836768661,1.194244604,0,2023
788,EUR_CHF,2023-11-23 00:00:00,2023-11-23 04:00:00,0.962335,0.959307801,2023-11-29 20:00:00,0.959262801,stoploss,-1.014865227,29,1.180959685,-12.19113767,0.9,0.9,0.96189,0.2906977686,0.9090909091,12,2023
789,USD_CAD,2023-11-23 08:00:00,2023-11-23 12:00:00,1.368445,1.362944333,2023-11-24 16:00:00,1.362929333,stoploss,-1.002726942,8,0.4953944623,-9.217972922,0.3,0.3,1.36647,0.5053932496,1.410071942,4,2023
790,EUR_AUD,2023-11-28 04:00:00,2023-11-28 08:00:00,1.655765,1.64843797,2023-11-30 16:00:00,1.64839297,stoploss,-1.006141643,15,1.590685473,-5.855715164,0.9,0.9,1.65437,0.3876058983,0.9507042254,7,2023
791,AUD_CHF,2023-11-30 16:00:00,2023-11-30 20:00:00,0.577865,0.5743375231,2023-12-05 04:00:00,0.5743225231,stoploss,-1.004252331,15,2.433750852,-3.953250511,0.3,0.3,0.57653,0.4138935637,1.808219178,7,2023
792,CAD_CHF,2023-11-30 16:00:00,2023-11-30 20:00:00,0.64402,0.6406814178,2023-12-27 16:00:00,0.6406714178,stoploss,-1.002995283,109,2.18655689,-4.109528839,0.2,0.2,0.64183,0.7907548204,1.643939394,66,2023
793,GBP_CAD,2023-12-01 00:00:00,2023-12-01 04:00:00,1.712795,1.705092134,2023-12-01 16:00:00,1.704832134,stoploss,-1.033753671,4,1.195009774,-4.788477513,0.3,5.2,1.71143,0.4439905949,0.7894736842,2,2023
794,EUR_CHF,2023-12-04 00:00:00,2023-12-04 04:00:00,0.946425,0.9414983835,2023-12-06 20:00:00,0.9414533835,stoploss,-1.009134058,17,1.637026132,-4.261545399,0.9,0.9,0.945,0.3531835672,1.586206897,1,2023
795,USD_CHF,2023-12-04 00:00:00,2023-12-04 04:00:00,0.870475,0.8645120652,2023-12-14 16:00:00,0.8644870652,stoploss,-1.004192566,52,1.942835271,-6.242731372,0.5,0.5,0.8679,0.4159025871,2,27,2023
796,AUD_CHF,2023-12-06 00:00:00,2023-12-06 04:00:00,0.576375,0.5721284885,2023-12-07 04:00:00,0.5721134885,stoploss,-1.003532311,7,2.37253567,-3.420454651,0.3,0.3,0.57246,0.2590361526,7.090909091,0,2023
797,NZD_CHF,2023-12-06 00:00:00,2023-12-06 04:00:00,0.53932,0.5353874056,2023-12-06 20:00:00,0.5353274056,stoploss,-1.015257104,5,1.098511461,-3.659162021,1.2,1.2,0.53571,0.2949706702,6.137931034,1,2023
798,EUR_NZD,2023-12-06 08:00:00,2023-12-06 12:00:00,1.75549,1.742722449,2023-12-20 08:00:00,1.742692449,stoploss,-1.002349707,60,2.980994538,-1.351864575,0.6,0.6,1.74832,0.264733619,4.224852071,37,2023
799,AUD_NZD,2023-12-06 20:00:00,2023-12-07 00:00:00,1.06723,1.062757387,2024-02-02 12:00:00,1.07286,time_exit,1.258772105,240,3.592978283,-0.4605809125,1.4,1.4,1.06609,0.2951295167,0.5909090909,190,2023
800,AUD_JPY,2023-12-07 12:00:00,2023-12-07 16:00:00,95.3555,94.61680418,2023-12-07 16:00:00,94.61230418,stoploss,-1.006091817,1,3.418863262,-2.237050699,0.9,0.9,95.104,0.357386617,1.886363636,0,2023
801,EUR_CHF,2023-12-07 12:00:00,2023-12-07 16:00:00,0.944495,0.9406371189,2023-12-22 12:00:00,0.9405921189,stoploss,-1.011664434,66,2.590800415,-4.941831906,0.9,0.9,0.94106,0.3732618906,4.708333333,30,2023
802,AUD_CHF,2023-12-13 00:00:00,2023-12-13 04:00:00,0.574705,0.5710912099,2023-12-28 08:00:00,0.5710762099,stoploss,-1.004150767,63,3.250050423,-3.557207168,0.3,0.3,0.5738,0.6862601148,0.7177419355,7,2023
803,GBP_NZD,2023-12-13 20:00:00,2023-12-14 00:00:00,2.04053,2.02751131,2023-12-14 04:00:00,2.02728131,stoploss,-1.017666908,2,4.135592637,-2.679993074,4.6,4.6,2.0395,1.147580869,0.5207496653,0,2023
804,AUD_JPY,2023-12-14 00:00:00,2023-12-14 04:00:00,95.4295,94.68633294,2024-02-12 00:00:00,97.2925,time_exit,2.506838766,240,3.298719933,-0.9560434477,0.9,0.9,94.794,0.567840021,2.990521327,150,2023
805,NZD_JPY,2023-12-14 00:00:00,2023-12-14 04:00:00,88.474,87.6731885,2024-02-09 16:00:00,91.761,time_exit,4.104586433,240,4.191997766,-0.9452911257,1.4,1.4,88.132,1.008976525,0.8292079208,238,2023
806,EUR_CAD,2023-12-18 00:00:00,2023-12-18 04:00:00,1.458895,1.450536479,2024-01-30 08:00:00,1.450351479,stoploss,-1.022133102,177,1.752104188,-1.576235758,3.7,3.7,1.45638,0.4091632859,1.368421053,158,2023
807,GBP_CAD,2023-12-18 00:00:00,2023-12-18 04:00:00,1.697495,1.687375744,2023-12-20 12:00:00,1.687115744,stoploss,-1.025693588,15,2.421620642,-2.133061888,0.1,5.2,1.69437,0.4288852718,1.437788018,8,2023
808,USD_JPY,2023-12-22 00:00:00,2023-12-22 04:00:00,142.3565,141.1231766,2023-12-28 04:00:00,141.1226766,stoploss,-1.000405409,20,6.915866394,-1.7079867,0.1,0.1,142.044,0.2902726032,1.74301676,12,2023
809,USD_CHF,2023-12-22 16:00:00,2023-12-22 20:00:00,0.855945,0.8504314903,2023-12-27 16:00:00,0.8504064903,stoploss,-1.004534317,13,5.920910963,-4.116252851,0.5,0.5,0.85296,0.5695101984,1.878980892,4,2023
810,NZD_CHF,2023-12-26 00:00:00,2023-12-26 04:00:00,0.54072,0.5363625881,2023-12-27 16:00:00,0.5363525881,stoploss,-1.00229494,10,1.168124596,-3.782061562,1.2,0.2,0.53636,0.2524434295,7.836363636,2,2023
811,GBP_CAD,2023-12-27 00:00:00,2023-12-27 04:00:00,1.6798,1.671367956,2024-02-22 04:00:00,1.70447,time_exit,2.925743917,240,5.00471801,-0.4411741943,5.2,5.2,1.67716,0.2964880338,1.904,121,2023
812,EUR_AUD,2023-12-27 04:00:00,2023-12-27 08:00:00,1.617285,1.609609559,2024-02-22 08:00:00,1.651165,time_exit,4.414078571,240,6.531872172,-0.5765140991,0.9,0.9,1.61566,0.4429712852,0.9705882353,88,2023
813,GBP_AUD,2023-12-27 04:00:00,2023-12-27 08:00:00,1.86468,1.855085318,2024-02-22 08:00:00,1.9272,time_exit,6.516109937,240,9.199888422,-0.609712782,2.4,2.4,1.86211,0.2730679468,1.893129771,200,2023
814,USD_CAD,2023-12-27 16:00:00,2023-12-27 20:00:00,1.321075,1.316271607,2024-02-22 20:00:00,1.349175,time_exit,5.850031964,240,7.818432399,-0.6818097752,0.3,0.3,1.31846,0.2997881149,3.625,198,2023
815,EUR_CHF,2023-12-28 16:00:00,2023-12-28 20:00:00,0.931185,0.9254458914,2023-12-29 12:00:00,0.9254008914,stoploss,-1.007840939,5,4.038083562,-1.002768971,0.9,0.9,0.92864,0.993185601,0.8842105263,0,2023
816,GBP_CHF,2023-12-28 16:00:00,2023-12-28 20:00:00,1.07121,1.063148955,2024-02-23 20:00:00,1.11638,time_exit,5.603492001,240,5.865244671,-0.8175118947,1.6,1.6,1.06712,0.8584495161,1.158959538,191,2023
817,USD_JPY,2023-12-28 16:00:00,2023-12-28 20:00:00,141.2195,140.1742719,2024-02-23 20:00:00,150.4095,time_exit,8.79233937,240,9.248220731,-0.407088183,0.1,0.1,140.649,0.7634697299,1.431077694,192,2023
818,EUR_JPY,2024-01-02 00:00:00,2024-01-02 04:00:00,156.094,154.9805925,2024-02-27 04:00:00,163.302,time_exit,6.473820337,240,6.850142579,-0.9196992266,1.4,1.4,155.632,0.34488721,2.364583333,237,2024
819,GBP_USD,2024-01-02 16:00:00,2024-01-02 20:00:00,1.263345,1.255176034,2024-02-05 12:00:00,1.255131034,stoploss,-1.005508653,143,1.863760971,-1.409603125,0.9,0.9,1.26214,0.2570704788,1.114285714,47,2024
820,AUD_USD,2024-01-03 16:00:00,2024-01-03 20:00:00,0.67207,0.6665212195,2024-01-05 12:00:00,0.6664812195,stoploss,-1.007208791,11,0.7100659295,-5.010109858,0.8,0.8,0.67121,0.3604395581,0.81,3,2024
821,EUR_GBP,2024-01-04 00:00:00,2024-01-04 04:00:00,0.862205,0.858726861,2024-01-08 20:00:00,0.858701861,stoploss,-1.007187752,17,0.5074552852,-3.575187802,0.5,0.5,0.86172,0.4945173317,0.5348837209,3,2024
822,NZD_CHF,2024-01-05 00:00:00,2024-01-05 04:00:00,0.529785,0.5253318782,2024-01-29 00:00:00,0.5252718782,stoploss,-1.013473694,96,3.740072865,-1.245193878,0.3,1.2,0.52894,0.3637897353,1.024691358,32,2024
823,EUR_USD,2024-01-05 12:00:00,2024-01-05 16:00:00,1.092145,1.086423,2024-01-16 16:00:00,1.086388,stoploss,-1.006116742,43,1.365781128,-3.961027417,0.7,0.7,1.08929,0.566235554,1.74691358,23,2024
824,CAD_CHF,2024-01-08 00:00:00,2024-01-08 04:00:00,0.636665,0.6317077047,2024-03-04 04:00:00,0.651485,time_exit,2.989533401,240,3.888208928,-0.836141427,0.3,0.3,0.63465,0.3550323068,2.272727273,158,2024
825,CAD_JPY,2024-01-09 16:00:00,2024-01-09 20:00:00,107.8355,106.9839616,2024-03-05 20:00:00,110.5555,time_exit,3.194219011,240,4.658040334,-0.1403342544,0.3,0.3,107.446,0.5167118989,1.763636364,196,2024
826,AUD_CHF,2024-01-15 00:00:00,2024-01-15 04:00:00,0.571105,0.567302629,2024-01-16 04:00:00,0.567287629,stoploss,-1.003944907,7,3.033633476,-2.434007613,0.3,0.3,0.56835,0.3997505751,3.605263158,0,2024
827,AUD_CAD,2024-01-17 00:00:00,2024-01-17 04:00:00,0.88919,0.8844416053,2024-01-17 08:00:00,0.8843716053,stoploss,-1.014741824,2,1.217253483,-3.588581201,1.4,1.4,0.88774,0.4169830269,1.393939394,0,2024
828,EUR_GBP,2024-01-17 12:00:00,2024-01-17 16:00:00,0.858765,0.8557411,2024-01-18 20:00:00,0.8557161,stoploss,-1.008267469,8,0.1769238392,-2.97463539,0.5,0.5,0.85767,0.3836105673,1.862068966,0,2024
829,EUR_USD,2024-01-17 16:00:00,2024-01-17 20:00:00,1.086735,1.081799284,2024-01-26 08:00:00,1.081764284,stoploss,-1.00709117,40,2.308682254,-3.495946669,0.7,0.7,1.08515,0.2755425946,2.294117647,29,2024
830,NZD_CAD,2024-01-17 16:00:00,2024-01-17 20:00:00,0.82577,0.8206850701,2024-01-22 00:00:00,0.8206750701,stoploss,-1.001966595,14,2.300916655,-2.178987738,1.4,0.2,0.82489,0.7040411644,0.5027932961,1,2024
831,EUR_GBP,2024-01-23 12:00:00,2024-01-23 16:00:00,0.855685,0.8531142882,2024-01-25 16:00:00,0.8530892882,stoploss,-1.009724933,13,0.8266193078,-2.300919156,0.5,0.5,0.85516,0.3967772678,0.9803921569,10,2024
832,GBP_JPY,2024-01-24 16:00:00,2024-01-24 20:00:00,187.645,186.4343539,2024-01-31 16:00:00,186.4223539,stoploss,-1.009912063,30,4.865170743,-1.996454616,2.4,2.4,187.291,0.2841457955,1.994186047,11,2024
833,EUR_GBP,2024-01-29 12:00:00,2024-01-29 16:00:00,0.852455,0.8498842099,2024-02-14 00:00:00,0.8498592099,stoploss,-1.009724637,69,3.024362051,-1.044425995,0.5,0.5,0.8519,0.4512231485,0.9137931034,31,2024
834,EUR_NZD,2024-01-29 16:00:00,2024-01-29 20:00:00,1.7708,1.761361422,2024-01-30 04:00:00,1.761281422,stoploss,-1.008475853,3,3.775992406,-2.826696897,1.6,1.6,1.7675,0.2500376565,2.63559322,0,2024
835,EUR_CHF,2024-01-30 08:00:00,2024-01-30 12:00:00,0.934445,0.930349315,2024-03-26 12:00:00,0.977435,time_exit,10.49641273,240,11.33510028,-0.9558840621,0.9,0.9,0.93211,0.3027576595,3.709677419,240,2024
836,AUD_CHF,2024-02-01 00:00:00,2024-02-01 04:00:00,0.566605,0.562926903,2024-02-01 08:00:00,0.562911903,stoploss,-1.004078196,2,7.255110417,-1.292788084,0.3,0.3,0.56534,0.8808903036,0.7716049383,0,2024
837,CHF_JPY,2024-02-01 08:00:00,2024-02-01 12:00:00,170.148,169.110427,2024-03-06 08:00:00,169.105427,stoploss,-1.004818938,144,1.494834591,-3.449395874,1,1,169.894,0.4568353295,1.063291139,89,2024
838,NZD_CAD,2024-02-01 16:00:00,2024-02-01 20:00:00,0.82084,0.8153898691,2024-02-05 00:00:00,0.8153198691,stoploss,-1.012843728,8,3.051302872,-2.25499172,1.4,1.4,0.81818,0.3963207579,2.444444444,4,2024
839,AUD_CAD,2024-02-05 00:00:00,2024-02-05 04:00:00,0.87671,0.871482673,2024-04-01 04:00:00,0.88332,time_exit,1.26450862,240,3.493181149,-0.8723387754,1.4,1.4,0.87527,0.3940828678,1.349514563,146,2024
840,NZD_CHF,2024-02-05 00:00:00,2024-02-05 04:00:00,0.52589,0.5227626044,2024-04-01 04:00:00,0.54016,time_exit,4.562902095,240,6.570962723,-0.07993871926,1.2,1.2,0.52493,0.4412617303,1.304347826,85,2024
841,NZD_USD,2024-02-05 16:00:00,2024-02-05 20:00:00,0.60555,0.6006978738,2024-03-22 08:00:00,0.6006878738,stoploss,-1.002060952,202,3.351108191,-2.390704491,0.2,0.2,0.60481,0.3957028122,0.75,75,2024
842,EUR_CAD,2024-02-07 00:00:00,2024-02-07 04:00:00,1.450825,1.445195439,2024-04-03 04:00:00,1.461185,time_exit,1.840285747,240,4.82719741,-0.9068203415,3.7,3.7,1.44921,0.4014522961,1.300884956,122,2024
843,EUR_NZD,2024-02-07 16:00:00,2024-02-07 20:00:00,1.76317,1.753908565,2024-02-09 08:00:00,1.753828565,stoploss,-1.00863797,10,5.052132856,-2.056916668,1.6,1.6,1.76044,0.3131264219,1.351724138,6,2024
844,AUD_NZD,2024-02-09 04:00:00,2024-02-09 08:00:00,1.06123,1.057072679,2024-02-22 20:00:00,1.057002679,stoploss,-1.016837767,58,8.262533012,-1.120914231,1.4,1.4,1.06012,0.2742150694,1.807017544,30,2024
845,EUR_GBP,2024-02-23 16:00:00,2024-02-23 20:00:00,0.853815,0.8513620018,2024-03-08 12:00:00,0.8513370018,stoploss,-1.010191609,59,3.153283965,-1.559316247,0.5,0.5,0.85319,0.3016716399,1.594594595,29,2024
846,AUD_CHF,2024-02-27 04:00:00,2024-02-27 08:00:00,0.575755,0.5731618474,2024-02-28 08:00:00,0.5731468474,stoploss,-1.005784465,7,9.18380189,-2.188455836,0.3,0.3,0.5748,0.4550445614,1.576271186,1,2024
847,AUD_USD,2024-02-27 04:00:00,2024-02-27 08:00:00,0.65441,0.6508473153,2024-02-28 08:00:00,0.6508073153,stoploss,-1.011227488,7,3.463680108,-5.102893384,0.8,0.8,0.65307,0.3199834135,2.298245614,0,2024
848,NZD_JPY,2024-02-27 04:00:00,2024-02-27 08:00:00,92.784,92.29559727,2024-02-28 00:00:00,92.28859727,stoploss,-1.014332434,5,0.3255510031,-5.796445848,1.4,1.4,92.651,0.3030286067,1.689189189,4,2024
849,EUR_JPY,2024-02-29 08:00:00,2024-02-29 12:00:00,162.552,161.8575388,2024-02-29 16:00:00,161.8505388,stoploss,-1.010079757,2,6.432325079,-3.375278707,1.4,1.4,162.178,0.3830307748,2.77443609,0,2024
850,USD_JPY,2024-02-29 16:00:00,2024-02-29 20:00:00,149.9965,149.3481061,2024-03-06 08:00:00,149.3476061,stoploss,-1.000771136,22,8.868837753,-5.421858816,0.1,0.1,149.612,1.243071599,0.952853598,5,2024
851,NZD_CAD,2024-03-01 00:00:00,2024-03-01 04:00:00,0.8269,0.8227762548,2024-03-18 00:00:00,0.8227062548,stoploss,-1.01697486,66,1.889059472,-4.915434595,1.4,1.4,0.82514,0.3200973688,2.560606061,33,2024
852,GBP_USD,2024-03-01 16:00:00,2024-03-01 20:00:00,1.265655,1.260111657,2024-03-22 08:00:00,1.260066657,stoploss,-1.008117845,88,4.279908358,-6.439255167,0.9,0.9,1.26123,0.450991397,3.512,28,2024
853,USD_CAD,2024-03-08 12:00:00,2024-03-08 16:00:00,1.344765,1.340070136,2024-05-03 16:00:00,1.362835,time_exit,3.848887067,240,8.486934433,-0.2481435215,0.3,0.3,1.34322,0.5154569288,1.280991736,163,2024
854,CAD_CHF,2024-03-11 00:00:00,2024-03-11 04:00:00,0.650875,0.6480000889,2024-05-06 04:00:00,0.661655,time_exit,3.749681198,240,7.403707263,-0.5895834537,0.3,0.3,0.64923,0.9530729575,1.182481752,110,2024
855,EUR_GBP,2024-03-11 00:00:00,2024-03-11 04:00:00,0.851145,0.8486201921,2024-05-06 04:00:00,0.857885,time_exit,2.669510054,240,5.2736686,-0.1049584813,0.5,0.5,0.85037,0.3010130031,1.973684211,187,2024
856,EUR_JPY,2024-03-11 04:00:00,2024-03-11 08:00:00,160.698,159.658086,2024-05-06 08:00:00,165.669,time_exit,4.780203058,240,10.47490483,-0.471192818,1.4,1.4,160.538,0.3173339387,0.9333333333,209,2024
857,AUD_CHF,2024-03-12 12:00:00,2024-03-12 16:00:00,0.580095,0.5771447024,2024-04-19 04:00:00,0.5771297024,stoploss,-1.005084233,166,7.461959182,-2.001493026,0.3,0.3,0.57877,0.3931806791,2.25862069,120,2024
