trade_id,race_condition,mae_mfe_ratio_winners
2934,236.0,
2935,236.0,
2936,239.0,
2937,233.0,
2938,230.0,
2939,-240.0,0.16287345
2940,-225.0,0.055039003
2941,162.0,
2942,-6.0,
2943,-16.0,5.1303525
2944,12.0,
2945,-23.0,1.0883632
2946,49.0,7.572024
2947,-26.0,
2948,2.0,
2949,-240.0,0.0018435519
2950,-234.0,0.05729332
2951,-230.0,0.34427643
2952,125.0,
2953,-197.0,0.3017941
2954,-236.0,0.007083305
2955,-236.0,0.015546175
2956,-237.0,0.024338402
2957,-203.0,0.20857903
2958,-108.0,0.28129458
2959,-228.0,0.1397631
2960,-224.0,0.0734868
2961,-228.0,0.14790855
2962,-199.0,0.15934935
2963,-222.0,0.11407028
2964,-221.0,0.31650922
2965,-232.0,0.27018747
2966,-233.0,0.07401055
2967,-228.0,0.07281901
2968,-234.0,0.005761309
2969,-231.0,0.030654788
2970,-238.0,0.1673909
2971,-207.0,0.20184277
2972,8.0,
2973,-81.0,0.39140794
2974,-237.0,0.1845536
2975,-39.0,1.2055587
2976,-23.0,
2977,219.0,
2978,-3.0,
2979,225.0,
2980,227.0,
2981,-12.0,
2982,238.0,
2983,239.0,
2984,18.0,
2985,15.0,
2986,13.0,
2987,18.0,
2988,22.0,
2989,-13.0,
2990,23.0,
2991,-227.0,0.14872375
2992,-60.0,
2993,-221.0,0.33982292
2994,-8.0,
2995,-230.0,0.18094707
2996,-34.0,
2997,101.0,
2998,-13.0,
2999,237.0,
3000,47.0,
3001,37.0,
3002,237.0,
3003,119.0,
3004,-70.0,
3005,203.0,
3006,176.0,
3007,73.0,
3008,-121.0,
3009,-61.0,
3010,21.0,
3011,-118.0,
3012,11.0,
3013,-75.0,
3014,15.0,
3015,-240.0,0.09130623
3016,-77.0,
3017,2.0,
3018,228.0,
3019,-240.0,0.064748146
3020,101.0,
3021,-225.0,0.28137213
3022,-224.0,0.30984667
3023,-37.0,
3024,-227.0,0.18803124
3025,-198.0,0.22241513
3026,-239.0,0.026248068
3027,-229.0,0.023664663
3028,32.0,
3029,22.0,
3030,20.0,
3031,-230.0,0.119092636
3032,11.0,
3033,13.0,
3034,-82.0,
3035,8.0,
3036,-131.0,0.33894756
3037,-15.0,
3038,26.0,
3039,-5.0,
3040,18.0,
3041,-238.0,0.13822688
3042,-239.0,0.016046517
3043,31.0,
3044,96.0,
3045,151.0,
3046,60.0,
3047,54.0,
3048,53.0,
3049,97.0,
3050,12.0,0.3406838
3051,75.0,
3052,200.0,
3053,-128.0,
3054,-200.0,0.09691816
3055,-42.0,
3056,-30.0,
3057,-235.0,0.06157922
3058,-239.0,0.002726847
3059,-238.0,0.066087805
3060,-238.0,0.009317919
3061,-238.0,0.0074868076
3062,-11.0,
3063,238.0,
3064,-170.0,
3065,-240.0,0.0012100912
3066,-94.0,0.63210833
3067,-52.0,
3068,-125.0,0.45388314
3069,-235.0,0.060968645
3070,138.0,
3071,77.0,
3072,72.0,
3073,63.0,
3074,-216.0,0.0768558
3075,32.0,
3076,-237.0,0.0777383
3077,-236.0,0.03332612
3078,-25.0,0.72405815
3079,-231.0,0.06180418
3080,-238.0,0.028899962
3081,215.0,
3082,-118.0,
3083,-239.0,0.06704568
3084,22.0,
3085,228.0,
3086,227.0,
3087,-25.0,
3088,-32.0,
3089,-38.0,
3090,-225.0,0.13423991
3091,221.0,
3092,58.0,
3093,8.0,
3094,235.0,
3095,-23.0,
3096,-12.0,
3097,-120.0,
3098,-99.0,
3099,225.0,
3100,221.0,
3101,105.0,
3102,-9.0,
3103,-13.0,
3104,-14.0,
3105,43.0,
3106,173.0,
3107,151.0,
3108,239.0,
3109,92.0,
3110,-32.0,
3111,14.0,
3112,-6.0,
3113,222.0,
3114,26.0,
3115,228.0,
3116,-6.0,
3117,238.0,
3118,202.0,
3119,-68.0,0.4551391
3120,-9.0,
3121,-21.0,0.4097002
3122,59.0,2.83171
3123,-86.0,
3124,8.0,0.579666
3125,11.0,0.52397823
3126,-162.0,0.11460668
3127,-22.0,
3128,12.0,
3129,-195.0,0.041143697
3130,-132.0,0.5955002
3131,-30.0,
3132,-25.0,
3133,23.0,
3134,7.0,
3135,-90.0,0.6313445
3136,-86.0,0.31371495
3137,-62.0,0.38886592
3138,-52.0,0.7131256
3139,86.0,25.076954
3140,48.0,5.2376347
3141,-12.0,
3142,-204.0,0.1523411
3143,15.0,
3144,23.0,
3145,35.0,
3146,13.0,
3147,-19.0,
3148,-236.0,0.051226437
3149,-182.0,0.21272174
3150,239.0,
3151,5.0,
3152,31.0,
3153,-239.0,0.18226823
3154,-130.0,
3155,-236.0,0.07968333
3156,-99.0,
3157,-75.0,
3158,237.0,
3159,220.0,
3160,-122.0,0.7663397
3161,-66.0,
3162,-24.0,
3163,-121.0,
3164,62.0,
3165,50.0,
3166,233.0,
3167,-24.0,
3168,-96.0,
3169,111.0,
3170,191.0,
3171,-104.0,
3172,-19.0,
3173,-26.0,
3174,119.0,
3175,160.0,
3176,72.0,
3177,25.0,
3178,134.0,
3179,91.0,
3180,-72.0,0.814497
3181,-12.0,
3182,225.0,
3183,162.0,
3184,228.0,
3185,240.0,
3186,240.0,
3187,226.0,
3188,-7.0,
3189,227.0,
3190,-46.0,0.5398456
3191,-24.0,
3192,47.0,
3193,232.0,
3194,-220.0,0.22381264
3195,-236.0,0.124959305
3196,-198.0,0.023830555
3197,-11.0,
3198,208.0,
3199,-224.0,0.1130365
3200,-220.0,0.12649639
3201,-231.0,0.106945
3202,-240.0,0.35747898
3203,-240.0,0.1276256
3204,-234.0,0.060781166
3205,-19.0,
3206,225.0,
3207,-37.0,
3208,-39.0,
3209,-234.0,0.0056851623
3210,233.0,
3211,-3.0,
3212,-236.0,0.2579912
3213,-18.0,
3214,17.0,
3215,-225.0,0.033266976
3216,213.0,
3217,-15.0,
3218,235.0,
3219,85.0,
3220,142.0,
3221,-236.0,0.14720853
3222,-24.0,
3223,23.0,
3224,-230.0,0.053090245
3225,-233.0,0.08396012
3226,-234.0,0.06592876
3227,-234.0,0.069970466
3228,22.0,
3229,92.0,
3230,31.0,
3231,29.0,
3232,24.0,
3233,-218.0,0.19654433
3234,18.0,
3235,236.0,
3236,-48.0,0.49779305
3237,-223.0,0.06740938
3238,-22.0,
3239,90.0,
3240,6.0,
3241,12.0,
3242,202.0,
3243,239.0,
3244,53.0,
3245,-22.0,1.0313072
3246,-231.0,0.09720968
3247,28.0,
3248,10.0,
3249,-240.0,0.014585521
3250,19.0,1.8564262
3251,-78.0,1.3659637
3252,-81.0,1.0102631
3253,-224.0,0.011838409
3254,-229.0,0.078622065
3255,-55.0,
3256,166.0,
3257,194.0,
3258,-33.0,
3259,-17.0,
3260,68.0,
3261,208.0,
3262,-3.0,
3263,39.0,
3264,118.0,
3265,4.0,
3266,231.0,
3267,-5.0,
3268,-235.0,0.12324716
3269,-237.0,0.53600055
3270,239.0,
3271,238.0,
3272,-60.0,
3273,-95.0,
3274,-56.0,0.72748923
3275,-28.0,
3276,0.0,
3277,65.0,3.9999895
3278,69.0,
3279,54.0,1.5865763
3280,23.0,
3281,10.0,1.2678589
3282,62.0,3.6086955
3283,52.0,1.5147797
3284,-20.0,
3285,42.0,
3286,31.0,
3287,28.0,
3288,21.0,
3289,14.0,
3290,-232.0,0.046712767
3291,-30.0,
3292,18.0,
3293,-38.0,
3294,32.0,
3295,80.0,
3296,98.0,
3297,-4.0,
3298,21.0,
3299,86.0,
3300,-31.0,0.797244
3301,239.0,
3302,7.0,0.8010753
3303,38.0,
3304,72.0,
3305,228.0,
3306,27.0,
3307,76.0,
3308,72.0,
3309,16.0,
3310,3.0,10.767477
3311,-90.0,
3312,-71.0,
3313,-109.0,0.35460967
3314,2.0,0.38431042
3315,-79.0,
3316,-240.0,0.2705112
3317,-29.0,
3318,195.0,
3319,215.0,
3320,199.0,
3321,224.0,
3322,224.0,
3323,169.0,
3324,194.0,
3325,238.0,
3326,-238.0,0.07975475
3327,-220.0,0.16398735
3328,-29.0,
3329,136.0,
3330,23.0,
3331,-225.0,0.06086949
3332,-194.0,0.08886549
3333,-172.0,0.18026529
3334,62.0,
3335,41.0,
3336,-237.0,0.11887678
3337,-113.0,0.43894956
3338,-23.0,0.90908873
3339,-238.0,0.0021071278
3340,-24.0,
3341,-207.0,0.19861759
3342,-225.0,0.058477763
3343,-162.0,
3344,-214.0,0.122449115
3345,122.0,
3346,37.0,
3347,-37.0,
3348,-151.0,0.1436367
3349,235.0,
3350,17.0,
3351,-4.0,
3352,54.0,
3353,-203.0,0.05372084
3354,-2.0,
3355,-233.0,0.08529494
3356,-27.0,
3357,-90.0,
3358,-23.0,1.1306114
3359,15.0,
3360,15.0,
3361,-34.0,
3362,-120.0,0.28226393
3363,220.0,
3364,35.0,
3365,-11.0,
3366,14.0,
3367,-86.0,
3368,-5.0,1.304917
3369,41.0,3.0345979
3370,23.0,1.3378377
3371,144.0,
3372,238.0,
3373,-25.0,
3374,-125.0,0.3863464
3375,239.0,
3376,134.0,
3377,150.0,
3378,95.0,
3379,227.0,
3380,121.0,
3381,109.0,
3382,95.0,
3383,73.0,
3384,72.0,
3385,211.0,
3386,37.0,0.5837991
3387,-213.0,0.10583412
3388,101.0,
3389,231.0,
3390,-72.0,
3391,-123.0,
3392,-238.0,0.16567059
3393,-237.0,0.019140827
3394,228.0,
3395,-18.0,
3396,-132.0,0.35786647
3397,236.0,
3398,19.0,
3399,-74.0,
3400,-98.0,
3401,206.0,
3402,172.0,
3403,231.0,
3404,-34.0,
3405,149.0,
3406,237.0,
3407,237.0,
3408,181.0,
3409,188.0,
3410,206.0,
3411,-24.0,
3412,4.0,
3413,-240.0,0.07472184
3414,226.0,
3415,41.0,
3416,47.0,
3417,236.0,
3418,-214.0,0.08615186
3419,129.0,
3420,-233.0,0.050086893
3421,239.0,
3422,239.0,
3423,-225.0,0.018461803
3424,-237.0,0.021304533
3425,-24.0,
3426,36.0,
3427,32.0,
3428,8.0,
3429,13.0,
3430,-43.0,
3431,-68.0,
3432,-237.0,0.05288654
3433,-237.0,0.033511046
3434,-236.0,0.16257802
3435,-235.0,0.33670866
3436,235.0,
3437,233.0,
3438,237.0,
3439,168.0,
3440,4.0,
3441,151.0,
3442,237.0,
3443,-22.0,
3444,-22.0,
3445,158.0,
3446,128.0,
3447,76.0,
3448,-29.0,0.62499946
3449,42.0,
3450,227.0,2.4588304
3451,-52.0,
3452,-22.0,
3453,-68.0,1.4674144
3454,25.0,
3455,21.0,
3456,15.0,
3457,-3.0,0.8800022
3458,25.0,
3459,14.0,
3460,27.0,
3461,3.0,
3462,-218.0,0.12929279
3463,14.0,
3464,-239.0,0.10474507
3465,211.0,
3466,-232.0,0.10408785
3467,-229.0,0.099205226
3468,-233.0,0.05696675
3469,-222.0,0.34979376
3470,-237.0,0.17270306
3471,-26.0,
3472,-126.0,0.7302636
3473,-209.0,
3474,-192.0,0.12233912
3475,-228.0,0.03284367
3476,-191.0,0.0029069756
3477,-59.0,
3478,32.0,
3479,13.0,
3480,-21.0,
3481,-45.0,
3482,-7.0,
3483,-75.0,
3484,41.0,
3485,-30.0,
3486,-29.0,
3487,-18.0,
3488,0.0,
3489,240.0,
3490,11.0,
3491,240.0,
3492,-26.0,
3493,-25.0,
3494,240.0,
3495,229.0,
3496,221.0,
3497,240.0,
3498,235.0,
3499,-238.0,0.004139701
3500,226.0,
3501,-26.0,
3502,218.0,
3503,237.0,
3504,47.0,
3505,-215.0,0.24777827
3506,-201.0,0.24028802
3507,51.0,
3508,-216.0,0.27701527
3509,238.0,
3510,234.0,
3511,-210.0,0.30147845
3512,237.0,
3513,-232.0,0.09719288
3514,-218.0,0.16395292
3515,-230.0,0.011256357
3516,178.0,
3517,140.0,
3518,-225.0,0.031740393
3519,-237.0,0.015456375
3520,-237.0,0.026929948
3521,45.0,1.1861372
3522,48.0,3.0386221
3523,48.0,1.9163232
3524,18.0,
3525,-19.0,
3526,73.0,
3527,206.0,
3528,-223.0,0.08124765
3529,67.0,
3530,-228.0,0.11102322
3531,-239.0,0.019323228
3532,-85.0,0.8300752
3533,-60.0,
3534,-40.0,
3535,-40.0,
3536,-225.0,0.14129369
3537,7.0,
3538,230.0,
3539,-52.0,
3540,-9.0,
3541,-96.0,
3542,-226.0,0.13810484
3543,-29.0,
3544,-224.0,
3545,137.0,
3546,4.0,1.4776043
3547,-239.0,0.012269914
3548,236.0,
3549,-3.0,
3550,22.0,
3551,231.0,
3552,232.0,
3553,-21.0,
3554,-28.0,
3555,88.0,
3556,98.0,
3557,-40.0,1.2558416
3558,200.0,
3559,-15.0,
3560,-64.0,
3561,-217.0,0.12811716
3562,55.0,
3563,24.0,
3564,54.0,
3565,-21.0,
3566,-38.0,
3567,-39.0,
3568,-237.0,0.14422143
3569,-44.0,
3570,-173.0,0.21114393
3571,83.0,
3572,-173.0,0.009095809
3573,10.0,0.35519162
3574,89.0,
3575,-7.0,
3576,-30.0,
3577,-238.0,0.18785071
3578,-167.0,
3579,-236.0,0.14331704
3580,-128.0,
3581,16.0,
3582,-38.0,
3583,-121.0,0.4266047
3584,-214.0,0.24341746
3585,15.0,
3586,-235.0,0.033136312
3587,13.0,
3588,-230.0,0.05156979
3589,14.0,
3590,-48.0,
3591,-71.0,
3592,-5.0,
3593,49.0,
3594,26.0,
3595,40.0,
3596,-78.0,
3597,46.0,
3598,-230.0,0.25033522
3599,25.0,0.6306915
3600,-226.0,0.046075094
3601,10.0,
3602,5.0,
3603,-235.0,0.18260935
3604,-237.0,0.07710413
3605,-67.0,0.30542606
3606,13.0,
3607,-22.0,
3608,-14.0,
3609,235.0,
3610,238.0,
3611,117.0,
3612,-7.0,
3613,135.0,
3614,237.0,
3615,28.0,
3616,6.0,
3617,47.0,
3618,114.0,
3619,46.0,
3620,127.0,
3621,-220.0,0.05067068
3622,12.0,
3623,15.0,
3624,-143.0,
3625,-120.0,
3626,-176.0,0.4776111
3627,-121.0,1.46087
3628,-137.0,0.31752115
3629,-234.0,0.026371228
3630,-238.0,0.043750025
3631,-88.0,
3632,71.0,
3633,-47.0,
3634,-48.0,
3635,82.0,
3636,116.0,
3637,-39.0,
3638,153.0,
3639,-15.0,0.86742496
3640,-231.0,0.117999606
3641,-28.0,
3642,231.0,
3643,11.0,
3644,-24.0,
3645,21.0,
3646,239.0,
3647,53.0,
3648,-65.0,
3649,-22.0,
3650,-36.0,
3651,67.0,
3652,-48.0,
3653,-10.0,1.0841799
3654,-96.0,
3655,-9.0,
3656,26.0,1.248303
3657,-11.0,
3658,226.0,
3659,17.0,0.27711922
3660,-236.0,0.04207518
3661,-107.0,
3662,222.0,
3663,148.0,
3664,234.0,
3665,-221.0,0.078609936
3666,-194.0,0.5200808
3667,192.0,
3668,85.0,
3669,182.0,
3670,-49.0,
3671,-33.0,
3672,240.0,
3673,218.0,
3674,217.0,
3675,-227.0,0.17770013
3676,17.0,
3677,40.0,0.6132064
3678,207.0,
3679,-153.0,0.11563997
3680,179.0,
3681,-200.0,0.15675673
3682,157.0,
3683,-38.0,
3684,-229.0,0.12878785
3685,41.0,
3686,238.0,
3687,17.0,
3688,-51.0,
3689,183.0,
3690,62.0,
3691,-128.0,
3692,-130.0,
3693,37.0,
3694,118.0,
3695,-18.0,
3696,-169.0,0.0822165
3697,27.0,
3698,31.0,
3699,9.0,
3700,-127.0,0.5330262
3701,24.0,
3702,-31.0,0.85454476
3703,42.0,
3704,-15.0,
3705,-227.0,0.06543776
3706,-7.0,0.41379416
3707,-99.0,
3708,-100.0,
3709,102.0,
3710,41.0,
3711,-23.0,
3712,-78.0,
3713,231.0,
3714,-23.0,
3715,-234.0,0.13306554
3716,121.0,
3717,-240.0,0.2855868
3718,-178.0,0.3014412
3719,-198.0,0.271018
3720,23.0,
3721,-204.0,0.058096025
3722,-237.0,0.048940144
3723,-217.0,0.069696814
3724,-221.0,0.06197116
3725,7.0,
3726,-236.0,0.16996033
3727,-186.0,
3728,-88.0,
3729,-181.0,0.25071645
3730,-234.0,0.008192733
3731,20.0,
3732,-54.0,
3733,4.0,
3734,152.0,
3735,28.0,
3736,-41.0,0.5205072
3737,-36.0,0.628572
3738,188.0,
3739,202.0,
3740,32.0,
3741,-235.0,0.03287981
3742,-123.0,0.30271366
3743,20.0,
3744,-235.0,
3745,-89.0,
3746,-231.0,0.100831494
3747,-233.0,0.03643974
3748,-9.0,
3749,-15.0,
3750,-228.0,0.28154072
3751,77.0,2.1640604
3752,-237.0,0.110924296
3753,-180.0,0.028571473
3754,17.0,
3755,64.0,
3756,-224.0,0.12945643
3757,-237.0,0.045333482
3758,111.0,
3759,70.0,
3760,66.0,
3761,43.0,
3762,24.0,
3763,-9.0,
3764,-30.0,
3765,-119.0,1.5714313
3766,-83.0,
3767,-231.0,0.07023165
3768,-225.0,0.054869726
3769,77.0,
3770,-9.0,
3771,-234.0,0.054945067
3772,-25.0,
3773,51.0,
3774,-221.0,0.1478336
3775,204.0,
3776,-25.0,
3777,-22.0,
3778,33.0,
3779,31.0,
3780,-224.0,0.13850828
3781,226.0,
3782,2.0,
3783,2.0,
3784,240.0,
3785,6.0,
3786,233.0,
3787,175.0,
3788,55.0,
3789,-12.0,0.9033226
3790,4.0,
3791,-9.0,1.0627991
3792,238.0,
3793,18.0,
3794,-47.0,
3795,-27.0,
3796,10.0,
3797,-42.0,0.7085307
3798,-32.0,
3799,-32.0,
3800,-20.0,0.89625347
3801,-230.0,0.10704806
3802,5.0,
3803,-236.0,0.02502226
3804,105.0,
3805,230.0,
3806,58.0,
3807,-117.0,
3808,-239.0,0.002951295
3809,-60.0,0.728134
3810,-224.0,0.032573238
3811,23.0,23.800024
3812,-27.0,
3813,19.0,
3814,94.0,
3815,-235.0,0.16944095
3816,-97.0,
3817,56.0,
3818,-15.0,
3819,95.0,
3820,19.0,
3821,73.0,
3822,176.0,
3823,-233.0,0.008729394
3824,217.0,
3825,203.0,
3826,-123.0,
3827,131.0,
3828,-46.0,
3829,-59.0,0.90804577
3830,-113.0,0.4078671
3831,162.0,
3832,49.0,1.3150473
3833,-62.0,
3834,17.0,
3835,-30.0,
3836,-14.0,
3837,-43.0,
3838,-57.0,
3839,13.0,
3840,4.0,
3841,237.0,
3842,-37.0,
3843,-50.0,
3844,-6.0,
3845,233.0,
3846,209.0,
3847,-26.0,
3848,-14.0,
3849,217.0,
3850,239.0,
3851,17.0,
3852,236.0,
3853,18.0,
3854,212.0,
3855,215.0,
3856,-234.0,0.08528442
3857,26.0,
3858,240.0,
3859,18.0,
3860,214.0,
3861,53.0,
3862,24.0,
3863,-39.0,
3864,-232.0,0.17028508
3865,-25.0,
3866,-240.0,0.3027216
3867,-17.0,
3868,-219.0,0.24280477
3869,238.0,
3870,205.0,
3871,-22.0,
3872,-229.0,0.0828756
3873,4.0,
3874,81.0,
3875,-231.0,0.12847784
3876,235.0,
3877,-239.0,0.03783798
3878,71.0,
3879,23.0,
3880,-239.0,0.037330654
3881,-239.0,0.026529934
3882,-228.0,0.09015021
3883,-233.0,0.081681326
3884,240.0,
3885,33.0,
3886,-220.0,0.13605489
3887,-24.0,
3888,17.0,
3889,-6.0,
3890,-97.0,
3891,-237.0,0.056116603
3892,-42.0,0.22331207
3893,-234.0,0.065326616
3894,-69.0,
3895,-55.0,
3896,240.0,
3897,237.0,
3898,236.0,
3899,59.0,
3900,168.0,
3901,154.0,
3902,-8.0,
3903,235.0,
3904,15.0,
3905,-216.0,0.07872546
3906,-180.0,0.21019118
3907,-233.0,0.028340103
3908,53.0,
3909,96.0,
3910,50.0,
3911,-217.0,0.24225134
3912,36.0,
3913,40.0,
3914,-238.0,0.029999902
3915,-96.0,0.48136753
3916,22.0,
3917,-232.0,0.036098357
3918,-225.0,0.11389385
3919,-61.0,
3920,-196.0,0.11637737
3921,-176.0,0.18804735
3922,-238.0,0.004492378
3923,-146.0,
3924,168.0,
3925,-52.0,
3926,1.0,
3927,-57.0,
3928,-46.0,
3929,-198.0,0.29581097
3930,-220.0,0.21340647
3931,149.0,
3932,-32.0,
3933,-9.0,
3934,6.0,
3935,-234.0,0.08450031
3936,-237.0,0.050445016
3937,-236.0,0.03522009
3938,121.0,
3939,119.0,
3940,-72.0,
3941,-17.0,
3942,-76.0,
3943,-227.0,0.08622406
3944,-238.0,0.010345506
3945,-237.0,0.12016736
3946,-234.0,0.07949298
3947,3.0,
3948,-239.0,0.010295106
3949,-1.0,0.97621554
3950,-235.0,0.15961291
3951,148.0,
3952,-32.0,
3953,50.0,
3954,-214.0,0.08294925
3955,37.0,
3956,-233.0,0.13105686
3957,-201.0,0.23249944
3958,8.0,
3959,50.0,
3960,-183.0,0.17337295
3961,-191.0,0.13797478
3962,-235.0,0.014907552
3963,-44.0,0.57512975
3964,-38.0,
3965,226.0,
3966,19.0,
3967,238.0,
3968,-49.0,
3969,-34.0,
3970,-228.0,0.05869435
3971,-152.0,0.47291747
3972,-227.0,0.25177202
3973,-36.0,
3974,150.0,
3975,-240.0,0.13593331
3976,230.0,
3977,237.0,
3978,233.0,
3979,-55.0,
3980,-236.0,0.50344926
3981,-225.0,0.074554354
3982,-224.0,0.41721824
3983,-228.0,0.3540993
3984,-235.0,0.059127253
3985,25.0,
3986,28.0,
3987,-212.0,0.6962346
3988,-226.0,0.085011184
3989,5.0,
3990,226.0,
3991,-237.0,0.062224668
3992,235.0,
