trade_id,race_condition,mae_mfe_ratio_winners
1247,-18.0,0.32984278
1248,2.0,
1249,-51.0,1.7739401
1250,-56.0,
1251,-134.0,
1252,15.0,0.7425759
1253,-202.0,0.6158195
1254,16.0,
1255,16.0,
1256,143.0,
1257,19.0,
1258,240.0,
1259,58.0,
1260,9.0,
1261,10.0,
1262,-231.0,1.5340312
1263,-219.0,0.082352936
1264,-224.0,0.623762
1265,-236.0,0.66340137
1266,210.0,0.85745233
1267,-218.0,1.354767
1268,-233.0,1.223173
1269,-238.0,0.55333436
1270,-225.0,0.834395
1271,-91.0,0.123188205
1272,-222.0,0.18571454
1273,-230.0,
1274,-103.0,
1275,26.0,
1276,239.0,
1277,-232.0,0.015706783
1278,3.0,0.018315027
1279,-236.0,0.0070922165
1280,-73.0,0.008130081
1281,-60.0,0.03167418
1282,-235.0,0.14556174
1283,-236.0,0.040692646
1284,77.0,2.0929272
1285,-33.0,0.6959064
1286,-10.0,0.23508775
1287,-29.0,0.15789442
1288,-61.0,
1289,-237.0,5.5599957
1290,-67.0,0.80281734
1291,58.0,0.0027100253
1292,5.0,
1293,17.0,
1294,-49.0,0.80373883
1295,-52.0,0.38138124
1296,-47.0,0.64125526
1297,-45.0,0.27300104
1298,-75.0,3.1403444
1299,-216.0,1.4657582
1300,-34.0,0.57620806
1301,-199.0,
1302,237.0,
1303,-229.0,0.46443745
1304,73.0,1.1818174
1305,-43.0,
1306,-167.0,
1307,81.0,1.0449439
1308,171.0,
1309,-74.0,0.619047
1310,-36.0,0.63470584
1311,-227.0,0.49206266
1312,-238.0,0.62606055
1313,-123.0,1.2666663
1314,-232.0,0.47142822
1315,-233.0,0.6162784
1316,-42.0,0.46380717
1317,6.0,
1318,-24.0,
1319,-44.0,
1320,-23.0,
1321,239.0,
1322,-49.0,
1323,170.0,
1324,-16.0,
1325,105.0,
1326,111.0,
1327,-52.0,0.07186145
1328,-22.0,0.20747636
1329,-188.0,0.21046661
1330,43.0,1.4324278
1331,232.0,
1332,238.0,
1333,175.0,0.6
1334,-239.0,0.3297679
1335,-60.0,0.41874883
1336,-197.0,
1337,-176.0,
1338,50.0,
1339,126.0,
1340,35.0,
