trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,final_r,spread_pips_used,spread_pips_exit,fold
1874,AUD_CAD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-06-05 08:00:00,time_exit,240,1.128207311,1.9,1.9,7
1875,AUD_USD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-06-05 08:00:00,time_exit,240,2.19223243,1,1,7
1876,NZD_CAD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-06-05 08:00:00,time_exit,240,1.997598118,2.3,2.3,7
1877,NZD_CHF,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-04-10 16:00:00,stoploss,3,-1.007247922,1.7,1.7,7
1878,NZD_USD,2025-04-10 04:00:00,2025-04-10 08:00:00,2025-06-05 08:00:00,time_exit,240,3.143712457,1.1,1.1,7
1879,EUR_CAD,2025-04-11 00:00:00,2025-04-11 04:00:00,2025-05-12 00:00:00,stoploss,126,-1.004150349,1.8,1.8,7
1880,GBP_AUD,2025-04-11 00:00:00,2025-04-11 04:00:00,2025-05-05 00:00:00,stoploss,96,-1.004881641,4,4,7
1881,EUR_CHF,2025-04-11 08:00:00,2025-04-11 12:00:00,2025-06-06 12:00:00,time_exit,240,0.789182586,1,1,7
1882,GBP_USD,2025-04-11 08:00:00,2025-04-11 12:00:00,2025-06-06 12:00:00,time_exit,240,2.957116957,0.9,0.9,7
1883,GBP_JPY,2025-04-11 16:00:00,2025-04-11 20:00:00,2025-06-06 20:00:00,time_exit,240,2.965724548,2.4,2,7
1884,NZD_JPY,2025-04-11 16:00:00,2025-04-11 20:00:00,2025-06-06 20:00:00,time_exit,240,2.007381912,1.5,1.2,7
1885,CAD_CHF,2025-04-15 00:00:00,2025-04-15 04:00:00,2025-06-10 04:00:00,time_exit,240,1.047229037,1.5,1.5,7
1886,CAD_JPY,2025-04-15 00:00:00,2025-04-15 04:00:00,2025-04-21 16:00:00,stoploss,28,-1.003882986,1.2,1.2,7
1887,GBP_CHF,2025-04-15 00:00:00,2025-04-15 04:00:00,2025-06-10 04:00:00,time_exit,240,2.21442141,1.9,1.9,7
1888,USD_CHF,2025-04-15 00:00:00,2025-04-15 04:00:00,2025-06-10 04:00:00,time_exit,240,0.2245205691,0.9,0.9,7
1889,GBP_CAD,2025-04-17 08:00:00,2025-04-17 12:00:00,2025-06-12 12:00:00,time_exit,240,1.208454471,2.8,2.8,7
1890,AUD_CHF,2025-04-21 20:00:00,2025-04-22 00:00:00,2025-06-17 00:00:00,time_exit,240,1.765552815,1.4,1.4,7
1891,USD_JPY,2025-04-22 16:00:00,2025-04-22 20:00:00,2025-06-17 20:00:00,time_exit,240,3.229037928,0.6,0.6,7
1892,AUD_NZD,2025-04-23 00:00:00,2025-04-23 04:00:00,2025-06-18 04:00:00,time_exit,240,1.317916247,2.1,2.1,7
1893,EUR_NZD,2025-04-24 00:00:00,2025-04-24 04:00:00,2025-05-06 16:00:00,stoploss,52,-1.011476076,3.8,3.8,7
1894,NZD_CHF,2025-04-24 08:00:00,2025-04-24 12:00:00,2025-04-29 16:00:00,stoploss,20,-1.01631187,1.7,1.7,7
1895,USD_CAD,2025-04-24 16:00:00,2025-04-24 20:00:00,2025-04-30 16:00:00,stoploss,24,-1.008963467,1.3,1.3,7
1896,GBP_NZD,2025-04-29 16:00:00,2025-04-29 20:00:00,2025-05-01 00:00:00,stoploss,8,-1.016111512,4.8,4.8,7
1897,CAD_JPY,2025-04-30 04:00:00,2025-04-30 08:00:00,2025-06-25 08:00:00,time_exit,240,3.181638026,1.2,1.2,7
1898,EUR_JPY,2025-04-30 08:00:00,2025-04-30 12:00:00,2025-05-23 12:00:00,stoploss,103,-1.005791009,1,1,7
1899,EUR_GBP,2025-05-02 08:00:00,2025-05-02 12:00:00,2025-05-06 12:00:00,stoploss,13,-1.010676065,0.8,0.8,7
1900,USD_CAD,2025-05-06 00:00:00,2025-05-06 04:00:00,2025-05-06 16:00:00,stoploss,4,-1.010389116,1.3,1.3,7
1901,NZD_CHF,2025-05-07 00:00:00,2025-05-07 04:00:00,2025-05-07 12:00:00,stoploss,3,-1.017299044,1.7,1.7,7
1902,EUR_AUD,2025-05-07 08:00:00,2025-05-07 12:00:00,2025-05-12 08:00:00,stoploss,18,-1.008515767,2.4,2.4,7
1903,GBP_AUD,2025-05-07 08:00:00,2025-05-07 12:00:00,2025-07-02 12:00:00,time_exit,240,1.750922574,4,4,7
1904,GBP_NZD,2025-05-07 12:00:00,2025-05-07 16:00:00,2025-07-02 16:00:00,time_exit,240,0.8447358146,4.8,4.8,7
1905,EUR_GBP,2025-05-09 00:00:00,2025-05-09 04:00:00,2025-05-12 00:00:00,stoploss,6,-1.008933725,0.8,0.8,7
1906,EUR_NZD,2025-05-09 00:00:00,2025-05-09 04:00:00,2025-05-12 00:00:00,stoploss,6,-1.014183796,3.8,3.8,7
1907,EUR_AUD,2025-05-13 00:00:00,2025-05-13 04:00:00,2025-05-13 08:00:00,stoploss,2,-1.00902171,2.4,2.4,7
1908,EUR_GBP,2025-05-15 00:00:00,2025-05-15 04:00:00,2025-05-16 20:00:00,stoploss,11,-1.011059582,0.8,0.8,7
1909,EUR_NZD,2025-05-19 08:00:00,2025-05-19 12:00:00,2025-05-19 16:00:00,stoploss,2,-1.01565428,3.8,3.8,7
1910,EUR_GBP,2025-05-20 08:00:00,2025-05-20 12:00:00,2025-05-23 12:00:00,stoploss,19,-1.013713637,0.8,0.8,7
1911,EUR_CAD,2025-05-21 04:00:00,2025-05-21 08:00:00,2025-05-22 16:00:00,stoploss,9,-1.010135345,1.8,1.8,7
1912,NZD_CHF,2025-05-21 12:00:00,2025-05-21 16:00:00,2025-06-13 00:00:00,stoploss,99,-1.022256913,1.7,1.7,7
1913,EUR_JPY,2025-05-26 00:00:00,2025-05-26 04:00:00,2025-07-21 04:00:00,time_exit,240,9.224228215,1,1,7
1914,USD_CAD,2025-05-28 04:00:00,2025-05-28 08:00:00,2025-05-30 16:00:00,stoploss,15,-1.011407975,1.3,1.3,7
1915,EUR_AUD,2025-05-28 12:00:00,2025-05-28 16:00:00,2025-05-29 00:00:00,stoploss,3,-1.012910425,2.4,2.4,7
1916,EUR_NZD,2025-05-29 16:00:00,2025-05-29 20:00:00,2025-06-05 12:00:00,stoploss,29,-1.013899762,3.8,3.8,7
1917,EUR_GBP,2025-06-02 08:00:00,2025-06-02 12:00:00,2025-07-28 12:00:00,time_exit,240,8.656126022,0.8,0.8,7
1918,EUR_USD,2025-06-04 00:00:00,2025-06-04 04:00:00,2025-07-30 04:00:00,time_exit,240,2.769868986,0.7,0.7,7
1919,EUR_CAD,2025-06-04 08:00:00,2025-06-04 12:00:00,2025-07-30 12:00:00,time_exit,240,3.760927438,1.8,1.8,7
1920,AUD_USD,2025-06-05 12:00:00,2025-06-05 16:00:00,2025-06-13 00:00:00,stoploss,33,-1.011313585,1,1,7
1921,AUD_JPY,2025-06-09 00:00:00,2025-06-09 04:00:00,2025-06-12 04:00:00,stoploss,19,-1.005821305,0.8,0.8,7
1922,EUR_CHF,2025-06-09 16:00:00,2025-06-09 20:00:00,2025-06-13 00:00:00,stoploss,20,-1.013265934,1,1,7
1923,GBP_JPY,2025-06-09 20:00:00,2025-06-10 00:00:00,2025-06-13 00:00:00,stoploss,19,-1.009474917,2,2,7
1924,NZD_JPY,2025-06-10 16:00:00,2025-06-10 20:00:00,2025-06-12 00:00:00,stoploss,8,-1.010365966,1.2,1.2,7
1925,EUR_AUD,2025-06-11 00:00:00,2025-06-11 04:00:00,2025-08-06 04:00:00,time_exit,240,3.937842574,2.4,2.4,7
1926,CHF_JPY,2025-06-11 08:00:00,2025-06-11 12:00:00,2025-08-06 12:00:00,time_exit,240,7.920257216,2.2,2.2,7
1927,EUR_NZD,2025-06-13 00:00:00,2025-06-13 04:00:00,2025-06-16 16:00:00,stoploss,10,-1.014515051,3.8,3.8,7
1928,GBP_USD,2025-06-13 16:00:00,2025-06-13 20:00:00,2025-06-17 16:00:00,stoploss,12,-1.004884455,0.9,0.9,7
1929,AUD_CAD,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-08-11 12:00:00,time_exit,240,2.352083117,1.9,1.9,7
1930,AUD_JPY,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-08-11 12:00:00,time_exit,240,2.419662204,0.8,0.8,7
1931,CAD_CHF,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-20 00:00:00,stoploss,22,-1.017748237,1.5,1.5,7
1932,GBP_CAD,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-17 16:00:00,stoploss,8,-1.016319151,2.8,2.8,7
1933,GBP_JPY,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-18 20:00:00,stoploss,15,-1.007227139,2,2,7
1934,NZD_CHF,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-23 00:00:00,stoploss,28,-1.019380919,1.7,1.7,7
1935,NZD_JPY,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-08-11 12:00:00,time_exit,240,0.7253051949,1.2,1.2,7
1936,NZD_USD,2025-06-16 08:00:00,2025-06-16 12:00:00,2025-06-19 04:00:00,stoploss,17,-1.010124231,1.1,1.1,7
1937,GBP_CHF,2025-06-16 16:00:00,2025-06-16 20:00:00,2025-06-17 20:00:00,stoploss,7,-1.013244889,1.9,1.9,7
1938,AUD_USD,2025-06-18 04:00:00,2025-06-18 08:00:00,2025-06-19 16:00:00,stoploss,9,-1.009143461,1,1,7
1939,USD_CHF,2025-06-18 08:00:00,2025-06-18 12:00:00,2025-06-23 20:00:00,stoploss,21,-1.008567049,0.9,0.9,7
1940,USD_CAD,2025-06-19 04:00:00,2025-06-19 08:00:00,2025-06-26 16:00:00,stoploss,33,-1.010231897,1.3,1.3,7
1941,GBP_JPY,2025-06-19 20:00:00,2025-06-20 00:00:00,2025-08-15 00:00:00,time_exit,240,3.334326989,2,2,7
1942,GBP_USD,2025-06-19 20:00:00,2025-06-20 00:00:00,2025-06-23 12:00:00,stoploss,10,-1.005531722,0.9,0.9,7
1943,NZD_CAD,2025-06-19 20:00:00,2025-06-20 00:00:00,2025-06-23 12:00:00,stoploss,10,-1.021668587,2.3,2.3,7
1944,GBP_CAD,2025-06-20 00:00:00,2025-06-20 04:00:00,2025-07-15 00:00:00,stoploss,102,-1.015251975,2.8,2.8,7
1945,AUD_NZD,2025-06-23 08:00:00,2025-06-23 12:00:00,2025-06-25 04:00:00,stoploss,11,-1.023239171,2.1,2.1,7
1946,GBP_CHF,2025-06-24 00:00:00,2025-06-24 04:00:00,2025-06-30 00:00:00,stoploss,24,-1.013546529,1.9,1.9,7
1947,NZD_CHF,2025-06-25 04:00:00,2025-06-25 08:00:00,2025-07-01 16:00:00,stoploss,27,-1.019245331,1.7,1.7,7
1948,AUD_CHF,2025-06-25 12:00:00,2025-06-25 16:00:00,2025-07-01 12:00:00,stoploss,24,-1.015683873,1.4,1.4,7
1949,EUR_NZD,2025-06-25 16:00:00,2025-06-25 20:00:00,2025-08-20 20:00:00,time_exit,240,5.901794345,3.8,3.8,7
1950,AUD_USD,2025-06-26 16:00:00,2025-06-26 20:00:00,2025-07-07 04:00:00,stoploss,39,-1.010172928,1,1,7
1951,CAD_CHF,2025-06-26 16:00:00,2025-06-26 20:00:00,2025-06-27 20:00:00,stoploss,7,-1.019665885,1.5,1.5,7
1952,CAD_JPY,2025-06-26 16:00:00,2025-06-26 20:00:00,2025-07-01 08:00:00,stoploss,16,-1.008394367,1.2,1.2,7
1953,GBP_USD,2025-06-26 16:00:00,2025-06-26 20:00:00,2025-07-02 12:00:00,stoploss,23,-1.004977339,0.9,0.9,7
1954,USD_JPY,2025-06-27 00:00:00,2025-06-27 04:00:00,2025-07-01 00:00:00,stoploss,12,-1.002797686,0.6,0.6,7
1955,NZD_CAD,2025-06-27 16:00:00,2025-06-27 20:00:00,2025-07-03 12:00:00,stoploss,23,-1.021502285,2.3,2.3,7
1956,NZD_USD,2025-07-01 08:00:00,2025-07-01 12:00:00,2025-07-02 12:00:00,stoploss,7,-1.011164285,1.1,1.1,7
1957,AUD_NZD,2025-07-02 08:00:00,2025-07-02 12:00:00,2025-08-27 12:00:00,time_exit,240,8.763187838,2.1,2.1,7
1958,CAD_JPY,2025-07-02 08:00:00,2025-07-02 12:00:00,2025-08-27 12:00:00,time_exit,240,1.824678723,1.2,1.2,7
1959,AUD_CHF,2025-07-03 08:00:00,2025-07-03 12:00:00,2025-07-07 04:00:00,stoploss,11,-1.019090349,1.4,1.4,7
1960,CAD_CHF,2025-07-03 08:00:00,2025-07-03 12:00:00,2025-07-10 00:00:00,stoploss,28,-1.021425111,1.5,1.5,7
1961,GBP_CHF,2025-07-03 08:00:00,2025-07-03 12:00:00,2025-07-11 12:00:00,stoploss,37,-1.014115401,1.9,1.9,7
1962,GBP_USD,2025-07-04 00:00:00,2025-07-04 04:00:00,2025-07-07 08:00:00,stoploss,8,-1.005286571,0.9,0.9,7
1963,NZD_CAD,2025-07-04 00:00:00,2025-07-04 04:00:00,2025-07-07 04:00:00,stoploss,7,-1.021782444,2.3,2.3,7
1964,USD_CAD,2025-07-04 08:00:00,2025-07-04 12:00:00,2025-08-29 12:00:00,time_exit,240,2.649405168,1.3,1.3,7
1965,GBP_NZD,2025-07-04 16:00:00,2025-07-04 20:00:00,2025-07-14 00:00:00,stoploss,32,-1.022554019,4.8,4.8,7
1966,EUR_CHF,2025-07-04 20:00:00,2025-07-07 00:00:00,2025-07-09 16:00:00,stoploss,17,-1.013677777,1,1,7
1967,GBP_AUD,2025-07-07 20:00:00,2025-07-08 00:00:00,2025-07-08 04:00:00,stoploss,2,-1.020579124,4,4,7
1968,USD_JPY,2025-07-08 12:00:00,2025-07-08 16:00:00,2025-07-10 00:00:00,stoploss,9,-1.003347964,0.6,0.6,7
1969,AUD_USD,2025-07-10 00:00:00,2025-07-10 04:00:00,2025-07-16 16:00:00,stoploss,28,-1.011249381,1,1,7
1970,GBP_USD,2025-07-10 00:00:00,2025-07-10 04:00:00,2025-07-10 16:00:00,stoploss,4,-1.00635417,0.9,0.9,7
1971,NZD_USD,2025-07-10 08:00:00,2025-07-10 12:00:00,2025-07-14 16:00:00,stoploss,14,-1.013215394,1.1,1.1,7
1972,CAD_CHF,2025-07-14 08:00:00,2025-07-14 12:00:00,2025-07-25 20:00:00,stoploss,57,-1.023225069,1.5,1.5,7
1973,NZD_CAD,2025-07-15 00:00:00,2025-07-15 04:00:00,2025-07-16 00:00:00,stoploss,6,-1.027447038,2.3,2.3,7
1974,USD_CHF,2025-07-17 00:00:00,2025-07-17 04:00:00,2025-07-21 16:00:00,stoploss,16,-1.008048172,0.9,0.9,7
1975,USD_JPY,2025-07-17 00:00:00,2025-07-17 04:00:00,2025-07-21 16:00:00,stoploss,16,-1.002720246,0.6,0.6,7
1976,GBP_CAD,2025-07-17 08:00:00,2025-07-17 12:00:00,2025-07-28 20:00:00,stoploss,45,-1.016841043,2.8,2.8,7
1977,GBP_USD,2025-07-18 00:00:00,2025-07-18 04:00:00,2025-07-28 20:00:00,stoploss,41,-1.00661525,0.9,0.9,7
1978,GBP_NZD,2025-07-21 00:00:00,2025-07-21 04:00:00,2025-07-23 08:00:00,stoploss,14,-1.022244869,4.8,4.8,7
1979,NZD_CHF,2025-07-21 08:00:00,2025-07-21 12:00:00,2025-07-22 08:00:00,stoploss,6,-1.028887624,1.7,1.7,7
1980,EUR_CHF,2025-07-21 16:00:00,2025-07-21 20:00:00,2025-07-22 20:00:00,stoploss,7,-1.015207868,1,1,7
1981,GBP_AUD,2025-07-22 00:00:00,2025-07-22 04:00:00,2025-07-23 04:00:00,stoploss,7,-1.022741171,4,4,7
1982,AUD_USD,2025-07-23 00:00:00,2025-07-23 04:00:00,2025-07-28 08:00:00,stoploss,20,-1.012609764,1,1,7
1983,NZD_USD,2025-07-23 00:00:00,2025-07-23 04:00:00,2025-07-29 00:00:00,stoploss,24,-1.012962508,1.1,1.1,7
1984,USD_CHF,2025-07-23 16:00:00,2025-07-23 20:00:00,2025-09-16 16:00:00,stoploss,234,-1.009175534,0.9,0.9,7
1985,NZD_CAD,2025-07-24 00:00:00,2025-07-24 04:00:00,2025-07-29 08:00:00,stoploss,20,-1.027346707,2.3,2.3,7
1986,EUR_CHF,2025-07-25 00:00:00,2025-07-25 04:00:00,2025-07-28 16:00:00,stoploss,10,-1.013026376,1,1,7
1987,EUR_JPY,2025-07-25 00:00:00,2025-07-25 04:00:00,2025-07-29 04:00:00,stoploss,13,-1.004678703,1,1,7
1988,GBP_NZD,2025-07-25 04:00:00,2025-07-25 08:00:00,2025-07-28 00:00:00,stoploss,5,-1.02275837,4.8,4.8,7
1989,GBP_CHF,2025-07-29 08:00:00,2025-07-29 12:00:00,2025-08-01 16:00:00,stoploss,20,-1.017236122,1.9,1.9,7
1990,NZD_CAD,2025-07-29 16:00:00,2025-07-29 20:00:00,2025-07-30 16:00:00,stoploss,6,-1.029335766,2.3,2.3,7
1991,EUR_CAD,2025-08-01 08:00:00,2025-08-01 12:00:00,2025-09-26 12:00:00,time_exit,240,5.278690751,1.8,1.8,7
1992,EUR_CHF,2025-08-01 08:00:00,2025-08-01 12:00:00,2025-09-26 12:00:00,time_exit,240,0.4453467617,1,1,7
1993,AUD_USD,2025-08-04 04:00:00,2025-08-04 08:00:00,2025-08-20 04:00:00,stoploss,72,-1.009986877,1,1,7
1994,EUR_JPY,2025-08-04 04:00:00,2025-08-04 08:00:00,2025-09-29 08:00:00,time_exit,240,3.250855141,1,1,7
1995,CAD_CHF,2025-08-05 00:00:00,2025-08-05 04:00:00,2025-08-14 00:00:00,stoploss,42,-1.017150126,1.5,1.5,7
1996,GBP_CHF,2025-08-05 00:00:00,2025-08-05 04:00:00,2025-09-22 00:00:00,stoploss,204,-1.01432407,1.9,1.9,7
1997,GBP_USD,2025-08-05 16:00:00,2025-08-05 20:00:00,2025-09-30 20:00:00,time_exit,240,1.784531825,0.9,0.9,7
1998,NZD_CAD,2025-08-06 00:00:00,2025-08-06 04:00:00,2025-08-20 04:00:00,stoploss,61,-1.025426483,2.3,2.3,7
1999,NZD_CHF,2025-08-06 00:00:00,2025-08-06 04:00:00,2025-08-20 04:00:00,stoploss,61,-1.02469958,1.7,1.7,7
2000,NZD_USD,2025-08-06 00:00:00,2025-08-06 04:00:00,2025-08-20 04:00:00,stoploss,61,-1.012952865,1.1,1.1,7
2001,EUR_GBP,2025-08-06 08:00:00,2025-08-06 12:00:00,2025-08-07 12:00:00,stoploss,7,-1.012487007,0.8,0.8,7
2002,EUR_USD,2025-08-07 04:00:00,2025-08-07 08:00:00,2025-08-11 16:00:00,stoploss,15,-1.00529644,0.7,0.7,7
2003,GBP_CAD,2025-08-07 08:00:00,2025-08-07 12:00:00,2025-10-02 12:00:00,time_exit,240,6.019785881,2.8,2.8,7
2004,GBP_NZD,2025-08-08 08:00:00,2025-08-08 12:00:00,2025-10-03 12:00:00,time_exit,240,4.330670459,4.8,4.8,7
2005,EUR_AUD,2025-08-11 00:00:00,2025-08-11 04:00:00,2025-09-08 12:00:00,stoploss,123,-1.0141552,2.4,2.4,7
2006,AUD_CHF,2025-08-11 08:00:00,2025-08-11 12:00:00,2025-08-14 20:00:00,stoploss,21,-1.020910994,1.4,1.4,7
2007,AUD_CAD,2025-08-12 00:00:00,2025-08-12 04:00:00,2025-08-12 12:00:00,stoploss,3,-1.026108687,1.9,1.9,7
2008,CHF_JPY,2025-08-12 20:00:00,2025-08-13 00:00:00,2025-08-14 04:00:00,stoploss,8,-1.010809889,2.2,2.2,7
2009,EUR_USD,2025-08-15 00:00:00,2025-08-15 04:00:00,2025-08-22 04:00:00,stoploss,31,-1.006039356,0.7,0.7,7
2010,AUD_CAD,2025-08-15 08:00:00,2025-08-15 12:00:00,2025-08-20 00:00:00,stoploss,16,-1.023363835,1.9,1.9,7
2011,EUR_GBP,2025-08-15 08:00:00,2025-08-15 12:00:00,2025-10-10 12:00:00,time_exit,240,2.659878707,0.8,0.8,7
2012,GBP_AUD,2025-08-19 16:00:00,2025-08-19 20:00:00,2025-08-25 00:00:00,stoploss,20,-1.023493728,4,4,7
2013,AUD_CAD,2025-08-22 00:00:00,2025-08-22 04:00:00,2025-10-17 04:00:00,time_exit,240,4.79626202,1.9,1.9,7
2014,CHF_JPY,2025-08-22 00:00:00,2025-08-22 04:00:00,2025-10-17 04:00:00,time_exit,240,7.222514207,2.2,2.2,7
2015,EUR_NZD,2025-08-22 12:00:00,2025-08-22 16:00:00,2025-08-25 16:00:00,stoploss,7,-1.018814026,3.8,3.8,7
2016,AUD_USD,2025-08-22 16:00:00,2025-08-22 20:00:00,2025-10-14 12:00:00,stoploss,221,-1.012074431,1,1,7
2017,NZD_CAD,2025-08-22 16:00:00,2025-08-22 20:00:00,2025-08-27 00:00:00,stoploss,14,-1.028028412,2.3,2.3,7
2018,AUD_CHF,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-10-15 20:00:00,stoploss,227,-1.020476314,1.4,1.4,7
2019,AUD_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-10-20 04:00:00,time_exit,240,4.192896489,0.8,0.8,7
2020,CAD_CHF,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-05 16:00:00,stoploss,58,-1.022360349,1.5,1.5,7
2021,GBP_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-10-02 12:00:00,stoploss,171,-1.008983061,2,2,7
2022,NZD_CHF,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-08 00:00:00,stoploss,60,-1.026979123,1.7,1.7,7
2023,NZD_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-29 20:00:00,stoploss,155,-1.008474001,1.2,1,7
2024,USD_JPY,2025-08-25 00:00:00,2025-08-25 04:00:00,2025-09-09 12:00:00,stoploss,69,-1.002933713,0.6,0.6,7
2025,NZD_USD,2025-08-26 12:00:00,2025-08-26 16:00:00,2025-09-24 16:00:00,stoploss,127,-1.014094804,1.1,1.1,7
2026,NZD_CAD,2025-08-29 12:00:00,2025-08-29 16:00:00,2025-09-02 08:00:00,stoploss,11,-1.033355692,2.3,2.3,7
2027,EUR_USD,2025-09-01 04:00:00,2025-09-01 08:00:00,2025-09-02 08:00:00,stoploss,7,-1.006103014,0.7,0.7,7
2028,CAD_JPY,2025-09-03 00:00:00,2025-09-03 04:00:00,2025-09-03 16:00:00,stoploss,4,-1.010201592,1.2,1.2,7
2029,EUR_NZD,2025-09-03 08:00:00,2025-09-03 12:00:00,2025-09-08 08:00:00,stoploss,18,-1.02244621,3.8,3.8,7
2030,AUD_NZD,2025-09-03 12:00:00,2025-09-03 16:00:00,2025-09-04 00:00:00,stoploss,3,-1.033407768,2.1,2.1,7
2031,USD_CAD,2025-09-04 04:00:00,2025-09-04 08:00:00,2025-09-05 12:00:00,stoploss,8,-1.016000539,1.3,1.3,7
2032,EUR_USD,2025-09-05 00:00:00,2025-09-05 04:00:00,2025-10-08 08:00:00,stoploss,140,-1.006617262,0.7,0.7,7
2033,NZD_CAD,2025-09-05 00:00:00,2025-09-05 04:00:00,2025-09-25 16:00:00,stoploss,88,-1.028107378,2.3,2.3,7
2034,AUD_NZD,2025-09-09 16:00:00,2025-09-09 20:00:00,2025-11-04 20:00:00,time_exit,240,11.25150934,2.1,2.1,7
2035,CAD_JPY,2025-09-10 08:00:00,2025-09-10 12:00:00,2025-10-01 08:00:00,stoploss,90,-1.009851644,1.2,1.2,7
2036,USD_CAD,2025-09-11 04:00:00,2025-09-11 08:00:00,2025-09-15 12:00:00,stoploss,14,-1.013810781,1.3,1.3,7
2037,GBP_AUD,2025-09-15 08:00:00,2025-09-15 12:00:00,2025-09-30 16:00:00,stoploss,68,-1.024699586,4,4,7
2038,NZD_CHF,2025-09-15 20:00:00,2025-09-16 00:00:00,2025-09-17 00:00:00,stoploss,7,-1.037849939,1.7,1.7,7
2039,USD_JPY,2025-09-16 00:00:00,2025-09-16 04:00:00,2025-09-16 08:00:00,stoploss,2,-1.004333673,0.6,0.6,7
2040,USD_CAD,2025-09-17 16:00:00,2025-09-17 20:00:00,2025-11-12 20:00:00,time_exit,240,5.964185928,1.3,1.3,7
2041,CAD_CHF,2025-09-18 04:00:00,2025-09-18 08:00:00,2025-09-24 00:00:00,stoploss,23,-1.02637512,1.5,1.5,7
2042,USD_CHF,2025-09-18 04:00:00,2025-09-18 08:00:00,2025-11-13 08:00:00,time_exit,240,2.005915845,0.9,0.9,7
2043,USD_JPY,2025-09-19 12:00:00,2025-09-19 16:00:00,2025-10-01 08:00:00,stoploss,47,-1.003198161,0.6,0.6,7
2044,EUR_NZD,2025-09-22 20:00:00,2025-09-23 00:00:00,2025-11-18 00:00:00,time_exit,240,3.331945281,3.8,3.8,7
2045,EUR_AUD,2025-09-23 00:00:00,2025-09-23 04:00:00,2025-09-24 04:00:00,stoploss,7,-1.01518182,2.4,2.4,7
2046,NZD_CAD,2025-09-26 16:00:00,2025-09-26 20:00:00,2025-10-13 00:00:00,stoploss,62,-1.028856485,2.3,2.3,7
2047,EUR_CAD,2025-09-30 08:00:00,2025-09-30 12:00:00,2025-10-06 08:00:00,stoploss,24,-1.013765697,1.8,1.8,7
2048,EUR_CHF,2025-09-30 08:00:00,2025-09-30 12:00:00,2025-10-01 00:00:00,stoploss,4,-1.017120739,1,1,7
2049,NZD_USD,2025-09-30 16:00:00,2025-09-30 20:00:00,2025-10-08 04:00:00,stoploss,33,-1.01718791,1.1,1.1,7
2050,GBP_CHF,2025-10-01 08:00:00,2025-10-01 12:00:00,2025-10-10 20:00:00,stoploss,45,-1.020899265,1.9,1.9,7
2051,NZD_CHF,2025-10-01 08:00:00,2025-10-01 12:00:00,2025-10-08 04:00:00,stoploss,29,-1.032101025,1.7,1.7,7
2052,EUR_JPY,2025-10-03 00:00:00,2025-10-03 04:00:00,2025-11-28 04:00:00,time_exit,240,10.66679031,1,1,7
2053,NZD_JPY,2025-10-03 00:00:00,2025-10-03 04:00:00,2025-11-28 04:00:00,time_exit,240,8.382158187,1,1.2,7
2054,GBP_CAD,2025-10-03 08:00:00,2025-10-03 12:00:00,2025-10-07 12:00:00,stoploss,13,-1.018644239,2.8,2.8,7
2055,GBP_USD,2025-10-03 08:00:00,2025-10-03 12:00:00,2025-10-07 12:00:00,stoploss,13,-1.006846753,0.9,0.9,7
2056,GBP_AUD,2025-10-03 16:00:00,2025-10-03 20:00:00,2025-10-09 04:00:00,stoploss,21,-1.025243127,4,4,7
2057,CAD_JPY,2025-10-06 00:00:00,2025-10-06 04:00:00,2025-10-17 08:00:00,stoploss,56,-1.008137194,1.2,1.2,7
2058,CAD_CHF,2025-10-06 08:00:00,2025-10-06 12:00:00,2025-10-06 20:00:00,stoploss,3,-1.026156562,1.5,1.5,7
2059,EUR_CAD,2025-10-06 16:00:00,2025-10-06 20:00:00,2025-10-07 16:00:00,stoploss,6,-1.012789914,1.8,1.8,7
2060,USD_JPY,2025-10-06 20:00:00,2025-10-07 00:00:00,2025-12-02 00:00:00,time_exit,240,4.723357032,0.6,0.6,7
2061,EUR_AUD,2025-10-07 00:00:00,2025-10-07 04:00:00,2025-10-08 16:00:00,stoploss,10,-1.01537251,2.4,2.4,7
2062,GBP_NZD,2025-10-07 00:00:00,2025-10-07 04:00:00,2025-10-28 12:00:00,stoploss,93,-1.025562485,4.8,4.8,7
2063,NZD_CHF,2025-10-08 12:00:00,2025-10-08 16:00:00,2025-10-10 16:00:00,stoploss,13,-1.029889831,1.7,1.7,7
2064,GBP_JPY,2025-10-09 00:00:00,2025-10-09 04:00:00,2025-10-09 16:00:00,stoploss,4,-1.007577098,2,2,7
