config_id,fold_id,n_trades,roi_pct,max_dd_pct,ratio
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,5,393,-0.2646131982484258,0.2773768378222407,-0.9539844794755551
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,6,423,-0.12281261368263696,0.15448715709201585,-0.7949697307814859
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,7,472,-0.010242291755207522,0.08786088403374563,-0.11657396653639018
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,8,438,-0.058192599624312114,0.1020033837195635,-0.5704967570909238
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,9,449,-0.06743156675232809,0.12386599755173332,-0.5443912622119312
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,10,443,-0.12331354463785738,0.14102979014705735,-0.874379409550801
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,11,444,-0.12037272508917507,0.12037272508917504,-1.0000000000000002
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,2,398,-0.3041571351965566,0.30415713519655657,-1.0000000000000002
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,3,500,-0.20210033699888041,0.24745692472713213,-0.8167091594698112
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,4,430,-0.27862137010532406,0.2795522258208767,-0.9966701902915662
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,5,407,-0.2815058140410618,0.29559613343652036,-0.9523325314453598
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,6,437,-0.12123093898496029,0.15587475316379348,-0.7777458281365847
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,7,495,0.015552375921789485,0.08067974198299228,0.19276680291154139
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,8,454,-0.06545913089861222,0.0997423963395272,-0.656281915222757
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,9,462,-0.06935417484689665,0.13431688523422958,-0.5163474028299034
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,10,461,-0.11555141742939712,0.1357648270693547,-0.8511145332978499
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,11,464,-0.132501112358677,0.13250111235867695,-1.0000000000000004
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,2,346,-0.34108468167456674,0.34108468167456674,-1.0
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,3,434,-0.21557708265094422,0.25686705782141156,-0.8392554673196964
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,4,374,-0.3036848138226783,0.30456527930416366,-0.9971091075007075
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,5,360,-0.26844460551178906,0.28460572158191333,-0.9432157724015647
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,6,376,-0.2011024656056858,0.2101561237526025,-0.9569193702983656
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,7,406,-0.008207999101812025,0.09077738370492995,-0.0904189872721157
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,8,384,-0.11482451556739093,0.12899376556494763,-0.8901555440644722
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,9,400,-0.06276797027426018,0.1185974395701064,-0.5292523219875771
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,10,396,-0.14256617655649628,0.16092355524294488,-0.8859248501020586
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,11,395,-0.15027438247283087,0.15027438247283084,-1.0000000000000002
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,2,363,-0.3330560947707508,0.3330560947707508,-1.0
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,3,451,-0.20111836610106237,0.2512599781294829,-0.8004393202542553
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,4,387,-0.29860912626527936,0.29949600977092655,-0.9970387468389794
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,5,373,-0.2860534436304907,0.3026412253826496,-0.94518994650783
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,6,389,-0.19710046476308218,0.20892860298248245,-0.9433866974145614
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,7,422,0.016829349833138663,0.08396231229373234,0.20043933252175272
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,8,397,-0.12130083411472314,0.1275911274422705,-0.9506996022870521
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,9,410,-0.06531373849000999,0.12911072466366882,-0.5058738432469583
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,10,410,-0.13817254266317347,0.1589016398857282,-0.8695476192853532
A4::a4_sl1.0_exit-sl_plus_tp_2r_exp-unlimited,11,414,-0.16299653781007595,0.16299653781007595,-1.0
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,2,346,-0.24170569308114198,0.24170569308114204,-0.9999999999999998
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,3,434,-0.15050332157620339,0.1831337707958475,-0.8218217804512984
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,4,374,-0.23152458319021352,0.23309503655452565,-0.9932626048691312
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,5,360,-0.2044404878509003,0.21498015655179503,-0.9509737602300266
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,6,375,-0.09776603354153446,0.12036342996809533,-0.8122569585084876
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,7,405,-0.013375640134656086,0.06604409656770437,-0.20252590056923858
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,8,384,-0.03635883749453395,0.07868866898447019,-0.4620593786090046
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,9,400,-0.03676662616875048,0.09319205929128978,-0.3945253109369468
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,10,394,-0.09610985780316461,0.10790489433827698,-0.8906904398781443
A4::a4_sl1.5_exit-sl_only_exp-max_per_currency_2,11,395,-0.10974629369875666,0.10974629369875669,-0.9999999999999998
A4::a4_sl1.5_exit-sl_only_exp-unlimited,2,363,-0.22289342668587964,0.22289342668587964,-1.0
A4::a4_sl1.5_exit-sl_only_exp-unlimited,3,451,-0.13745191996560402,0.17828641934870268,-0.7709612457736771
A4::a4_sl1.5_exit-sl_only_exp-unlimited,4,387,-0.2241614945455196,0.22574699508906584,-0.9929766482919486
A4::a4_sl1.5_exit-sl_only_exp-unlimited,5,373,-0.21839259860444804,0.22935430459805786,-0.9522062338754873
A4::a4_sl1.5_exit-sl_only_exp-unlimited,6,389,-0.09736796595518249,0.12199731740132953,-0.7981156309763363
A4::a4_sl1.5_exit-sl_only_exp-unlimited,7,422,0.009205779448882234,0.05602664853533544,0.16431072872538935
A4::a4_sl1.5_exit-sl_only_exp-unlimited,8,397,-0.042497872006427295,0.07712317228151093,-0.5510389517083635
A4::a4_sl1.5_exit-sl_only_exp-unlimited,9,410,-0.03910075389742662,0.09948317541359679,-0.39303886043913466
A4::a4_sl1.5_exit-sl_only_exp-unlimited,10,410,-0.0924109796901742,0.10586938014458049,-0.8728773094163126
A4::a4_sl1.5_exit-sl_only_exp-unlimited,11,414,-0.11881934716819542,0.11881934716819542,-1.0
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,2,359,-0.23981339421850978,0.23981339421850975,-1.0000000000000002
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,3,451,-0.1577371910119162,0.1880424269539381,-0.8388383066899826
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,4,387,-0.22427332212640883,0.225858594139547,-0.9929811304317305
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,5,377,-0.2040573378740097,0.21549455588787708,-0.9469257217810262
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,6,387,-0.09464457532580317,0.11795239732661839,-0.80239636896676
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,7,426,-0.003972278671514395,0.06645365335047951,-0.05977517369232391
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,8,404,-0.05824003488526042,0.07964964422882713,-0.7312026996371936
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,9,419,-0.04120265971642689,0.08893809087836593,-0.4632734895645189
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,10,409,-0.09357683107369474,0.10521245054528813,-0.8894083408257382
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,11,413,-0.08384485757523608,0.08384485757523605,-1.0000000000000002
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,2,379,-0.22549190393112006,0.22549190393112006,-1.0
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,3,469,-0.14674652824155732,0.1838954918429726,-0.7979887205003557
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,4,401,-0.21853949234138825,0.22013648198670963,-0.9927454566780176
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,5,390,-0.21801421904203144,0.22985934920441906,-0.9484679209116986
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,6,401,-0.09425128507038782,0.11959674545393982,-0.788075668051408
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,7,446,0.018244060704704523,0.05642647571623196,0.32332447619896865
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,8,418,-0.06504244493806965,0.0788779788402994,-0.8245957350118984
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,9,430,-0.04338523990552012,0.09525871954468933,-0.4554463897151854
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,10,425,-0.08986952610740684,0.1031727033411902,-0.8710591386775046
A4::a4_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,11,432,-0.09321422533580426,0.09321422533580427,-0.9999999999999999
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,2,346,-0.24023555145461561,0.24023555145461564,-0.9999999999999999
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,3,434,-0.15128029225783346,0.18504592269089828,-0.8175283738109317
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,4,374,-0.23152458319021352,0.23309503655452565,-0.9932626048691312
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,5,360,-0.20299882329296182,0.21439860397382848,-0.9468290349397134
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,6,375,-0.09395348884132981,0.12036342996809556,-0.780581683873863
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,7,405,-0.015019160825559874,0.06759988204607172,-0.22217732296224693
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,8,384,-0.049138943302612814,0.08030325679874892,-0.6119171906783534
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,9,400,-0.046535336946996075,0.09319205929128978,-0.4993487352987972
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,10,394,-0.09610985780316461,0.10790489433827698,-0.8906904398781443
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,11,395,-0.11391906897642168,0.11391906897642165,-1.0000000000000002
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,2,363,-0.21945298751744224,0.21945298751744227,-0.9999999999999999
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,3,451,-0.1382408277820849,0.17968768268912882,-0.7693394767700932
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,4,387,-0.2241614945455196,0.22574699508906584,-0.9929766482919486
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,5,373,-0.21697769737232586,0.22878340056983457,-0.9483979031341258
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,6,389,-0.0935537391519693,0.12199731740132747,-0.7668507893842536
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,7,422,0.0075246425873019,0.05759912109723791,0.13063814940160146
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,8,397,-0.05519656004856399,0.07874050361127088,-0.7009932311464564
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,9,410,-0.048835214222845424,0.09948317541359679,-0.49088917819335015
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,10,410,-0.0924109796901742,0.10586938014458049,-0.8728773094163126
A4::a4_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,11,414,-0.12294959545277839,0.12294959545277838,-1.0000000000000002
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,2,346,-0.17911547649865767,0.1791154764986576,-1.0000000000000002
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,3,434,-0.1251413538437608,0.1536965372091698,-0.8142106264466618
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,4,374,-0.1811941373360667,0.1824531927955856,-0.9930992960976599
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,5,360,-0.1700047968206807,0.17886860064205748,-0.9504451659510964
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,6,375,-0.07450642972748511,0.09177122295130517,-0.8118713833313418
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,7,405,-0.015913107415055028,0.05376174817613026,-0.29599311694481517
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,8,384,-0.020759222036599412,0.06025597950576958,-0.3445172115177663
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,9,400,-0.037059158372335754,0.08024775327251178,-0.461809295102472
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,10,394,-0.0807267717533956,0.08778578440539286,-0.919588203263083
A4::a4_sl2.0_exit-sl_only_exp-max_per_currency_2,11,395,-0.06399797040866351,0.06399797040866355,-0.9999999999999993
A4::a4_sl2.0_exit-sl_only_exp-unlimited,2,363,-0.16376456937600903,0.16376456937600906,-0.9999999999999998
A4::a4_sl2.0_exit-sl_only_exp-unlimited,3,451,-0.1150438272549954,0.14951538307126833,-0.7694447547257285
A4::a4_sl2.0_exit-sl_only_exp-unlimited,4,387,-0.17530352520615344,0.17657163849940363,-0.992818137136704
A4::a4_sl2.0_exit-sl_only_exp-unlimited,5,373,-0.18181649887272755,0.1910361008889317,-0.9517389541908395
A4::a4_sl2.0_exit-sl_only_exp-unlimited,6,389,-0.07419317162974104,0.09303134836958582,-0.7975072159009636
A4::a4_sl2.0_exit-sl_only_exp-unlimited,7,422,0.0009871775981105113,0.046142148641403785,0.021394270253481597
A4::a4_sl2.0_exit-sl_only_exp-unlimited,8,397,-0.023868651133208685,0.057577973245166066,-0.41454483004423165
A4::a4_sl2.0_exit-sl_only_exp-unlimited,9,410,-0.040540121706307275,0.08556196135083684,-0.47381010283386604
A4::a4_sl2.0_exit-sl_only_exp-unlimited,10,410,-0.07788765052972713,0.08620678187288529,-0.9034979480451435
A4::a4_sl2.0_exit-sl_only_exp-unlimited,11,414,-0.07117488220940804,0.07117488220940808,-0.9999999999999994
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,2,351,-0.17871390168838974,0.17871390168838971,-1.0000000000000002
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,3,441,-0.1276739028742797,0.1554898660826384,-0.8211075492625655
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,4,376,-0.18105428792366274,0.18231355842581182,-0.9930928313120414
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,5,367,-0.17136445748730478,0.18039369569751876,-0.9499470412460862
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,6,381,-0.07386133985605292,0.09175281368627211,-0.8050035403666745
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,7,412,-0.011613382293256036,0.054977226763377435,-0.21123987106952768
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,8,397,-0.03198629382618423,0.06173906539780593,-0.5180884035105746
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,9,408,-0.03958521622646172,0.07740126751255436,-0.5114285269300152
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,10,395,-0.08035938819009825,0.08742122194592172,-0.9192206011465741
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,11,403,-0.05488214525208812,0.05488214525208815,-0.9999999999999994
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,2,371,-0.165554263753948,0.16555426375394805,-0.9999999999999997
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,3,459,-0.11858311308032843,0.15131757186883046,-0.7836704727400868
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,4,390,-0.17599769061777748,0.1772647365117931,-0.9928522394304221
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,5,380,-0.18315579710833974,0.19253849146583688,-0.9512684747550234
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,6,395,-0.07355157996819572,0.09301660311814416,-0.7907360353159196
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,7,431,0.005281382675780266,0.04736741489054171,0.11149822484475183
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,8,411,-0.03508209938278539,0.05908666386048523,-0.5937397221413762
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,9,418,-0.043049326397745946,0.08273192221297107,-0.5203472280859985
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,10,411,-0.07751913232393315,0.08584158837189348,-0.9030486713281123
A4::a4_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,11,422,-0.06212975989740277,0.062129759897402825,-0.9999999999999991
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,2,346,-0.1769127067601448,0.17691270676014484,-0.9999999999999999
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,3,434,-0.1251413538437608,0.1536965372091698,-0.8142106264466618
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,4,374,-0.1811941373360667,0.1824531927955856,-0.9930992960976599
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,5,360,-0.1700047968206807,0.17886860064205748,-0.9504451659510964
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,6,375,-0.07450642972748511,0.09177122295130517,-0.8118713833313418
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,7,405,-0.014700688883162227,0.052595960072720105,-0.27950224433277376
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,8,384,-0.020789474500472416,0.06032358749228384,-0.3446325950546568
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,9,400,-0.04205050164830093,0.08024775327251178,-0.5240084604674532
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,10,394,-0.0807267717533956,0.08778578440539286,-0.919588203263083
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-max_per_currency_2,11,395,-0.06497733970279485,0.06497733970279489,-0.9999999999999993
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,2,363,-0.15699149412903257,0.15699149412903257,-1.0
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,3,451,-0.1150438272549954,0.14951538307126833,-0.7694447547257285
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,4,387,-0.17530352520615344,0.17657163849940363,-0.992818137136704
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,5,373,-0.18181649887272755,0.1910361008889317,-0.9517389541908395
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,6,389,-0.07419317162974104,0.09303134836958582,-0.7975072159009636
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,7,422,0.0022204176843805268,0.04496697300956297,0.04937885598633286
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,8,397,-0.023898807535017053,0.05764577389543474,-0.4145803919358904
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,9,410,-0.04550741803693914,0.08556196135083684,-0.531865063849358
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,10,410,-0.07788765052972713,0.08620678187288529,-0.9034979480451435
A4::a4_sl2.0_exit-sl_plus_tp_2r_exp-unlimited,11,414,-0.07214674206785299,0.07214674206785301,-0.9999999999999997
