trade_id,pair,entry_time,n_bars,terminal_peak_poolR,prepeak_maxdip_poolR,fulllife_mae_poolR,t_to_peak,t_to_mae,close_N0_poolR,mfe_N0_poolR,mae_N0_poolR,close_N1_poolR,mfe_N1_poolR,mae_N1_poolR,close_N2_poolR,mfe_N2_poolR,mae_N2_poolR,close_N3_poolR,mfe_N3_poolR,mae_N3_poolR,close_N5_poolR,mfe_N5_poolR,mae_N5_poolR,close_N8_poolR,mfe_N8_poolR,mae_N8_poolR,realized_honest_sl2.5,realized_replay_sl2.5,realized_honest_sl3.0,realized_replay_sl3.0,realized_honest_sl3.5,realized_replay_sl3.5,realized_honest_sl4.0,realized_replay_sl4.0,realized_depR,realized_replay_depR,terminal_peak_atr,terminal_peak_depR,prepeak_maxdip_atr,prepeak_maxdip_depR,fulllife_mae_atr,fulllife_mae_depR,close_N0_depR,close_N0_atr,mfe_N0_depR,mfe_N0_atr,mae_N0_depR,mae_N0_atr,close_N1_depR,close_N1_atr,mfe_N1_depR,mfe_N1_atr,mae_N1_depR,mae_N1_atr,close_N2_depR,close_N2_atr,mfe_N2_depR,mfe_N2_atr,mae_N2_depR,mae_N2_atr,close_N3_depR,close_N3_atr,mfe_N3_depR,mfe_N3_atr,mae_N3_depR,mae_N3_atr,close_N5_depR,close_N5_atr,mfe_N5_depR,mfe_N5_atr,mae_N5_depR,mae_N5_atr,close_N8_depR,close_N8_atr,mfe_N8_depR,mfe_N8_atr,mae_N8_depR,mae_N8_atr,realized_atr,realized_bucket,peak_atr_bucket
732,GBPUSD,2013-10-14 16:00:00+00:00,241,6.893418673602847,-2.628530623604406,-2.628530623604406,213,128,-0.42729808166967115,0.0,-0.6166688224096595,-0.7348232162046666,0.0,-0.742915982902937,-0.6134317157303225,0.0,-1.0504411174379324,-0.6619883159200889,0.0,-1.0504411174379324,-0.7882354764133666,0.0,-1.6476872997717142,-0.6312358024666037,0.0,-1.6476872997717142,-1.0,1.328051888568952,-1.0,1.0664936688802484,-1.0,1.0216366191811597,0.9564320417835148,0.9564320417835148,-1.0,1.0216366191811597,13.786837347205694,3.939096384915912,-5.257061247208812,-1.5020174992025175,-5.257061247208812,-1.5020174992025175,-0.24417033238266922,-0.8545961633393423,0.0,0.0,-0.3523821842340911,-1.233337644819319,-0.4198989806883809,-1.4696464324093332,0.0,0.0,-0.42452341880167827,-1.485831965805874,-0.3505324089887557,-1.226863431460645,0.0,0.0,-0.60025206710739,-2.100882234875865,-0.3782790376686222,-1.3239766318401778,0.0,0.0,-0.60025206710739,-2.100882234875865,-0.45042027223620945,-1.576470952826733,0.0,0.0,-0.9415355998695509,-3.2953745995434285,-0.3607061728380592,-1.2624716049332074,0.0,0.0,-0.9415355998695509,-3.2953745995434285,-3.5,<0,1-2R
733,EURUSD,2013-10-15 16:00:00+00:00,241,5.883155918121331,-0.5465422329287156,-3.7184550937555323,46,104,0.28713593579394486,0.48750493771875086,-0.3765863830818161,0.4105775530511801,0.5930564655183801,-0.3765863830818161,0.31039305208885654,0.5930564655183801,-0.3765863830818161,0.21378656901799065,0.5930564655183801,-0.3765863830818161,-0.22094260480098538,1.1458602297572857,-0.3765863830818161,0.7987924942804122,1.1458602297572857,-0.5465422329287156,2.3344497729790548,2.3344497729790548,1.9565514500036907,1.9565514500036907,1.6447101525778403,1.6447101525778403,1.403673143725418,1.403673143725418,1.6447101525778403,1.6447101525778403,11.766311836242663,3.3618033817836177,-1.0930844658574312,-0.31230984738783746,-7.436910187511065,-2.124831482146018,0.1640776775965399,0.5742718715878897,0.2785742501250005,0.9750098754375017,-0.2151922189038949,-0.7531727661636322,0.23461574460067433,0.8211551061023602,0.33888940886764574,1.1861129310367602,-0.2151922189038949,-0.7531727661636322,0.17736745833648945,0.6207861041777131,0.33888940886764574,1.1861129310367602,-0.2151922189038949,-0.7531727661636322,0.12216375372456607,0.4275731380359813,0.33888940886764574,1.1861129310367602,-0.2151922189038949,-0.7531727661636322,-0.1262529170291345,-0.44188520960197075,0.6547772741470204,2.2917204595145715,-0.2151922189038949,-0.7531727661636322,0.4564528538745212,1.5975849885608244,0.6547772741470204,2.2917204595145715,-0.31230984738783746,-1.0930844658574312,5.756485534022441,1-2,0.5-1R
734,GBPCAD,2013-10-17 04:00:00+00:00,241,11.084365271396203,-0.20785836138476985,-0.20785836138476985,214,1,-0.17816430975836745,0.14847025813198855,-0.18028531344598106,0.4634393057405638,0.7264437630029112,-0.20785836138476985,1.1389789802410777,1.4666740499752169,-0.20785836138476985,1.2938122494358364,1.4677345518190237,-0.20785836138476985,1.2619971941218675,1.4931865960702224,-0.20785836138476985,1.5250016513842148,1.975714934999144,-0.20785836138476985,1.7993268590235942,1.7993268590235942,1.5827723825196618,1.5827723825196618,1.3187074234134983,1.3187074234134983,1.2163689954868113,1.2163689954868113,1.3187074234134983,1.3187074234134983,22.168730542792407,6.333923012226402,-0.4157167227695397,-0.11877620650558277,-0.4157167227695397,-0.11877620650558277,-0.1018081770047814,-0.3563286195167349,0.08484014750399345,0.2969405162639771,-0.10302017911198917,-0.3605706268919621,0.2648224604231793,0.9268786114811276,0.41511072171594926,1.4528875260058225,-0.11877620650558277,-0.4157167227695397,0.6508451315663301,2.2779579604821554,0.8380994571286953,2.9333480999504338,-0.11877620650558277,-0.4157167227695397,0.7393212853919064,2.587624498871673,0.8387054581822992,2.9354691036380474,-0.11877620650558277,-0.4157167227695397,0.7211412537839242,2.523994388243735,0.8532494834686984,2.986373192140445,-0.11877620650558277,-0.4157167227695397,0.8714295150766942,3.0500033027684297,1.1289799628566537,3.951429869998288,-0.11877620650558277,-0.4157167227695397,4.615475981947244,1-2,1-2R
735,USDCHF,2013-10-18 00:00:00+00:00,241,3.5579908765436503,-2.290649819009376,-3.1122252157421366,90,240,0.027656993553380634,0.09435915447622388,-0.07809033473896133,-0.2537935879016063,0.09435915447622388,-0.2765699355338063,-0.374182853957508,0.09435915447622388,-0.432750605011729,-0.2326441222431451,0.09435915447622388,-0.432750605011729,-0.20986777461094505,0.09435915447622388,-0.432750605011729,-0.040672049343219566,0.09435915447622388,-0.432750605011729,-1.0,1.3238530314959736,-1.0,1.140991497648923,-1.0,0.9996851776450986,-1.0,0.8566938727399143,-1.0,0.9996851776450986,7.115981753087301,2.0331376437392286,-4.581299638018752,-1.3089427537196434,-6.224450431484273,-1.7784144089955065,0.015803996316217504,0.05531398710676127,0.0539195168435565,0.18871830895244776,-0.04462304842226362,-0.15618066947792267,-0.14502490737234644,-0.5075871758032126,0.0539195168435565,0.18871830895244776,-0.15803996316217503,-0.5531398710676126,-0.21381877369000457,-0.748365707915016,0.0539195168435565,0.18871830895244776,-0.24728606000670228,-0.865501210023458,-0.13293949842465433,-0.4652882444862902,0.0539195168435565,0.18871830895244776,-0.24728606000670228,-0.865501210023458,-0.11992444263482574,-0.4197355492218901,0.0539195168435565,0.18871830895244776,-0.24728606000670228,-0.865501210023458,-0.023241171053268322,-0.08134409868643913,0.0539195168435565,0.18871830895244776,-0.24728606000670228,-0.865501210023458,-3.5,<0,0.5-1R
736,USDCAD,2013-10-18 20:00:00+00:00,241,11.310391171883689,-0.6890553845006859,-0.6890553845006859,215,11,-0.2607978546914952,0.10431914187654931,-0.28001453872139864,-0.07412149554389606,0.10431914187654931,-0.28001453872139864,-0.06314053324114631,0.10431914187654931,-0.28001453872139864,-0.035688127484089074,0.10431914187654931,-0.28001453872139864,-0.05490481151399257,0.2031478026017847,-0.28001453872139864,0.27177881699424494,0.3760979588709161,-0.28001453872139864,2.182283424788918,2.182283424788918,1.8314416792144517,1.8314416792144517,1.4710308093475626,1.4710308093475626,1.349651958179117,1.349651958179117,1.4710308093475626,1.4710308093475626,22.620782343767377,6.463080669647821,-1.3781107690013719,-0.39374593400039193,-1.3781107690013719,-0.39374593400039193,-0.14902734553799724,-0.5215957093829904,0.05961093821517103,0.20863828375309862,-0.16000830784079922,-0.5600290774427973,-0.04235514031079775,-0.14824299108779213,0.05961093821517103,0.20863828375309862,-0.16000830784079922,-0.5600290774427973,-0.03608030470922646,-0.12628106648229262,0.05961093821517103,0.20863828375309862,-0.16000830784079922,-0.5600290774427973,-0.020393215705193757,-0.07137625496817815,0.05961093821517103,0.20863828375309862,-0.16000830784079922,-0.5600290774427973,-0.03137417800799575,-0.10980962302798514,0.11608445862959124,0.4062956052035694,-0.16000830784079922,-0.5600290774427973,0.15530218113956853,0.5435576339884899,0.2149131193548092,0.7521959177418323,-0.16000830784079922,-0.5600290774427973,5.148607832716469,1-2,1-2R
737,EURCHF,2013-10-25 00:00:00+00:00,241,1.8630061020650677,-0.5703768682046965,-5.038891504317358,17,234,-0.2598758511939143,0.037125121599066384,-0.33412609439212204,-0.47250154762522384,0.037125121599066384,-0.5703768682046965,0.7256273767100876,0.783002564636006,-0.5703768682046965,0.5028766471153895,1.1036286148102517,-0.5703768682046965,0.18900061905004456,1.1036286148102517,-0.5703768682046965,0.5973769566404492,1.1036286148102517,-0.5703768682046965,0.7295007517036738,0.7295007517036738,0.6046253426884234,0.6046253426884234,0.394892512875207,0.394892512875207,-1.0,-1.0,0.394892512875207,0.394892512875207,3.7260122041301353,1.064574915465753,-1.140753736409393,-0.32592963897411226,-10.077783008634716,-2.879366573895633,-0.14850048639652247,-0.5197517023878286,0.021214355199466503,0.07425024319813277,-0.1909291967954983,-0.6682521887842441,-0.27000088435727077,-0.9450030952504477,0.021214355199466503,0.07425024319813277,-0.32592963897411226,-1.140753736409393,0.4146442152629072,1.4512547534201752,0.44743003693486055,1.566005129272012,-0.32592963897411226,-1.140753736409393,0.2873580840659368,1.005753294230779,0.6306449227487152,2.2072572296205033,-0.32592963897411226,-1.140753736409393,0.1080003537428826,0.3780012381000891,0.6306449227487152,2.2072572296205033,-0.32592963897411226,-1.140753736409393,0.3413582609373995,1.1947539132808984,0.6306449227487152,2.2072572296205033,-0.32592963897411226,-1.140753736409393,1.3821237950632246,0-1,<0.5R
738,USDJPY,2013-10-28 08:00:00+00:00,241,14.894293193720257,-0.341857253047653,-0.341857253047653,240,4,0.034185725304777446,0.18161166568155618,-0.13674290121907942,0.051278587957181355,0.3589501157000569,-0.13674290121907942,0.0961473524196581,0.3589501157000569,-0.13674290121907942,0.13246968555596328,0.3589501157000569,-0.13674290121907942,-0.11324021507200129,0.3589501157000569,-0.341857253047653,1.0576208766162087,1.4080245609900637,-0.341857253047653,0.7871600925600335,0.7871600925600335,0.7393000771333611,0.7393000771333611,0.6660449514802955,0.6660449514802955,0.6452893325452587,0.6452893325452587,0.6660449514802955,0.6660449514802955,29.788586387440514,8.51102468212586,-0.683714506095306,-0.195347001741516,-0.683714506095306,-0.195347001741516,0.01953470017415854,0.06837145060955489,0.10377809467517496,0.36322333136311236,-0.07813880069661681,-0.27348580243815884,0.029302050261246486,0.10255717591436271,0.20511435182860394,0.7179002314001138,-0.07813880069661681,-0.27348580243815884,0.05494134423980463,0.1922947048393162,0.20511435182860394,0.7179002314001138,-0.07813880069661681,-0.27348580243815884,0.07569696317483615,0.26493937111192656,0.20511435182860394,0.7179002314001138,-0.07813880069661681,-0.27348580243815884,-0.06470869432685787,-0.22648043014400257,0.20511435182860394,0.7179002314001138,-0.195347001741516,-0.683714506095306,0.6043547866378335,2.1152417532324175,0.8045854634228935,2.8160491219801274,-0.195347001741516,-0.683714506095306,2.331157330181034,0-1,2-3R
739,GBPJPY,2013-10-29 08:00:00+00:00,241,15.9659070063963,-0.6055366455694403,-0.6055366455694403,226,31,-0.1252049455124656,0.012520494551243327,-0.3539885277671175,0.29366250856565174,0.531551905039372,-0.3539885277671175,0.31642704411338746,0.531551905039372,-0.3539885277671175,0.45529071095448803,0.531551905039372,-0.3539885277671175,0.4518760306223455,0.6260247275624251,-0.3539885277671175,0.8024498780572881,0.9367606377888544,-0.3539885277671175,0.6507012253259413,0.6507012253259413,0.6255843544382844,0.6255843544382844,0.6076437323756724,0.6076437323756724,3.3765836231492865,3.3765836231492865,0.6076437323756724,0.6076437323756724,31.9318140127926,9.123375432226457,-1.2110732911388806,-0.34602094032539443,-1.2110732911388806,-0.34602094032539443,-0.07154568314998035,-0.2504098910249312,0.007154568314996186,0.025040989102486654,-0.20227915872406713,-0.707977055534235,0.16780714775180097,0.5873250171313035,0.303743945736784,1.063103810078744,-0.20227915872406713,-0.707977055534235,0.18081545377907854,0.6328540882267749,0.303743945736784,1.063103810078744,-0.20227915872406713,-0.707977055534235,0.2601661205454217,0.9105814219089761,0.303743945736784,1.063103810078744,-0.20227915872406713,-0.707977055534235,0.25821487464134024,0.903752061244691,0.3577284157499572,1.2520494551248502,-0.20227915872406713,-0.707977055534235,0.45854278746130744,1.6048997561145761,0.5352917930222025,1.8735212755777089,-0.20227915872406713,-0.707977055534235,2.1267530633148533,0-1,2-3R
740,AUDCAD,2013-10-29 16:00:00+00:00,241,0.6936994400474962,-1.5822953894416405,-8.296314969901163,35,216,-0.11891990400813016,0.1271782306753795,-0.19654817468010527,-0.0016516653334388662,0.1271782306753795,-0.19654817468010527,-0.28738976801966465,0.1271782306753795,-0.4013546760274599,0.15525654134396857,0.15525654134396857,-0.4013546760274599,0.029729976002046292,0.41621966402848304,-0.4013546760274599,0.4046580066943743,0.6094645080417289,-0.4013546760274599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3873988800949923,0.39639968002714066,-3.164590778883281,-0.9041687939666516,-16.592629939802325,-4.740751411372092,-0.06795423086178866,-0.2378398080162603,0.07267327467164543,0.254356461350759,-0.11231324267434586,-0.39309634936021054,-0.0009438087619650663,-0.0033033306668777324,0.07267327467164543,0.254356461350759,-0.11231324267434586,-0.39309634936021054,-0.1642227245826655,-0.5747795360393293,0.07267327467164543,0.254356461350759,-0.2293455291585485,-0.8027093520549198,0.08871802362512489,0.31051308268793715,0.08871802362512489,0.31051308268793715,-0.2293455291585485,-0.8027093520549198,0.016988557715455023,0.059459952004092584,0.23783980801627602,0.8324393280569661,-0.2293455291585485,-0.8027093520549198,0.23123314668249959,0.8093160133887486,0.3482654331667022,1.2189290160834578,-0.2293455291585485,-0.8027093520549198,-3.5,<0,<0.5R
741,AUDCHF,2013-10-30 08:00:00+00:00,241,3.9502720242408507,-0.8496811523838828,-13.102977770972473,38,219,-0.13416018195533902,0.2590036846082656,-0.19565026535153004,-0.6279441849854531,0.2590036846082656,-0.6596208946138002,-0.5049640181930297,0.2590036846082656,-0.8496811523838828,-0.42484057619193105,0.2590036846082656,-0.8496811523838828,0.05776341167522604,0.30931375284152035,-0.8496811523838828,0.3465804700513356,1.1068215011316451,-0.8496811523838828,1.5307973980236123,1.5307973980236123,1.2242165377774965,1.2242165377774965,1.1207570323807112,1.1207570323807112,0.9704923047739744,0.9704923047739744,1.1207570323807112,1.1207570323807112,7.900544048481701,2.2572982995662003,-1.6993623047677655,-0.4855320870765044,-26.205955541944945,-7.487415869127127,-0.07666296111733657,-0.26832036391067804,0.1480021054904375,0.5180073692165312,-0.11180015162944573,-0.3913005307030601,-0.35882524856311604,-1.2558883699709062,0.1480021054904375,0.5180073692165312,-0.3769262254936001,-1.3192417892276005,-0.2885508675388741,-1.0099280363860594,0.1480021054904375,0.5180073692165312,-0.4855320870765044,-1.6993623047677655,-0.2427660435382463,-0.8496811523838621,0.1480021054904375,0.5180073692165312,-0.4855320870765044,-1.6993623047677655,0.03300766381441488,0.11552682335045208,0.1767507159094402,0.6186275056830407,-0.4855320870765044,-1.6993623047677655,0.19804598288647746,0.6931609401026712,0.6324694292180829,2.2136430022632902,-0.4855320870765044,-1.6993623047677655,3.9226496133324895,1-2,0.5-1R
742,NZDCAD,2013-10-30 08:00:00+00:00,241,3.3759709020611757,-1.381719877316928,-1.381719877316928,172,106,0.11122688354818563,0.20522143302551676,-0.17858964400695354,-0.36814531878626583,0.20522143302551676,-0.4746724748605884,-0.44960726166662296,0.20522143302551676,-0.8255854595759997,-0.15665758246225336,0.44177438254351203,-0.8255854595759997,-0.09556112530196377,0.44177438254351203,-0.8255854595759997,-0.5968653891811329,0.5091371430022625,-0.8255854595759997,0.7801037574424761,0.7801037574424761,0.538120011732472,0.538120011732472,0.5326742957706903,0.5326742957706903,0.4698434153760177,0.4698434153760177,0.5326742957706903,0.5326742957706903,6.751941804122351,1.929126229749243,-2.763439754633856,-0.7895542156096731,-2.763439754633856,-0.7895542156096731,0.06355821917039178,0.22245376709637127,0.11726939030029529,0.41044286605103353,-0.10205122514683058,-0.3571792880139071,-0.2103687535921519,-0.7362906375725317,0.11726939030029529,0.41044286605103353,-0.27124141420605047,-0.9493449497211768,-0.25691843523807023,-0.8992145233332459,0.11726939030029529,0.41044286605103353,-0.4717631197577141,-1.6511709191519994,-0.08951861854985906,-0.31331516492450673,0.2524425043105783,0.8835487650870241,-0.4717631197577141,-1.6511709191519994,-0.05460635731540787,-0.19112225060392754,0.2524425043105783,0.8835487650870241,-0.4717631197577141,-1.6511709191519994,-0.34106593667493307,-1.1937307783622657,0.29093551028700715,1.018274286004525,-0.4717631197577141,-1.6511709191519994,1.8643600351974159,0-1,0.5-1R
743,NZDUSD,2013-10-30 08:00:00+00:00,241,2.256488205944633,-1.116079746066951,-2.7673911959698176,31,134,0.2478487719467506,0.30867055647355307,-0.12772574750630888,-0.3390814487369712,0.30867055647355307,-0.34516362718964133,-0.6127794791075993,0.30867055647355307,-1.116079746066951,-0.3542868948686718,0.30867055647355307,-1.116079746066951,-0.34516362718964133,0.30867055647355307,-1.116079746066951,-0.04865742762144538,0.6736012636344187,-1.116079746066951,0.8929087280431888,0.8929087280431888,0.430054947794167,0.430054947794167,0.440047098109286,0.440047098109286,0.44754121084562526,0.44754121084562526,0.440047098109286,0.440047098109286,4.512976411889266,1.2894218319683617,-2.232159492133902,-0.6377598548954005,-5.534782391939635,-1.5813663976970385,0.14162786968385746,0.4956975438935012,0.1763831751277446,0.6173411129471061,-0.07298614143217651,-0.25545149501261777,-0.19376082784969784,-0.6781628974739424,0.1763831751277446,0.6173411129471061,-0.19723635839408074,-0.6903272543792827,-0.3501597023471996,-1.2255589582151987,0.1763831751277446,0.6173411129471061,-0.6377598548954005,-2.232159492133902,-0.2024496542106696,-0.7085737897373436,0.1763831751277446,0.6173411129471061,-0.6377598548954005,-2.232159492133902,-0.19723635839408074,-0.6903272543792827,0.1763831751277446,0.6173411129471061,-0.6377598548954005,-2.232159492133902,-0.027804244355111644,-0.09731485524289075,0.3849150077910964,1.3472025272688375,-0.6377598548954005,-2.232159492133902,1.540164843382501,0-1,<0.5R
744,EURJPY,2013-11-01 00:00:00+00:00,241,14.481105406116216,-3.391387299062065,-3.391387299062065,240,29,-0.8152975830838585,0.0,-0.9294810191434624,-1.1620253340452782,0.0,-1.462801214397336,-1.058981745406134,0.0,-1.462801214397336,-0.41565555687538347,0.0,-1.462801214397336,-0.8055502165910007,0.0,-1.462801214397336,-0.7568133841265535,0.0,-1.462801214397336,-1.0,0.9831908818618561,-1.0,0.9026590682182134,-1.0,0.8451363441870401,-1.0,0.7348070964090998,-1.0,0.8451363441870401,28.96221081223243,8.274917374923552,-6.78277459812413,-1.937935599464037,-6.78277459812413,-1.937935599464037,-0.46588433319077627,-1.630595166167717,0.0,0.0,-0.5311320109391213,-1.8589620382869247,-0.6640144765973018,-2.3240506680905564,0.0,0.0,-0.8358864082270491,-2.925602428794672,-0.6051324259463623,-2.117963490812268,0.0,0.0,-0.8358864082270491,-2.925602428794672,-0.23751746107164767,-0.8313111137507669,0.0,0.0,-0.8358864082270491,-2.925602428794672,-0.4603144094805718,-1.6111004331820014,0.0,0.0,-0.8358864082270491,-2.925602428794672,-0.4324647909294591,-1.513626768253107,0.0,0.0,-0.8358864082270491,-2.925602428794672,-3.5,<0,2-3R
745,GBPJPY,2013-11-01 16:00:00+00:00,241,18.272267783723116,-0.9667278625540747,-0.9667278625540747,238,11,-0.23890401201049227,0.005555907256052818,-0.4344719474237157,-0.37669051196075376,0.005555907256052818,-0.4344719474237157,-0.37446814905832,0.005555907256052818,-0.4344719474237157,-0.29335190311986675,0.005555907256052818,-0.4344719474237157,0.07778270158480262,0.08444979029207232,-0.4478061248382551,0.03111308063391473,0.19445675396200654,-0.4478061248382551,0.49688869193660534,0.49688869193660534,0.49740724328050445,0.49740724328050445,0.4977776370975753,0.4977776370975753,3.2143384899470693,3.2143384899470693,0.4977776370975753,0.4977776370975753,36.54453556744623,10.441295876413209,-1.9334557251081494,-0.5524159214594713,-1.9334557251081494,-0.5524159214594713,-0.13651657829170985,-0.47780802402098455,0.003174804146315896,0.011111814512105637,-0.24826968424212326,-0.8689438948474314,-0.2152517211204307,-0.7533810239215075,0.003174804146315896,0.011111814512105637,-0.24826968424212326,-0.8689438948474314,-0.21398179946189713,-0.74893629811664,0.003174804146315896,0.011111814512105637,-0.24826968424212326,-0.8689438948474314,-0.16762965892563814,-0.5867038062397335,0.003174804146315896,0.011111814512105637,-0.24826968424212326,-0.8689438948474314,0.044447258048458636,0.15556540316960524,0.04825702302404132,0.16889958058414464,-0.25588921419328864,-0.8956122496765102,0.017778903219379846,0.06222616126782946,0.1111181451211466,0.3889135079240131,-0.25588921419328864,-0.8956122496765102,1.7422217298415135,0-1,2-3R
