config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio
A1::A1::cl1::sl2.0::sl_only::expinf,10,440,-0.9396129925572722,0.9419488636556502,-0.9975201720724917
A1::A1::cl1::sl2.0::sl_only::expinf,11,259,-0.3527671332377902,0.6556015675680883,-0.5380815890150432
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,2,761,-0.4303465471895219,0.5363429719616652,-0.8023719330478719
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,3,758,-0.6109633150056462,0.6421937625596046,-0.95136912038902
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,4,720,-0.26873236028365466,0.41383306863760133,-0.6493738191787347
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,5,876,-0.4571568813600968,0.51834619661651,-0.8819528036362092
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,6,784,-0.2529383779887705,0.30045412935871535,-0.8418535585736108
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,7,733,-0.024869802275426345,0.18959152513067487,-0.1311757066054771
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,8,808,-0.18056007563077292,0.40840596066350543,-0.4421093054994374
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,9,848,-0.3388870072401098,0.35601934923208467,-0.9518780593556826
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,10,812,-0.35792111505486524,0.4153184456434314,-0.8617992261344342
A1::A1::cl1::sl2.0::sl_plus_tp_2r::exp2,11,799,-0.32130729173078365,0.3420472719742567,-0.9393651639910345
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,2,1045,-0.474660607290154,0.6510559562767001,-0.7290626907165907
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,3,995,-0.6916731244200063,0.724425018840249,-0.9547891174815082
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,4,932,-0.25756414524666105,0.4476866174188401,-0.5753224135482543
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,5,1163,-0.5174049877824054,0.5855101257230745,-0.8836823908782743
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,6,1059,-0.16103616036833612,0.3555670979474245,-0.45289949856988043
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,7,1102,0.13446902545082895,0.25793450883185903,0.5213301084054863
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,8,1008,-0.1586026759619703,0.3812174152944371,-0.4160425772769902
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,9,1133,-0.40505960591727275,0.4225775062488336,-0.9585451187710746
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,10,1071,-0.46851024544024067,0.5429731691318077,-0.8628607674839067
A1::A1::cl1::sl2.0::sl_plus_tp_2r::expinf,11,1030,-0.23227767189244874,0.3401880227070051,-0.6827920337821632
