pair,entry_date,exit_date,entry_price,exit_price,sl_price,trail_active,exit_reason,classification,bars_held,net_pnl,r_multiple,spread_pips_used,sl_distance_atr,d1_dist_ratio,d1_close_in_range,h1_last_bar_close_in_range,mae_final,mfe_final,mae_at_bar_3,mfe_at_bar_3,mae_at_bar_6,mfe_at_bar_6,first_bar_dir,kh13_mae_at_check,kh13_mfe_at_check,kh13_triggered,kh14_triggered,kh14_state2,atr_sized_down,trade_type,original_entry_price_ref,signal_spread_pips,spread_ratio,atr_abs,atr_ratio,d1_kijun_slope,session,concurrent_signals
USD_JPY,2023-02-07 16:00:00,2023-03-03 16:00:00,130.57,135.914,129.222052,True,trailing_stop,WIN,107,396.3802,3.9645,0.1,2.0,0.9172382309535123,0.7701149425287399,0.09609292502640752,1.1351,9.6814,0.1142,1.3517,0.1142,1.4377,1,0.1142,1.3517,False,False,False,False,original,,0.1,1.0,0.673974,1.04,False,newyork,2
USD_JPY,2023-02-08 08:00:00,2023-03-03 16:00:00,130.672,135.914,129.336771,True,trailing_stop,WIN,103,392.5168,3.9259,0.1,2.0,0.002263477348965686,0.23410922112801882,0.27272727272722574,1.2987,9.6208,0.033,1.2987,0.033,1.7315,1,0.033,1.2987,False,False,False,False,original,,0.1,1.0,0.667615,1.03,False,london,0
CAD_CHF,2023-02-15 08:00:00,2023-02-17 04:00:00,0.68855,0.68861,0.684543,False,kijun_d1,WIN,10,0.7487,0.015,0.3,2.0,0.5719170091291838,0.8507795100222583,0.005847953216347691,0.8685,1.0033,0.4492,1.0033,0.4492,1.0033,1,0.4492,1.0033,False,False,False,False,original,,0.3,1.0,0.002003,0.93,False,london,0
EUR_AUD,2023-02-20 04:00:00,2023-02-21 04:00:00,1.5482,1.54562,1.538016,False,kijun_d1,LOSS,5,-26.2165,-0.2533,0.9,2.0,0.32733657102720026,0.4526411657559331,0.0030487804877572014,0.9249,0.4026,0.9249,0.4026,0.9249,0.4026,1,0.9249,0.4026,False,False,False,False,original,,0.9,1.0,0.005092,0.98,False,tokyo,0
EUR_GBP,2023-02-20 12:00:00,2023-02-21 08:00:00,0.88723,0.883411,0.883411,False,stoploss,LOSS,4,-101.3091,-1.0,0.5,2.0,0.4529504135166467,0.07597173144875098,0.03225806451598462,3.1733,0.9164,0.4922,0.9164,3.1733,0.9164,1,0.4922,0.9164,False,False,False,False,original,,0.5,1.0,0.00191,0.94,False,london,0
EUR_AUD,2023-02-23 20:00:00,2023-02-28 20:00:00,1.55634,1.57068,1.546595,True,trailing_stop,WIN,17,146.2289,1.4715,0.9,2.0,0.5349707664526939,0.5078189300411396,0.0785714285714637,0.4679,5.176,0.4679,1.1945,0.4679,2.6886,-1,0.4679,1.1945,False,False,True,False,original,,0.9,1.0,0.004872,0.94,False,newyork,0
CAD_CHF,2023-02-28 12:00:00,2023-03-03 16:00:00,0.68866,0.68874,0.684841,True,trailing_stop,WIN,18,1.3092,0.0209,0.3,2.0,0.1826465535050051,0.050200803212846035,0.037383177570078426,0.995,2.4246,0.995,1.0211,0.995,1.3144,-1,0.995,1.0211,False,False,True,False,original,,0.3,1.0,0.00191,1.03,True,london,0
EUR_GBP,2023-03-09 12:00:00,2023-03-10 08:00:00,0.88782,0.883777,0.883777,False,stoploss,LOSS,4,-101.2368,-1.0,0.5,2.0,0.593960426759242,0.166666666666681,0.2589285714285803,2.6368,0.5739,0.7717,0.3958,2.6368,0.5739,-1,0.7717,0.3958,False,True,True,False,original,,0.5,1.0,0.002021,0.96,True,london,0
EUR_USD,2023-03-15 08:00:00,2023-03-15 16:00:00,1.06781,1.060023,1.060023,False,stoploss,LOSS,1,-100.8989,-1.0,0.7,2.0,0.781614219539185,0.7365439093484399,0.1815476190476233,4.1582,0.1618,4.1582,0.1618,4.1582,0.1618,-1,,,False,True,True,False,original,,0.7,1.0,0.003894,1.36,False,london,0
GBP_USD,2023-03-15 12:00:00,2023-03-24 12:00:00,1.20493,1.22133,1.194842,True,trailing_stop,WIN,41,161.6743,1.6257,0.9,2.0,0.9408357310512925,0.26315789473684725,0.08385744234800019,0.7732,5.8306,0.7732,0.7197,0.7732,1.2668,1,0.7732,0.7197,False,False,False,False,original,,0.9,1.0,0.005044,1.13,False,london,0
NZD_CAD,2023-03-15 16:00:00,2023-03-20 12:00:00,0.85101,0.85542,0.84434,True,trailing_stop,WIN,16,64.0146,0.6611,1.4,2.0,0.9890393686421804,0.5184381778741869,0.04878048780492428,1.724,3.1183,1.724,0.6207,1.724,0.6207,-1,1.724,0.6207,False,True,True,False,original,,1.4,1.0,0.003335,1.18,False,newyork,0
USD_CHF,2023-03-20 12:00:00,2023-03-22 04:00:00,0.92488,0.9224,0.916701,False,kijun_d1,LOSS,9,-30.9317,-0.3032,0.5,2.0,0.02360586835506267,0.31028667790894887,0.20615384615385898,0.9561,1.675,0.2127,1.1223,0.3888,1.675,1,0.2127,1.1223,False,False,False,False,original,,0.5,1.0,0.00409,1.39,False,london,0
NZD_USD,2023-03-21 00:00:00,2023-03-21 16:00:00,0.62292,0.61734,0.61734,False,stoploss,LOSS,3,-100.3584,-1.0,0.2,2.0,0.15247588998540948,0.37213740458013916,0.17391304347826786,2.2185,0.043,1.6737,0.043,2.2185,0.043,-1,1.6737,0.043,True,True,True,False,original,,0.2,1.0,0.00279,0.95,False,tokyo,0
AUD_CHF,2023-03-21 08:00:00,2023-03-21 16:00:00,0.61937,0.61329,0.61329,False,stoploss,LOSS,1,-100.4934,-1.0,0.3,2.0,0.015362157234536414,0.9059474412171483,0.17985611510789357,2.1183,0.0493,2.1183,0.0493,2.1183,0.0493,-1,,,False,True,True,False,original,,0.3,1.0,0.00304,1.32,False,london,0
EUR_NZD,2023-03-24 08:00:00,2023-03-29 08:00:00,1.72748,1.73109,1.714447,True,trailing_stop,WIN,17,26.4721,0.277,1.6,2.0,0.6508481995701153,0.09385550303848773,0.016646848989301844,0.0414,2.7608,0.0414,1.4395,0.0414,1.5469,1,0.0414,1.4395,False,False,False,False,original,,1.6,1.0,0.006516,1.0,True,london,0
AUD_CHF,2023-05-11 12:00:00,2023-05-12 16:00:00,0.60053,0.59598,0.59598,False,stoploss,LOSS,6,-100.6594,-1.0,0.3,2.0,0.5698695316369001,0.566596194503163,0.0,2.0925,0.0044,0.9583,0.0044,1.9123,0.0044,-1,0.9583,0.0044,False,True,True,False,original,,0.3,1.0,0.002275,1.09,False,london,0
USD_CAD,2023-05-15 16:00:00,2023-05-16 04:00:00,1.34613,1.34632,1.339574,False,kijun_d1,WIN,2,2.4404,0.029,0.3,2.0,0.7680604608424072,0.8390129259694371,0.06976744186049114,0.1434,0.4179,0.1434,0.4179,0.1434,0.4179,1,,,False,False,False,False,original,,0.3,1.0,0.003278,1.09,False,newyork,0
AUD_CHF,2023-05-17 20:00:00,2023-05-24 04:00:00,0.5982,0.594076,0.594076,False,stoploss,LOSS,25,-100.7274,-1.0,0.3,2.0,0.15284855901161704,0.0736607142857024,0.0,2.2114,1.5179,1.3627,0.451,1.3627,0.6595,-1,1.3627,0.451,True,True,True,False,original,,0.3,1.0,0.002062,0.97,False,newyork,0
EUR_CHF,2023-06-14 12:00:00,2023-06-16 12:00:00,0.97362,0.9755,0.969677,True,trailing_stop,WIN,11,45.3929,0.4768,0.9,2.0,0.6823394573347928,0.35265700483091916,0.025000000000024288,0.3145,2.7033,0.3145,1.3846,0.3145,2.7033,1,0.3145,1.3846,False,False,False,False,original,,0.9,1.0,0.001972,1.11,False,london,0
EUR_CHF,2023-06-29 12:00:00,2023-07-05 04:00:00,0.97743,0.97603,0.973378,False,kijun_d1,LOSS,21,-36.7692,-0.3455,0.9,2.0,0.6259308586948683,0.16859122401847984,0.1485148514851387,1.53,1.4954,0.6564,0.5774,0.6564,0.7502,-1,0.6564,0.5774,False,False,True,False,original,,0.9,1.0,0.002026,1.05,True,london,0
NZD_USD,2023-07-06 12:00:00,2023-07-17 04:00:00,0.6171,0.6356,0.611908,True,trailing_stop,WIN,39,355.9222,3.5631,0.2,2.0,0.9803263037921421,0.12101910828026852,0.13105924596050245,1.4792,9.2755,1.4792,0.3159,1.4792,1.1132,-1,1.4792,0.3159,True,False,True,False,original,,0.2,1.0,0.002596,1.02,False,london,0
AUD_USD,2023-07-18 08:00:00,2023-07-19 12:00:00,0.68083,0.67556,0.67556,False,stoploss,LOSS,6,-101.5181,-1.0,0.8,2.0,0.9383406798062084,0.5082872928176725,0.2580645161290178,2.0153,0.8084,0.7363,0.8084,1.6889,0.8084,-1,0.7363,0.8084,False,True,True,False,original,,0.8,1.0,0.002635,0.99,True,london,0
EUR_GBP,2023-07-21 16:00:00,2023-07-25 08:00:00,0.86504,0.860733,0.860733,False,stoploss,LOSS,9,-101.1609,-1.0,0.5,2.0,0.8982073144708077,0.05056179775280747,0.21818181818185856,2.2056,0.4133,0.3065,0.4133,1.458,0.4133,1,0.3065,0.4133,False,False,False,False,original,,0.5,1.0,0.002154,1.3,True,newyork,0
EUR_CAD,2023-08-08 20:00:00,2023-08-11 20:00:00,1.46926,1.47155,1.46237,True,trailing_stop,WIN,17,27.8661,0.3324,3.7,2.0,0.769001260680142,0.5655877342419022,0.012422360248391525,0.2496,3.1727,0.2496,1.3846,0.2496,2.2438,1,0.2496,1.3846,False,False,False,False,original,,3.7,1.0,0.003445,0.92,True,newyork,0
GBP_CAD,2023-08-09 20:00:00,2023-08-10 08:00:00,1.70642,1.70574,1.69869,False,kijun_d1,LOSS,2,-15.5238,-0.088,5.2,2.0,0.28791099323982566,0.437352245862893,0.0,0.3752,0.1682,0.3752,0.1682,0.3752,0.1682,-1,,,False,False,True,False,original,,0.4,1.0,0.003865,0.82,True,newyork,0
AUD_NZD,2023-08-25 20:00:00,2023-09-01 08:00:00,1.0842,1.08524,1.07998,True,trailing_stop,WIN,26,21.3265,0.2464,1.4,2.0,0.10932996187321423,0.431596091205216,0.020304568527828384,0.9052,2.5734,0.4123,1.327,0.4123,1.6777,1,0.4123,1.327,False,False,False,False,original,,1.4,1.0,0.00211,0.97,False,newyork,0
AUD_NZD,2023-08-31 20:00:00,2023-09-06 00:00:00,1.08666,1.082334,1.082334,False,stoploss,LOSS,18,-103.2361,-1.0,1.4,2.0,0.8163053526632719,0.702749140893466,0.0,2.0572,0.7304,1.2343,0.2127,1.6689,0.2127,-1,1.2343,0.2127,True,True,True,False,original,,1.4,1.0,0.002163,1.0,False,newyork,0
AUD_CAD,2023-10-03 04:00:00,2023-10-04 04:00:00,0.86608,0.86475,0.860848,False,kijun_d1,LOSS,5,-28.0949,-0.2542,1.4,2.0,0.02675730062858561,0.05656565656564574,0.10256410256409801,1.3799,0.1911,1.2996,0.1911,1.3799,0.1911,-1,1.2996,0.1911,True,True,True,False,original,,1.4,1.0,0.002616,1.06,False,tokyo,0
EUR_USD,2023-10-12 12:00:00,2023-10-13 04:00:00,1.05818,1.05391,1.051957,False,kijun_d1,LOSS,3,-69.7456,-0.6862,0.7,2.0,0.11956764569955701,0.6735074626865708,0.18281535648992214,1.7999,0.1478,1.7999,0.1478,1.7999,0.1478,-1,1.7999,0.1478,True,True,True,False,original,,0.7,1.0,0.003111,1.13,False,london,0
GBP_AUD,2023-10-17 00:00:00,2023-10-18 04:00:00,1.92155,1.91435,1.911484,False,kijun_d1,LOSS,6,-71.9282,-0.7153,0.4,2.0,0.3998961463268627,0.7345679012345558,0.18512898330804586,1.8976,0.2623,1.8002,0.2623,1.8976,0.2623,-1,1.8002,0.2623,True,True,True,False,original,,2.4,1.0,0.005033,0.94,False,tokyo,1
EUR_AUD,2023-10-17 00:00:00,2023-10-24 12:00:00,1.66132,1.67302,1.652797,True,trailing_stop,WIN,32,137.1523,1.3727,0.1,2.0,0.7199383140119747,0.19821162444110768,0.2243816254416754,1.4055,5.4392,0.9245,0.6171,0.9245,0.6171,-1,0.9245,0.6171,False,False,True,False,original,,0.5,0.56,0.004262,0.89,False,tokyo,1
EUR_GBP,2023-10-27 20:00:00,2023-10-31 20:00:00,0.87103,0.87049,0.867968,True,trailing_stop,LOSS,11,-18.2887,-0.1764,0.2,2.0,0.7694926485967408,0.3062645011600874,0.0,0.6401,2.8544,0.2025,1.2345,0.2025,1.9791,1,0.2025,1.2345,False,False,False,False,original,,0.5,1.0,0.001531,1.0,True,newyork,0
CAD_JPY,2023-11-07 16:00:00,2023-11-16 16:00:00,109.274,109.869,108.754608,True,trailing_stop,WIN,41,113.9794,1.1456,0.3,2.0,0.7486774682087414,0.49905482041588795,0.25,0.697,5.3986,0.697,0.412,0.697,0.8664,-1,0.697,0.412,False,False,True,False,original,,0.3,1.5,0.259696,0.94,False,newyork,0
GBP_AUD,2023-12-07 08:00:00,2023-12-08 04:00:00,1.91529,1.9061,1.904387,False,kijun_d1,LOSS,4,-86.4935,-0.8429,2.4,2.0,0.5453694979864828,0.5617673579801563,0.08376963350781749,1.9317,0.4348,1.9317,0.4348,1.9317,0.4348,-1,1.9317,0.4348,True,True,True,False,original,,2.4,1.0,0.005451,1.07,False,london,0
AUD_NZD,2023-12-18 00:00:00,2024-01-03 20:00:00,1.07672,1.07774,1.071164,True,trailing_stop,WIN,67,15.8391,0.1836,1.4,2.0,0.282555070267519,0.25707547169812023,0.17567567567563513,0.7344,2.3471,0.2952,0.9935,0.2952,1.2635,-1,0.2952,0.9935,False,False,True,False,original,,1.4,1.0,0.002778,1.23,False,tokyo,0
EUR_GBP,2023-12-25 08:00:00,2023-12-26 08:00:00,0.86602,0.86783,0.862378,False,kijun_d1,WIN,2,48.3267,0.497,0.5,2.0,0.32294648354032923,0.7261146496815307,0.0,0.0,1.0214,0.0,1.0214,0.0,1.0214,1,,,False,False,False,False,original,,6.2,12.4,0.001821,1.08,False,london,0
EUR_JPY,2024-01-09 00:00:00,2024-01-12 12:00:00,157.281,159.105,156.212409,True,trailing_stop,WIN,20,169.3819,1.7069,1.4,2.0,0.3059851099599447,0.2559300873907456,0.07291666666666112,0.1404,5.424,0.1029,1.3195,0.1404,1.8941,1,0.1029,1.3195,False,False,False,False,original,,1.4,1.0,0.534296,0.97,False,tokyo,1
NZD_JPY,2024-01-09 00:00:00,2024-01-15 00:00:00,89.799,90.276,89.156015,True,trailing_stop,WIN,23,72.008,0.7419,1.4,2.0,0.6133261231816801,0.4993252361673478,0.049586776859505105,0.3577,3.689,0.2799,0.7714,0.3577,1.7325,-1,0.2799,0.7714,False,False,True,False,original,,1.4,1.0,0.321492,0.93,False,tokyo,1
GBP_AUD,2024-01-10 04:00:00,2024-01-12 12:00:00,1.89461,1.90343,1.885089,True,trailing_stop,WIN,13,90.1203,0.9264,2.4,2.0,0.5724326505492794,0.7632600258732218,0.23008849557514124,0.0798,3.5964,0.0798,1.7478,0.0798,1.7478,1,0.0798,1.7478,False,False,False,False,original,,2.4,1.0,0.00476,0.79,False,tokyo,0
CAD_CHF,2024-01-23 04:00:00,2024-01-24 12:00:00,0.64311,0.64357,0.640035,True,trailing_stop,WIN,7,14.3071,0.1496,0.2,2.0,0.8181877884623001,0.19873817034697389,0.04687499999996205,0.1756,2.8159,0.1756,2.8159,0.1756,2.8159,1,0.1756,2.8159,False,False,False,False,original,,0.2,1.0,0.001538,0.81,False,tokyo,0
CHF_JPY,2024-02-12 08:00:00,2024-02-13 12:00:00,170.326,169.610963,169.610963,False,stoploss,LOSS,6,-101.3985,-1.0,1.0,2.0,0.20999128530323474,0.22718808193670895,0.10037174721184484,2.5957,1.5691,0.7272,0.9818,1.7789,1.5691,-1,0.7272,0.9818,False,False,True,False,original,,1.0,1.0,0.357519,0.75,True,london,0
USD_CAD,2024-02-15 12:00:00,2024-02-15 20:00:00,1.35175,1.347101,1.347101,False,stoploss,LOSS,1,-100.6453,-1.0,0.3,2.0,0.9990348951098488,0.12019230769234311,0.2130584192439346,2.4048,0.2968,2.4048,0.2968,2.4048,0.2968,-1,,,False,True,True,False,original,,0.3,1.0,0.002325,0.87,True,london,0
EUR_GBP,2024-03-14 20:00:00,2024-03-15 08:00:00,0.8534,0.85379,0.851179,False,kijun_d1,WIN,2,15.3102,0.1756,0.5,2.0,0.5473741320684006,0.7608695652173777,0.047619047619005664,0.3963,0.7925,0.3963,0.7925,0.3963,0.7925,1,,,False,False,False,False,original,,0.5,1.0,0.00111,0.99,False,newyork,0
AUD_JPY,2024-04-03 00:00:00,2024-04-05 00:00:00,98.633,99.677,98.148909,True,trailing_stop,WIN,11,213.8029,2.1566,0.9,2.0,0.37113976567972595,0.9202127659574428,0.09375,0.1942,7.2962,0.1942,1.3758,0.1942,4.4868,1,0.1942,1.3758,False,False,False,False,original,,0.9,1.0,0.242045,0.96,False,tokyo,0
NZD_USD,2024-05-08 08:00:00,2024-05-13 08:00:00,0.59828,0.60066,0.59462,True,trailing_stop,WIN,17,64.4849,0.6503,0.2,2.0,0.6440853006688754,0.22222222222221807,0.13414634146335686,0.0929,3.1313,0.0929,1.1859,0.0929,1.4263,1,0.0929,1.1859,False,False,False,False,original,,0.2,1.0,0.00183,0.9,False,london,0
USD_CAD,2024-05-09 12:00:00,2024-05-10 12:00:00,1.37072,1.366137,1.366137,False,stoploss,LOSS,5,-100.6547,-1.0,0.3,2.0,0.816205282810337,0.18568665377173482,0.08823529411767907,3.3562,0.6328,1.5581,0.6328,3.3562,0.6328,-1,1.5581,0.6328,False,True,True,False,original,,0.3,1.0,0.002291,0.87,False,london,0
USD_CAD,2024-05-09 16:00:00,2024-05-10 12:00:00,1.36862,1.363776,1.363776,False,stoploss,LOSS,4,-100.6193,-1.0,0.3,2.0,0.816205282810337,0.18568665377173482,0.24691358024689328,2.3081,0.1817,0.607,0.1817,2.3081,0.1817,-1,0.607,0.1817,False,True,True,False,original,,0.3,1.0,0.002422,0.92,False,newyork,0
GBP_AUD,2024-05-28 04:00:00,2024-05-31 12:00:00,1.91556,1.91423,1.909361,True,trailing_stop,LOSS,19,-22.1002,-0.2145,0.4,2.0,0.7745603573005476,0.21723518850985943,0.23529411764707162,0.6001,2.894,0.0258,1.6002,0.6001,1.7616,1,0.0258,1.6002,False,False,False,False,original,,0.4,1.0,0.0031,0.75,False,tokyo,1
CAD_JPY,2024-05-29 20:00:00,2024-05-30 08:00:00,114.888,114.479185,114.479185,False,stoploss,LOSS,2,-100.7338,-1.0,0.3,2.0,0.8965368298923988,0.5860805860805819,0.0,3.9529,0.2153,3.9529,0.2153,3.9529,0.2153,-1,3.9529,0.2153,True,True,True,False,original,,0.3,1.0,0.204407,0.75,True,newyork,0
AUD_JPY,2024-06-14 08:00:00,2024-07-11 16:00:00,104.151,107.73,103.389282,True,trailing_stop,WIN,115,468.6773,4.6986,0.9,2.0,0.8441718738988592,0.3983253588516734,0.2066869300912172,1.473,13.719,1.3443,0.0473,1.473,0.3282,-1,1.3443,0.0473,True,True,True,False,original,,0.9,1.0,0.380859,1.25,True,london,0
EUR_USD,2024-08-08 12:00:00,2024-08-15 16:00:00,1.08981,1.09566,1.084843,True,trailing_stop,WIN,30,116.3792,1.1779,0.7,2.0,0.8774007778825786,0.5288461538462004,0.15892420537898558,0.6725,6.0163,0.6725,0.8698,0.6725,1.2564,1,0.6725,0.8698,False,False,False,False,original,,0.7,1.0,0.002483,1.42,True,london,0
EUR_NZD,2024-08-16 04:00:00,2024-08-19 04:00:00,1.82585,1.82131,1.814379,False,kijun_d1,LOSS,5,-40.9713,-0.3958,1.6,2.0,0.8031594166148829,0.4647560030983746,0.06547619047622666,1.1786,0.2057,0.8648,0.2057,1.1786,0.2057,-1,0.8648,0.2057,False,True,True,False,original,,1.6,1.0,0.005736,1.03,True,tokyo,0
AUD_CHF,2024-09-13 20:00:00,2024-09-16 08:00:00,0.5672,0.56917,0.562139,False,kijun_d1,WIN,2,38.3299,0.3892,0.3,2.0,0.3160434286923314,0.8044280442804309,0.0,0.1857,0.8891,0.1857,0.8891,0.1857,0.8891,1,,,False,False,False,False,original,,0.3,1.0,0.002531,1.25,True,newyork,0
GBP_NZD,2024-09-17 16:00:00,2024-09-19 08:00:00,2.1281,2.117699,2.117699,False,stoploss,LOSS,9,-101.346,-1.0,1.4,2.0,0.4467252428384895,0.2984496124031021,0.2608695652174018,2.0747,0.4672,1.3364,0.1384,1.3364,0.175,-1,1.3364,0.1384,True,True,True,False,original,,1.4,1.0,0.005201,1.04,False,newyork,0
AUD_CHF,2024-10-11 20:00:00,2024-10-21 16:00:00,0.57661,0.57802,0.572317,True,trailing_stop,WIN,34,32.1428,0.3284,0.3,2.0,0.4865505837225475,0.1949317738791437,0.04571428571426723,0.9457,2.646,0.1258,1.1646,0.1258,2.264,1,0.1258,1.1646,False,False,False,False,original,,0.3,1.0,0.002147,0.86,False,newyork,0
EUR_GBP,2024-11-04 20:00:00,2024-11-06 04:00:00,0.8389,0.834848,0.834848,False,stoploss,LOSS,7,-101.234,-1.0,0.5,2.0,0.17774907439400234,0.14035087719297246,0.14285714285725615,3.0357,0.4492,0.0888,0.4492,0.5677,0.4492,1,0.0888,0.4492,False,False,False,False,original,,0.1,0.25,0.002026,1.41,True,newyork,0
GBP_CAD,2024-11-05 20:00:00,2024-11-06 04:00:00,1.80122,1.793067,1.793067,False,stoploss,LOSS,1,-100.4906,-1.0,0.4,2.0,0.6354382313237902,0.3122886133032649,0.18852459016389564,2.4016,0.7948,2.4016,0.7948,2.4016,0.7948,-1,,,False,True,True,False,original,,0.4,1.0,0.004076,1.03,True,newyork,0
CAD_CHF,2024-11-08 08:00:00,2024-11-15 16:00:00,0.62756,0.63184,0.623491,True,trailing_stop,WIN,31,104.7001,1.0519,0.2,2.0,0.5126713362524093,0.21171171171172343,0.026666666666692325,0.5849,3.9914,0.5849,1.0814,0.5849,1.8531,1,0.5849,1.0814,False,False,False,False,original,,0.2,1.0,0.002034,1.31,False,london,0
EUR_JPY,2024-12-17 16:00:00,2024-12-19 04:00:00,160.926,160.485,159.724454,False,kijun_d1,LOSS,8,-37.3685,-0.367,0.8,2.0,0.9095801099491228,0.8901734104046383,0.13924050632905813,1.8759,1.057,0.2647,0.9255,0.2647,1.057,1,0.2647,0.9255,False,False,False,False,original,,0.8,1.0,0.600773,0.89,False,newyork,1
USD_JPY,2024-12-17 16:00:00,2024-12-20 12:00:00,153.273,156.724,152.31628,True,trailing_stop,WIN,16,360.6069,3.6071,0.1,2.0,0.9683545716247407,0.7088716623600401,0.16847826086959963,0.2362,9.7374,0.2362,1.0808,0.2362,1.7142,1,0.2362,1.0808,False,False,False,False,original,,0.1,1.0,0.47836,0.74,False,newyork,1
EUR_GBP,2024-12-24 12:00:00,2024-12-25 04:00:00,0.82785,0.82813,0.82411,False,kijun_d1,WIN,3,6.4179,0.0749,0.4,2.0,0.07463711880991372,0.653409090909088,0.2179487179487216,0.3209,1.0857,0.3209,1.0857,0.3209,1.0857,1,0.3209,1.0857,False,False,False,False,original,,0.4,1.0,0.00187,1.19,False,london,0
EUR_GBP,2024-12-24 20:00:00,2024-12-25 08:00:00,0.82748,0.82747,0.823568,False,kijun_d1,LOSS,2,-21.4733,-0.0026,8.3,2.0,0.07463711880991372,0.653409090909088,0.15909090909088042,0.0869,0.9714,0.0869,0.9714,0.0869,0.9714,1,,,False,False,False,False,original,,0.4,1.0,0.001956,1.24,False,newyork,0
EUR_CHF,2024-12-25 16:00:00,2025-01-02 00:00:00,0.93347,0.93759,0.929879,True,trailing_stop,WIN,26,74.0673,1.1472,14.6,2.0,0.9895397373186547,0.842406876790848,0.15068493150685766,0.0,5.9254,0.0,1.5816,0.0,2.6007,1,0.0,1.5816,False,False,False,False,original,,23.9,34.14,0.001796,0.88,False,newyork,0
GBP_CHF,2024-12-26 16:00:00,2024-12-31 08:00:00,1.126,1.13338,1.120961,True,trailing_stop,WIN,15,145.0695,1.4646,0.7,2.0,0.4880606962393873,0.8838174273858692,0.166666666666568,0.8375,4.7311,0.8375,0.389,0.8375,3.4253,-1,0.8375,0.389,False,False,True,False,original,,0.7,1.0,0.002519,0.89,False,newyork,0
EUR_GBP,2025-01-07 12:00:00,2025-01-13 20:00:00,0.8289,0.83931,0.825552,True,trailing_stop,WIN,25,309.7228,3.1092,0.4,2.0,0.6046314720452302,0.4804469273742972,0.2380952380952129,0.3465,8.0761,0.2449,0.896,0.3465,3.7155,1,0.2449,0.896,False,False,False,False,original,,0.4,1.0,0.001674,0.93,False,london,0
AUD_NZD,2025-01-13 20:00:00,2025-01-14 08:00:00,1.10619,1.10232,1.10232,False,stoploss,LOSS,2,-102.5843,-1.0,1.0,2.0,0.8721749850971475,0.3613445378151237,0.2792792792791225,2.1553,0.0413,2.1553,0.0413,2.1553,0.0413,-1,2.1553,0.0413,True,True,True,False,original,,1.0,1.0,0.001935,0.98,False,newyork,0
NZD_CHF,2025-01-16 04:00:00,2025-01-27 12:00:00,0.51118,0.51301,0.507655,True,trailing_stop,WIN,43,49.0761,0.5191,1.0,2.0,0.5210294294312053,0.5692771084337352,0.2424242424243189,1.5035,3.7502,1.4638,0.5503,1.4638,0.5503,-1,1.4638,0.5503,False,True,True,False,original,,1.2,1.2,0.001763,1.05,False,tokyo,0
AUD_NZD,2025-01-20 16:00:00,2025-01-28 04:00:00,1.1061,1.10586,1.102129,False,kijun_d1,LOSS,32,-8.5625,-0.0604,1.0,2.0,0.8731126433748604,0.6787709497206673,0.19801980198018496,1.239,1.2491,1.1786,0.0201,1.1786,0.4483,-1,1.1786,0.0201,True,True,True,False,original,,1.0,1.0,0.001985,1.02,True,newyork,0
CAD_CHF,2025-01-22 08:00:00,2025-01-27 12:00:00,0.63117,0.626865,0.626865,False,stoploss,LOSS,18,-100.4645,-1.0,0.2,2.0,0.8137754027473528,0.8214285714285641,0.0375939849624035,3.1449,0.9802,0.5389,0.4088,1.1753,0.4088,1,0.5389,0.4088,False,False,False,False,original,,0.2,1.0,0.002153,1.23,True,london,0
GBP_CHF,2025-01-28 16:00:00,2025-02-03 04:00:00,1.12398,1.12541,1.118,True,trailing_stop,WIN,20,21.2381,0.2391,1.6,2.0,0.540290171481223,0.6915005246589717,0.05988023952094933,0.2508,2.7158,0.2508,0.4013,0.2508,1.796,1,0.2508,0.4013,False,False,False,False,original,,1.3,1.86,0.00299,0.93,False,newyork,0
GBP_USD,2025-01-29 08:00:00,2025-02-03 00:00:00,1.24209,1.234738,1.234738,False,stoploss,LOSS,15,-101.2241,-1.0,0.9,2.0,0.8027114969673101,0.3133971291866054,0.21186440677964508,4.2708,1.5315,0.7589,1.0201,0.7589,1.1425,-1,0.7589,1.0201,False,False,True,False,original,,0.9,1.0,0.003676,0.81,False,london,0
CAD_JPY,2025-02-05 16:00:00,2025-02-06 04:00:00,106.556,106.212,105.241331,False,kijun_d1,LOSS,2,-26.3184,-0.2617,0.2,2.0,0.038636120400135095,0.768548387096771,0.13777777777780753,0.7804,0.2906,0.7804,0.2906,0.7804,0.2906,1,,,False,False,False,False,original,,0.2,1.0,0.657334,1.4,False,newyork,0
GBP_USD,2025-02-07 12:00:00,2025-02-11 08:00:00,1.24305,1.234204,1.234204,False,stoploss,LOSS,10,-101.0174,-1.0,0.9,2.0,0.8910193043905458,0.5136757838559046,0.13835616438355813,2.2111,0.8162,1.664,0.8162,1.664,0.8162,-1,1.664,0.8162,False,True,True,False,original,,0.9,1.0,0.004423,0.98,False,london,0
EUR_NZD,2025-02-14 08:00:00,2025-02-17 00:00:00,1.83614,1.826564,1.826564,False,stoploss,LOSS,3,-101.3576,-1.0,1.3,2.0,0.6587918026686562,0.476837060702883,0.09420289855070249,2.0092,0.1629,1.5852,0.1629,2.0092,0.1629,-1,1.5852,0.1629,True,True,True,False,original,,1.3,1.0,0.004788,1.04,False,london,0
