config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio,days_breaching_daily_5pct
A1_sl3.0_trailOFF_exp2,4,41,0.00725147716442609,0.3579007803900498,0.020261138175008273,4
A1_sl3.0_trailOFF_exp2,5,43,-0.39329919196222274,0.4252700568068121,-0.9248222057187703,2
A1_sl3.0_trailOFF_exp2,6,70,-0.3619013072113192,0.524632929921407,-0.6898181310607667,3
A1_sl3.0_trailOFF_exp2,7,78,-0.10911848713479178,0.2280824448385262,-0.478416860236848,1
A1_sl3.0_trailOFF_exp2,8,50,0.16649348982947143,0.22923016711904262,0.7263157895924269,0
A1_sl3.0_trailOFF_exp2,9,92,-0.491942605743117,0.5357411883838806,-0.9182467512477682,2
A1_sl3.0_trailOFF_exp2,10,56,-0.32815574555927174,0.36295160449805847,-0.9041308579227596,4
A1_sl3.0_trailOFF_exp2,11,43,-0.1463782412122665,0.4980053833435727,-0.29392903391825487,6
A1_sl3.0_trailOFF_expunl,2,303,-0.7975912969874667,0.8151526739603377,-0.9784563339680272,54
A1_sl3.0_trailOFF_expunl,3,153,0.2694291648058633,0.4943310032737748,0.5450379665073235,12
A1_sl3.0_trailOFF_expunl,4,189,0.3873803442213559,0.3034251403521655,1.2766916537362367,11
A1_sl3.0_trailOFF_expunl,5,223,-0.6321009421144157,0.6571131316605223,-0.9619362506378454,11
A1_sl3.0_trailOFF_expunl,6,197,-0.7093677051512721,0.7980936891581105,-0.8888276085725809,5
A1_sl3.0_trailOFF_expunl,7,323,-0.49730173426675783,0.6612333868917841,-0.7520820093558661,13
A1_sl3.0_trailOFF_expunl,8,118,0.4425621051068993,0.28014014655674113,1.5797882258095426,6
A1_sl3.0_trailOFF_expunl,9,224,-0.8343575772856205,0.8606911973627457,-0.9694041020079974,20
A1_sl3.0_trailOFF_expunl,10,322,-0.8442598478516321,0.8484659468952369,-0.9950427014083523,18
A1_sl3.0_trailOFF_expunl,11,158,-0.302221222955673,0.5744502334846461,-0.5261051442565926,21
