trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
2448,NZD_JPY,-1.012576591,2.258546187,-1.179055434,104,stoploss,46
2450,AUD_CHF,0.2856338972,2.155754338,-0.6323735534,120,time_exit,43
2451,NZD_CHF,-1.017290902,2.34637538,-1.042641381,101,stoploss,43
2452,CHF_JPY,1.384894643,2.099538122,-0.3165681396,120,time_exit,56
2455,EUR_AUD,-1.004074232,0.5231314486,-1.232862744,36,stoploss,13
2457,GBP_JPY,0.3885797363,1.817826249,-0.7969358829,120,time_exit,42
2465,GBP_CHF,-1.012218789,2.005408699,-1.101218333,55,stoploss,7
2471,USD_CHF,0.3786387118,2.634407522,-0.5668106776,120,time_exit,69
2474,AUD_NZD,-1.023494594,1.757395651,-1.118342687,17,stoploss,7
2477,AUD_NZD,-1.272522611,6.879044429,-1.204836806,119,stoploss,50
2478,AUD_NZD,-1.015675416,1.91553585,-1.34181562,75,stoploss,25
2484,EUR_AUD,0.2411769089,5.930006286,-0.364526931,120,time_exit,49
2489,GBP_AUD,-1.014604414,2.114858202,-1.042476963,28,stoploss,9
2494,AUD_CAD,1.028744851,2.667990746,-0.3541580636,120,time_exit,39
2501,EUR_AUD,-1.109319099,2.191240616,-1.562048466,62,stoploss,8
2502,GBP_AUD,-1.013057299,2.493073529,-1.142078377,56,stoploss,8
2503,AUD_NZD,-1.029131904,0.9263945343,-1.060401291,27,stoploss,10
2516,GBP_JPY,-1.016530417,1.730734698,-1.93240579,41,stoploss,21
2523,EUR_NZD,-1.132972982,1.286169707,-1.125685073,24,stoploss,10
2534,AUD_JPY,-1.01254587,1.207540031,-1.129128341,21,stoploss,11
2545,EUR_AUD,-1.006255455,0.9070409543,-1.080629827,19,stoploss,8
2549,AUD_NZD,-1.02072227,1.023680153,-3.825331098,65,stoploss,22
2551,NZD_JPY,-1.013583092,0.9530802663,-1.027787271,51,stoploss,26
2553,EUR_AUD,-1.005831813,2.19567759,-1.12699786,82,stoploss,43
2554,GBP_AUD,-1.014679797,2.503254916,-1.001721389,116,stoploss,43
2557,EUR_NZD,-1.012864242,0.7975830072,-1.260695721,24,stoploss,9
2563,GBP_NZD,-1.021001567,2.809834711,-1.117458401,119,stoploss,21
2564,EUR_NZD,-1.127099793,0.6455862477,-1.053112567,24,stoploss,14
