trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
EUR_NZD_2025-02-14T08:00:00,EUR_NZD,2025-02-14T12:00:00,3,-1.0104430042494157,0.0746674803833808,-1.0114049615566916
EUR_USD_2012-08-09T08:00:00,EUR_USD,2012-08-09T12:00:00,5,-1.00534678730453,-0.0026733936522764,-1.073367551381984
EUR_USD_2020-05-22T04:00:00,EUR_USD,2020-05-22T08:00:00,6,-1.006278333802099,0.0439483366146432,-1.0592446028955798
EUR_USD_2023-03-15T08:00:00,EUR_USD,2023-03-15T12:00:00,0,-1.0044946174192113,0.0764084961264915,-2.0039572807624277
EUR_USD_2023-10-12T12:00:00,EUR_USD,2023-10-12T16:00:00,5,-1.0056246463934748,0.0682992776348901,-1.0935919630712776
GBP_AUD_2013-10-02T16:00:00,GBP_AUD,2013-10-02T20:00:00,7,-1.034378334314525,0.1128506191628942,-1.21669409269672
GBP_AUD_2014-10-21T12:00:00,GBP_AUD,2014-10-21T16:00:00,34,-1.0186378861704375,0.6737771679728211,-1.1921213984487915
GBP_AUD_2015-09-10T04:00:00,GBP_AUD,2015-09-10T08:00:00,0,-1.0063790071987455,0.0372451710636758,-1.107683733899357
GBP_AUD_2023-10-17T00:00:00,GBP_AUD,2023-10-17T04:00:00,6,-1.0019869673214823,0.1291528758972081,-1.2974896609364963
GBP_AUD_2023-12-07T08:00:00,GBP_AUD,2023-12-07T12:00:00,4,-1.011006592855605,0.206373616042683,-1.229986751614337
GBP_CAD_2013-03-25T08:00:00,GBP_CAD,2013-03-25T12:00:00,6,-1.033851578552842,-0.0120118504542427,-1.383546775047094
GBP_CAD_2013-04-02T08:00:00,GBP_CAD,2013-04-02T12:00:00,0,-1.0474180371436783,0.0152961410140893,-1.4837256783668369
GBP_CAD_2014-11-06T16:00:00,GBP_CAD,2014-11-06T20:00:00,4,-1.0293286277324387,0.0037843390622541,-1.7521489858218882
GBP_CAD_2020-08-18T04:00:00,GBP_CAD,2020-08-18T08:00:00,24,-1.0027840265379244,1.5056015517130823,-1.1514733760882636
GBP_CAD_2021-04-22T08:00:00,GBP_CAD,2021-04-22T12:00:00,1,-1.0004876309444062,0.1750595090401517,-1.035240494964472
GBP_CAD_2024-11-05T20:00:00,GBP_CAD,2024-11-06T00:00:00,1,-1.00245311892126,0.3949521463262059,-1.203254830888208
GBP_CHF_2012-06-28T12:00:00,GBP_CHF,2012-06-28T16:00:00,3,-1.0327108645300636,0.0472490265434493,-2.078230259811679
GBP_CHF_2020-02-03T04:00:00,GBP_CHF,2020-02-03T08:00:00,0,-1.0087835973211134,0.2649718525205126,-1.0042579603815744
GBP_CHF_2021-06-01T08:00:00,GBP_CHF,2021-06-01T12:00:00,1,-1.0140170322672473,0.0735894194030025,-1.3421308395878158
GBP_JPY_2010-03-19T04:00:00,GBP_JPY,2010-03-19T08:00:00,2,-1.0196241676869198,0.264926263773539,-1.2699639945969052
GBP_JPY_2010-05-13T08:00:00,GBP_JPY,2010-05-13T12:00:00,5,-1.0094697950104918,0.1496892158675894,-1.1142792129012002
GBP_JPY_2024-03-22T04:00:00,GBP_JPY,2024-03-22T08:00:00,1,-1.0103171038480052,0.0283720355820263,-1.0781373521164894
GBP_NZD_2012-10-08T12:00:00,GBP_NZD,2012-10-08T16:00:00,3,-1.0139777488983397,0.002508826725361,-1.0762866651728378
GBP_NZD_2015-09-15T12:00:00,GBP_NZD,2015-09-15T16:00:00,4,-1.0084476659629078,0.3641160636833667,-1.16469486878379
GBP_NZD_2021-07-14T00:00:00,GBP_NZD,2021-07-14T04:00:00,0,-1.0367035128145674,0.0469647099455462,-1.2562073256860644
