trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
EUR_GBP_2024-03-14T20:00:00,EUR_GBP,2024-03-15T00:00:00,240,3.183625782324869,4.9690679643501605,-0.610157416555963
EUR_GBP_2024-12-24T12:00:00,EUR_GBP,2024-12-24T16:00:00,31,-1.2821208348097706,1.3343914366831242,-1.1926624864943287
EUR_GBP_2024-12-24T20:00:00,EUR_GBP,2024-12-25T00:00:00,29,-1.2696939394932294,1.2692231370462954,-1.1465187854285457
EUR_GBP_2025-01-07T12:00:00,EUR_GBP,2025-01-07T16:00:00,221,-1.0059734392736863,5.504524290691017,-1.182740976187529
EUR_GBP_2025-04-01T16:00:00,EUR_GBP,2025-04-01T20:00:00,7,-1.0063723519513388,1.051438071969621,-1.013203960261667
EUR_JPY_2010-05-11T20:00:00,EUR_JPY,2010-05-12T00:00:00,16,-1.0041186532410409,0.5329537293908159,-1.180406018882599
EUR_JPY_2010-07-12T08:00:00,EUR_JPY,2010-07-12T12:00:00,47,-1.0106915733034008,1.7133246218692146,-1.2847707252914384
EUR_JPY_2013-03-13T08:00:00,EUR_JPY,2013-03-13T12:00:00,15,-1.001641486013649,1.066145165870359,-2.008358137709612
EUR_JPY_2015-02-23T08:00:00,EUR_JPY,2015-02-23T12:00:00,19,-1.0033143115866354,0.5626043918340904,-1.1252087836681572
EUR_JPY_2015-02-24T16:00:00,EUR_JPY,2015-02-24T20:00:00,11,-1.0036030855189009,0.530554342659458,-1.1106511112038515
EUR_JPY_2015-09-15T04:00:00,EUR_JPY,2015-09-15T08:00:00,28,-1.0044502874271422,1.6718246434594306,-1.0210937263365407
EUR_JPY_2016-03-24T12:00:00,EUR_JPY,2016-03-24T16:00:00,57,-1.0049517213935522,2.99028953044869,-1.2747931632105818
EUR_JPY_2017-01-23T04:00:00,EUR_JPY,2017-01-23T08:00:00,60,-1.0053136179779076,1.75054192272561,-1.0869300774832305
EUR_JPY_2019-02-22T12:00:00,EUR_JPY,2019-02-22T16:00:00,55,-1.0127857920036472,3.429149415381714,-1.3936513283989411
EUR_JPY_2020-11-13T00:00:00,EUR_JPY,2020-11-13T04:00:00,21,-1.0095413129060251,0.7401332725664377,-1.2008423814568172
EUR_JPY_2024-12-17T16:00:00,EUR_JPY,2024-12-17T20:00:00,127,-1.0033290440904,3.309902086888943,-1.0802748073376225
EUR_NZD_2012-11-26T00:00:00,EUR_NZD,2012-11-26T04:00:00,50,-1.006048688587248,2.3698761884746142,-1.394827588214007
EUR_NZD_2013-01-16T12:00:00,EUR_NZD,2013-01-16T16:00:00,127,-1.0339634203797603,4.31062169923488,-1.2258062068101354
EUR_NZD_2014-02-20T08:00:00,EUR_NZD,2014-02-20T12:00:00,29,-1.0035386701503988,0.7973803405569527,-1.509832597504325
EUR_NZD_2014-10-27T08:00:00,EUR_NZD,2014-10-27T12:00:00,23,-1.0134279393631844,1.4457414714362178,-1.283711003120429
