trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
388,0.4444444444,3,0.4691461414,0.7692307692
389,0,0,0,0
390,0.3,7,0.1845966753,0.7368421053
391,0.5166666667,20,0.3181542267,0.45
392,1,1,0,0.7777777778
393,0.4857142857,10,0.6850420976,0.4196428571
394,0,0,0,0
395,0,0,0,0
396,0,0,0,0
397,0.5670103093,10,0.5376744432,0.2457627119
398,0,0,0,0
399,0,0,0,0
400,0.5444444444,12,0.9331880363,0.9833333333
401,0.5,2,1.637161177,1
402,0.4,3,0.9083458331,0.5365853659
403,0.6666666667,0,0,0
404,0.5083333333,17,0.4090348781,0.25
405,0.5517241379,32,0.668224393,0.9833333333
406,0.5042016807,15,0.1718752097,0.2083333333
407,0,0,0,0
408,0,1,0,0.08333333333
409,0.5,2,0,0.3333333333
410,0.6666666667,1,0,0.125
411,0,0,0,0
412,0,1,0,0.5
413,0.25,1,0,0.05263157895
414,0,0,0,0
415,0,0,0,0
416,0,0,0,0
417,0,1,0,0.2
418,0.5294117647,26,0.4915244775,0.9833333333
419,0.5344827586,20,0.7244817511,0.7833333333
420,0.6166666667,42,0.388020446,0.875
421,0.5675675676,34,0.3569861175,0.9
422,0.5304347826,11,0.4847464418,0.9583333333
423,0.5263157895,3,0,0.1111111111
424,0,0,0,0
425,0,0,0,0
426,0.5154639175,15,0.4691027441,0.8333333333
427,0.4,2,1.030332146,0.8571428571
428,0,0,0,0
429,0.5,3,0,0.4090909091
430,0.5,9,0.7428417537,0.4375
431,0.75,5,0.1938952277,0.375
432,0.5714285714,4,0.2495642308,0.3529411765
433,0.5384615385,5,0.3839427398,0.6470588235
434,1,1,0,0.8
435,0.5617977528,11,0.4754035924,0.5416666667
436,0.4761904762,7,0.7178024018,0.5111111111
437,0.625,4,0.6988437189,0.7619047619
438,0.5714285714,4,0.6618657584,0.7142857143
439,0.5,3,0,0.3
440,0.375,3,0.4794748641,0.8235294118
441,0.6428571429,2,0.3273365408,0.2380952381
442,0.5684210526,18,1.401822732,0.5714285714
443,0.5846153846,14,0.6568770805,0.5853658537
444,0,0,0,0
445,0.3333333333,1,0,0.1428571429
446,0,0,0,0
447,0,2,0.8616214307,0.6296296296
448,0,0,0,0
449,0.5,8,0.1560398268,0.5609756098
450,0.5294117647,6,0.4318371727,0.962962963
451,0.5591397849,17,0.4843085013,0.3
452,0.4,0,0,0
453,0.5,6,0.5469858101,0.8076923077
454,0.4814814815,13,0.542102056,0.3166666667
455,0.4722222222,7,0.5742214166,0.3777777778
456,0.5652173913,8,1.114855806,0.35
