pair,bar_time,swing_low_N,low,close,sweep_atr,reclaim_ratio,fired_signal
CAD_JPY,2024-04-05 16:00:00,111.273,111.117,111.579,0.5503407164,1.961538462,1
EUR_NZD,2024-04-10 00:00:00,1.79039,1.78919,1.79112,0.3556442911,0.6083333333,1
GBP_CAD,2024-04-11 00:00:00,1.71439,1.7133,1.71603,0.3560003738,1.504587156,1
EUR_USD,2024-04-11 12:00:00,1.07267,1.0714,1.07415,0.5475989517,1.165354331,1
CAD_JPY,2024-04-12 16:00:00,110.993,110.869,111.159,0.4292351368,1.338709677,1
EUR_CAD,2024-04-12 16:00:00,1.46317,1.46181,1.46571,0.567159138,1.867647059,1
EUR_CHF,2024-04-12 16:00:00,0.96848,0.96777,0.97105,0.3005199024,3.61971831,1
EUR_JPY,2024-04-12 16:00:00,162.501,162.272,162.931,0.4897227004,1.877729258,1
GBP_CHF,2024-04-12 16:00:00,1.13438,1.13213,1.13596,0.7348030029,0.7022222222,1
GBP_JPY,2024-04-12 16:00:00,190.331,189.987,190.598,0.6126875129,0.7761627907,1
AUD_NZD,2024-04-15 00:00:00,1.08749,1.08675,1.09026,0.3834173684,3.743243243,1
CAD_CHF,2024-04-15 00:00:00,0.66148,0.65996,0.6641,0.7909352099,1.723684211,1
GBP_USD,2024-04-16 08:00:00,1.24204,1.24085,1.24368,0.3630526109,1.378151261,1
AUD_CAD,2024-04-16 12:00:00,0.88466,0.88413,0.88676,0.2542096706,3.962264151,1
NZD_CHF,2024-04-16 16:00:00,0.53651,0.53595,0.53712,0.3041495759,1.089285714,1
NZD_USD,2024-04-17 00:00:00,0.58683,0.58603,0.58994,0.3524178211,3.8875,1
GBP_CAD,2024-04-22 00:00:00,1.69987,1.69853,1.70012,0.3953532913,0.1865671642,0
GBP_AUD,2024-04-22 04:00:00,1.92163,1.91971,1.92482,0.3972675784,1.661458333,1
GBP_NZD,2024-04-22 04:00:00,2.09432,2.09002,2.09524,0.815056414,0.2139534884,0
GBP_USD,2024-04-22 16:00:00,1.2309,1.22996,1.23471,0.2585743392,4.053191489,1
CHF_JPY,2024-04-24 12:00:00,169.311,169.168,169.658,0.3853027668,2.426573427,1
EUR_AUD,2024-04-26 16:00:00,1.63756,1.6349,1.63758,0.7246901276,0.007518796993,0
EUR_NZD,2024-04-26 16:00:00,1.79728,1.79584,1.80011,0.3583863683,1.965277778,1
EUR_GBP,2024-04-29 00:00:00,0.8557,0.85503,0.85573,0.5548462332,0.0447761194,0
NZD_CHF,2024-04-30 08:00:00,0.54151,0.54102,0.54225,0.3012959626,1.510204082,1
CAD_CHF,2024-04-30 16:00:00,0.66511,0.66435,0.6672,0.4248270934,2.75,1
NZD_CAD,2024-05-01 00:00:00,0.81076,0.80882,0.81079,0.9974141638,0.01546391753,0
EUR_AUD,2024-05-03 16:00:00,1.62579,1.6232,1.62809,0.6209107098,0.888030888,1
EUR_NZD,2024-05-03 16:00:00,1.78734,1.78481,1.79037,0.5475641831,1.197628458,1
CAD_CHF,2024-05-06 00:00:00,0.66082,0.65948,0.66167,0.7226722606,0.6343283582,1
GBP_CHF,2024-05-06 00:00:00,1.13435,1.13298,1.13661,0.4519083554,1.649635036,1
GBP_NZD,2024-05-08 00:00:00,2.0828,2.08146,2.08479,0.3085279422,1.485074627,1
GBP_CAD,2024-05-09 00:00:00,1.71374,1.71293,1.715,0.3113337976,1.555555556,1
GBP_USD,2024-05-09 12:00:00,1.24678,1.24459,1.25025,0.7981359972,1.584474886,1
EUR_NZD,2024-05-10 00:00:00,1.78637,1.78551,1.78787,0.2588929484,1.744186047,1
EUR_CHF,2024-05-13 00:00:00,0.97498,0.97428,0.97617,0.5204794846,1.7,1
EUR_GBP,2024-05-14 00:00:00,0.859,0.85846,0.85906,0.5650920825,0.1111111111,0
EUR_AUD,2024-05-15 12:00:00,1.62787,1.62696,1.63042,0.2752343962,2.802197802,1
EUR_GBP,2024-05-15 12:00:00,0.85846,0.85719,0.85894,1.158692644,0.3779527559,0
CAD_CHF,2024-05-16 04:00:00,0.6614,0.66099,0.66189,0.3161337482,1.195121951,1
AUD_NZD,2024-05-17 12:00:00,1.08959,1.08912,1.08996,0.2782629734,0.7872340426,1
EUR_NZD,2024-05-20 00:00:00,1.77132,1.77023,1.77446,0.3052229658,2.880733945,1
EUR_GBP,2024-05-21 00:00:00,0.85413,0.85387,0.85461,0.2815822397,1.846153846,1
EUR_USD,2024-05-23 08:00:00,1.08175,1.08125,1.08387,0.2977380554,4.24,1
AUD_NZD,2024-05-24 00:00:00,1.08252,1.08204,1.08325,0.2631826795,1.520833333,1
CAD_CHF,2024-05-24 00:00:00,0.66563,0.66521,0.66604,0.3447683188,0.9761904762,1
GBP_USD,2024-05-24 08:00:00,1.26854,1.26742,1.2705,0.4545810295,1.75,1
EUR_NZD,2024-05-27 16:00:00,1.76488,1.76372,1.76618,0.3239014307,1.120689655,1
EUR_AUD,2024-05-28 16:00:00,1.62977,1.62826,1.63308,0.4715393975,2.19205298,1
CAD_CHF,2024-05-30 00:00:00,0.6656,0.66529,0.66584,0.2706860442,0.7741935484,1
AUD_USD,2024-05-30 08:00:00,0.66003,0.65909,0.66144,0.5288073833,1.5,1
EUR_JPY,2024-05-30 08:00:00,169.617,169.066,169.736,1.413913188,0.2159709619,0
GBP_USD,2024-05-30 08:00:00,1.26901,1.2681,1.27124,0.4179793356,2.450549451,1
NZD_USD,2024-05-30 08:00:00,0.61006,0.60889,0.61081,0.7404107229,0.641025641,1
AUD_CHF,2024-05-30 12:00:00,0.59988,0.59915,0.6003,0.4478698825,0.5753424658,1
USD_JPY,2024-05-30 16:00:00,156.535,156.371,156.698,0.4870403404,0.993902439,1
NZD_CAD,2024-05-31 00:00:00,0.8361,0.8356,0.83794,0.3189304585,3.68,1
NZD_CHF,2024-05-31 00:00:00,0.55207,0.55161,0.55289,0.2987923317,1.782608696,1
EUR_CAD,2024-05-31 08:00:00,1.47876,1.47806,1.47981,0.3313249688,1.5,1
GBP_CAD,2024-05-31 12:00:00,1.73596,1.73293,1.73802,1.19787981,0.6798679868,1
USD_CHF,2024-05-31 16:00:00,0.90241,0.90025,0.9033,0.9857925809,0.412037037,0
GBP_CHF,2024-06-03 12:00:00,1.14659,1.14477,1.14722,0.7400058394,0.3461538462,0
EUR_AUD,2024-06-03 16:00:00,1.62683,1.62539,1.63142,0.3688923115,3.1875,1
EUR_NZD,2024-06-03 16:00:00,1.75948,1.75723,1.76248,0.5452074312,1.333333333,1
AUD_NZD,2024-06-04 00:00:00,1.07991,1.07745,1.08049,1.441374375,0.2357723577,0
USD_CHF,2024-06-04 20:00:00,0.88912,0.88846,0.89018,0.2639946495,1.606060606,1
GBP_CHF,2024-06-05 00:00:00,1.13623,1.13548,1.13764,0.2617171893,1.88,1
GBP_NZD,2024-06-05 08:00:00,2.06397,2.06141,2.06524,0.5914464383,0.49609375,0
CAD_CHF,2024-06-07 12:00:00,0.64948,0.64874,0.65253,0.4407701112,4.121621622,1
AUD_CHF,2024-06-10 00:00:00,0.58973,0.58876,0.58996,0.556474808,0.2371134021,0
NZD_CHF,2024-06-10 00:00:00,0.547,0.54601,0.54717,0.5558339225,0.1717171717,0
EUR_CAD,2024-06-10 08:00:00,1.48012,1.47895,1.48198,0.4111519478,1.58974359,1
GBP_USD,2024-06-10 12:00:00,1.27058,1.26881,1.27127,0.6813215346,0.3898305085,0
EUR_AUD,2024-06-11 16:00:00,1.62505,1.62352,1.62653,0.3774366691,0.9673202614,1
EUR_CAD,2024-06-14 12:00:00,1.47052,1.46904,1.47138,0.4994713371,0.5810810811,1
EUR_GBP,2024-06-14 12:00:00,0.84014,0.83974,0.84231,0.2581950129,5.425,1
CAD_CHF,2024-06-14 16:00:00,0.64785,0.64672,0.64862,0.685414195,0.6814159292,1
GBP_JPY,2024-06-14 16:00:00,199.195,198.922,199.576,0.367282912,1.395604396,1
AUD_CAD,2024-06-17 00:00:00,0.90771,0.9066,0.90781,0.542351236,0.09009009009,0
GBP_CAD,2024-06-17 00:00:00,1.74146,1.74031,1.74222,0.3690929365,0.6608695652,1
GBP_CHF,2024-06-17 00:00:00,1.12762,1.12651,1.12955,0.3732834351,1.738738739,1
NZD_CHF,2024-06-17 00:00:00,0.54521,0.54473,0.54598,0.2798576813,1.604166667,1
USD_CHF,2024-06-17 00:00:00,0.88933,0.88874,0.89053,0.26459068,2.033898305,1
AUD_CAD,2024-06-17 08:00:00,0.9066,0.90596,0.90772,0.3254269373,1.75,1
GBP_AUD,2024-06-19 08:00:00,1.90581,1.90461,1.9086,0.2850049071,2.325,1
USD_CAD,2024-06-19 16:00:00,1.37056,1.36981,1.37131,0.3899584954,1,1
GBP_CAD,2024-06-21 00:00:00,1.73229,1.73144,1.73243,0.3024849669,0.1647058824,0
GBP_CAD,2024-06-21 08:00:00,1.73144,1.72935,1.73228,0.756953041,0.4019138756,0
AUD_CAD,2024-06-24 00:00:00,0.90905,0.90816,0.9093,0.467250482,0.2808988764,0
AUD_CAD,2024-06-25 00:00:00,0.90816,0.90748,0.90853,0.378268349,0.5441176471,1
USD_CAD,2024-06-25 12:00:00,1.36409,1.36192,1.36547,1.027652558,0.6359447005,1
EUR_GBP,2024-06-25 16:00:00,0.84345,0.8431,0.84431,0.2787218323,2.457142857,1
AUD_NZD,2024-06-26 00:00:00,1.08374,1.0833,1.08589,0.2589702271,4.886363636,1
EUR_USD,2024-06-26 16:00:00,1.06711,1.0666,1.06822,0.2690001193,2.176470588,1
EUR_GBP,2024-07-04 00:00:00,0.84563,0.84502,0.84643,0.5299791045,1.31147541,1
USD_JPY,2024-07-05 12:00:00,160.529,160.327,160.944,0.5058179068,2.054455446,1
EUR_AUD,2024-07-08 00:00:00,1.60432,1.60231,1.60553,0.6606838283,0.6019900498,1
EUR_NZD,2024-07-08 00:00:00,1.76274,1.75881,1.76347,1.178400555,0.1857506361,0
GBP_NZD,2024-07-08 00:00:00,2.08314,2.08151,2.08667,0.4401624607,2.165644172,1
USD_CHF,2024-07-08 00:00:00,0.89541,0.89434,0.89553,0.6068468966,0.1121495327,0
CAD_JPY,2024-07-08 04:00:00,117.706,117.505,117.723,0.7549012699,0.08457711443,0
AUD_JPY,2024-07-12 00:00:00,107.006,106.753,107.529,0.6570950917,2.067193676,1
CHF_JPY,2024-07-12 00:00:00,176.515,176.175,177.56,0.5728953024,3.073529412,1
CAD_CHF,2024-07-15 00:00:00,0.65534,0.65474,0.65635,0.4088362711,1.683333333,1
EUR_GBP,2024-07-15 00:00:00,0.83918,0.83852,0.83975,0.6197017281,0.8636363636,1
NZD_CHF,2024-07-16 08:00:00,0.54197,0.54138,0.54236,0.4226856365,0.6610169492,1
AUD_CHF,2024-07-17 00:00:00,0.60163,0.60118,0.60189,0.3467846868,0.5777777778,1
NZD_CAD,2024-07-17 00:00:00,0.82633,0.82512,0.83107,0.5081236869,3.917355372,1
NZD_JPY,2024-07-17 00:00:00,95.721,95.579,96.292,0.4226544346,4.021126761,1
AUD_NZD,2024-07-18 00:00:00,1.10623,1.10492,1.1068,0.519833131,0.4351145038,0
EUR_CHF,2024-07-18 00:00:00,0.96566,0.96497,0.96642,0.3490720244,1.101449275,1
GBP_CHF,2024-07-18 00:00:00,1.14844,1.14726,1.14905,0.4576930321,0.5169491525,1
USD_CHF,2024-07-18 00:00:00,0.88274,0.88199,0.88363,0.3433136223,1.186666667,1
GBP_CAD,2024-07-19 12:00:00,1.77129,1.76961,1.77312,0.6091398644,1.089285714,1
GBP_USD,2024-07-19 12:00:00,1.29144,1.29012,1.29203,0.5891142251,0.446969697,0
AUD_CAD,2024-07-22 00:00:00,0.91738,0.91688,0.91744,0.3178757904,0.12,0
NZD_CHF,2024-07-22 00:00:00,0.53362,0.53299,0.53418,0.4059087577,0.8888888889,1
AUD_JPY,2024-07-22 16:00:00,104.174,103.98,104.292,0.49919182,0.6082474227,1
CAD_JPY,2024-07-24 08:00:00,112.025,111.905,112.275,0.2689304361,2.083333333,1
CHF_JPY,2024-07-24 08:00:00,173.418,173.262,174.166,0.2746044722,4.794871795,1
EUR_JPY,2024-07-24 08:00:00,167.628,167.317,167.796,0.4998154878,0.540192926,1
GBP_JPY,2024-07-24 08:00:00,199.162,198.968,199.72,0.257509283,2.87628866,1
GBP_USD,2024-07-24 08:00:00,1.28841,1.28775,1.28968,0.3372041944,1.924242424,1
USD_JPY,2024-07-24 08:00:00,154.544,154.36,154.862,0.3160056832,1.72826087,1
AUD_NZD,2024-07-25 00:00:00,1.1088,1.10741,1.10897,0.7257180031,0.1223021583,0
NZD_JPY,2024-07-25 08:00:00,90.101,89.898,90.283,0.4414743881,0.8965517241,1
AUD_CAD,2024-07-25 12:00:00,0.90286,0.90092,0.90389,0.9607483578,0.5309278351,1
EUR_CHF,2024-07-25 12:00:00,0.95274,0.95207,0.95565,0.3107804566,4.343283582,1
USD_CHF,2024-07-25 12:00:00,0.8796,0.8777,0.8808,0.9062463236,0.6315789474,1
NZD_CAD,2024-07-26 00:00:00,0.81336,0.81262,0.81351,0.3700567014,0.2027027027,0
EUR_USD,2024-07-29 16:00:00,1.0815,1.08029,1.08219,0.6566468864,0.5702479339,1
