trade_id,pair,signal_bar_time,entry_time,y,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14,n_swing_lows,most_recent_sl_lag,swing_low_dist_atr,mother_bar_range_atr,inside_bar_range_atr,ib_range_ratio,break_bar_body_atr,break_close_above_high_atr,d1_trend_state,d1_atr_ratio_to_4h,d1_pos_in_20d_range,d1_ret_5d_atr,d1_rsi_14,d1_close_above_kijun,d1_bars_since_swing_high,d1_bars_since_swing_low,session_london,session_ny_overlap,hour_sin,hour_cos
402,EUR_CAD,2021-08-12 00:00:00,2021-08-12 04:00:00,0,0.6943231441,0.1179039301,0.1877729258,0.8766041435,0.2947533583,-3.184867456,0.2095451156,34.08341267,3,6,1.075658359,1.045034634,0.5167753684,0.4945054945,0.608646545,0.09187117661,1,3.20231912,0.02776513427,-2.008226577,40.20015985,0,17,0,0,0,0,1
403,CAD_JPY,2021-08-18 04:00:00,2021-08-18 08:00:00,0,0.6927374302,0.1620111732,0.1452513966,1.443363829,1.020030863,-4.696980059,0.2819120043,39.2263021,1,5,2.092474378,0.9595547245,0.7176501721,0.7478991597,0.99987215,0.3668885712,0,2.794127668,0.2123692588,-2.233662235,39.75457348,0,4,21,0,0,0.8660254038,0.5
404,AUD_NZD,2021-08-18 12:00:00,2021-08-18 16:00:00,0,0.7320754717,0.2566037736,0.01132075472,0.9285308733,0.6797546771,1.359509354,0.7911547912,59.0819701,3,8,3.384757825,3.146493299,0.8304219509,0.2639198218,0.6797546771,0.595661315,1,1.766220991,0.326984127,0.03967668945,37.98355434,0,47,56,1,1,1.224646799e-16,-1
405,EUR_NZD,2021-08-18 12:00:00,2021-08-18 16:00:00,0,0.7331334333,0.2623688156,0.004497751124,1.042188344,0.478125387,3.746878033,0.8392420538,68.32744159,2,15,5.709379621,2.943752383,1.05000085,0.3566878981,0.7640631184,0.6250005059,1,2.064159383,0.6529225193,1.579790866,54.42500178,1,27,3,1,1,1.224646799e-16,-1
406,USD_JPY,2021-08-18 12:00:00,2021-08-18 16:00:00,0,0.8827838828,0.05128205128,0.06593406593,1.394489526,1.639674497,-2.783871032,0.5731707317,56.27307442,3,7,3.841231222,1.05225217,0.6997987731,0.6650485437,1.231032878,0.9858479066,1,2.8378303,0.4203944204,-1.736974735,45.89321134,0,4,9,1,1,1.224646799e-16,-1
407,EUR_USD,2021-08-20 04:00:00,2021-08-20 08:00:00,0,0.3275862069,0.1120689655,0.5603448276,0.5716913663,-0.02957024308,-4.47003508,0.1717171717,38.21840661,3,6,1.005388265,0.7786830679,0.517479254,0.664556962,0.1872782062,0.1182809723,0,2.623541443,0.04074074074,-1.014400548,33.84822926,0,14,21,0,0,0.8660254038,0.5
408,NZD_JPY,2021-08-20 16:00:00,2021-08-20 20:00:00,1,0.6434782609,0.2550724638,0.1014492754,0.9698593927,0.4947688496,-1.883495053,0.3163138232,37.76448965,3,7,1.428082816,1.163831271,0.7224749679,0.6207729469,0.6240834353,0.4863352897,0,2.173249553,0.09851632047,-3.139423164,32.55889246,0,6,0,0,0,-0.8660254038,-0.5
409,NZD_USD,2021-08-20 16:00:00,2021-08-20 20:00:00,0,0.6224489796,0.2142857143,0.1632653061,1.017921456,0.3496941056,-3.216493308,0.2066445183,34.11552035,2,7,0.9659866878,1.000609867,0.5782070855,0.5778546713,0.6336041715,0.3739303307,0,2.314116796,0.06359414076,-2.612317159,33.62901593,0,11,22,0,0,-0.8660254038,-0.5
410,AUD_CHF,2021-08-23 00:00:00,2021-08-23 04:00:00,1,0.7643171806,0.08149779736,0.154185022,1.874144556,0.598570398,-2.82360105,0.318115942,31.20303045,3,4,1.812223481,0.854510844,0.2889650197,0.3381642512,1.432440883,0.2146597289,0,2.220970865,0.1174047374,-3.663456136,25.0884626,0,7,0,0,0,0,1
411,AUD_JPY,2021-08-23 00:00:00,2021-08-23 04:00:00,1,0.8262476895,0.1737523105,0,1.633644957,0.5918565833,-2.445937921,0.3420351625,36.25501565,3,4,1.938632278,1.084063844,0.3502824676,0.3231197772,1.349795371,0.3019676445,1,2.11065133,0.1362279512,-3.376415758,24.75993361,0,7,0,0,0,0,1
412,AUD_USD,2021-08-23 00:00:00,2021-08-23 04:00:00,0,0.8319088319,0.1623931624,0.005698005698,1.410400222,0.4259328305,-3.809286069,0.2402044293,31.66489796,1,4,1.699713088,1.18136087,0.4620969388,0.3911564626,1.173324401,0.2009117125,0,2.414412321,0.1064294632,-3.801192923,26.98933618,0,12,0,0,0,0,1
413,EUR_JPY,2021-08-23 00:00:00,2021-08-23 04:00:00,0,0.6120527307,0.1807909605,0.2071563089,1.845575874,0.9940389829,0.9662336966,0.6,50.21642783,3,9,2.116677415,1.60575528,0.3718957034,0.2316017316,1.129589753,0.05213491169,1,2.155614362,0.2009115078,-1.322148288,36.29127774,0,16,1,0,0,0,1
414,GBP_CHF,2021-08-23 00:00:00,2021-08-23 04:00:00,1,0.8729792148,0.02540415704,0.1016166282,1.311151154,0.5420232255,-1.28389859,0.2373974209,36.60447148,4,4,1.226365399,0.7418753645,0.4875180967,0.6571428571,1.144607705,0.2967501458,0,2.406517442,0.0570626754,-2.553041643,35.96086996,0,7,23,0,0,0,1
415,GBP_JPY,2021-08-23 00:00:00,2021-08-23 04:00:00,0,0.8921713442,0.1078286558,0,1.582312815,0.5866477351,-1.154597534,0.3099415205,40.20764541,3,4,1.610359719,1.119538905,0.338900086,0.3027139875,1.411694151,0.4370642489,0,2.374314776,0.09206200094,-2.388120178,32.46527916,0,16,0,0,0,0,1
416,CAD_JPY,2021-08-24 04:00:00,2021-08-24 08:00:00,0,0.3069306931,0.1881188119,0.504950495,0.3230752268,1.52261196,0.1951246419,0.8645616951,58.28522207,2,10,6.656629178,0.5629825734,0.3902492839,0.6931818182,0.09916170327,0.04798146933,1,2.565244155,0.5222896333,-0.2257003083,44.03240326,1,8,1,0,0,0.8660254038,0.5
417,NZD_CAD,2021-08-24 04:00:00,2021-08-24 08:00:00,1,0.8832684825,0.01556420233,0.1011673152,0.8170942288,-0.01907612986,0.6899200298,0.4819277108,46.21583863,2,19,1.678699427,2.70881044,0.7789419691,0.2875586854,0.7217135796,0.1748645237,0,2.35670869,0.2769933555,-1.496113916,44.69411432,0,13,0,0,0,0.8660254038,0.5
418,NZD_CHF,2021-08-24 04:00:00,2021-08-24 08:00:00,1,0.8727272727,0.01818181818,0.1090909091,0.751371789,1.270501389,-0.1297823999,0.736318408,50.78760408,5,7,2.230208083,2.435127662,0.7206338522,0.2959326788,0.6557426522,0.3142100209,1,2.271439537,0.1636103152,-1.741163613,37.41594242,0,15,0,0,0,0.8660254038,0.5
