pair,bar_time,h_ref,h_ref_bar_offset,break_magnitude_atr,close_position,trend_filter_swing_low,fired_signal
NZD_JPY,2023-04-13 08:00:00,82.997,6,0.1605491788,0.9662921348,82.12,0
AUD_CAD,2023-04-13 12:00:00,0.9033,6,0.4885604495,0.8879310345,0.89438,0
AUD_USD,2023-04-13 12:00:00,0.67234,6,1.146155621,0.8495145631,0.66194,0
EUR_CAD,2023-04-13 12:00:00,1.47898,5,0.164314091,0.9632352941,1.46579,0
EUR_USD,2023-04-13 12:00:00,1.09173,19,4.424166282,0.8940397351,1.08313,0
GBP_USD,2023-04-13 12:00:00,1.24563,12,2.304799525,0.8862973761,1.23443,0
NZD_CAD,2023-04-13 12:00:00,0.83901,5,0.4359381664,0.9285714286,0.83214,1
NZD_JPY,2023-04-13 12:00:00,82.997,7,0.4834540564,0.4121212121,82.12,0
NZD_USD,2023-04-13 12:00:00,0.6242,6,1.240401555,0.8918918919,0.61812,1
AUD_CAD,2023-04-13 16:00:00,0.9033,7,0.7673109236,0.9433962264,0.89438,0
AUD_JPY,2023-04-13 16:00:00,89.128,14,1.890780926,0.9851851852,87.593,0
AUD_USD,2023-04-13 16:00:00,0.67234,7,2.15080053,0.9823529412,0.66194,0
EUR_GBP,2023-04-13 16:00:00,0.88194,7,0.29252062,0.3608695652,0.8759,0
EUR_USD,2023-04-13 16:00:00,1.09173,20,4.708722557,0.5020408163,1.08313,0
NZD_CAD,2023-04-13 16:00:00,0.83901,6,1.062307983,0.8759689922,0.83214,0
NZD_JPY,2023-04-13 16:00:00,82.997,8,1.652387104,0.9773195876,82.12,0
NZD_USD,2023-04-13 16:00:00,0.6242,7,2.510433081,0.9786096257,0.61812,0
AUD_JPY,2023-04-13 20:00:00,89.128,15,2.112261419,0.2339181287,87.737,0
AUD_JPY,2023-04-14 00:00:00,89.128,16,2.214568382,0.4982332155,87.737,0
AUD_USD,2023-04-14 00:00:00,0.67234,9,2.201507047,0.3851351351,0.66194,0
CHF_JPY,2023-04-14 00:00:00,148.979,8,0.3155457984,0.7954022989,145.354,0
EUR_GBP,2023-04-14 00:00:00,0.88194,9,0.5935893348,0.8404255319,0.8759,0
NZD_CAD,2023-04-14 00:00:00,0.83901,8,0.4987052684,0.7603550296,0.83214,0
NZD_CHF,2023-04-14 00:00:00,0.56003,9,0.1420032801,0.7801724138,0.55454,1
NZD_JPY,2023-04-14 00:00:00,82.997,10,1.702139169,0.7604790419,82.12,1
NZD_USD,2023-04-14 00:00:00,0.6242,9,2.243646512,0.7798913043,0.61812,0
GBP_USD,2023-04-14 04:00:00,1.24563,16,2.765590062,0.7846153846,1.23443,0
NZD_CAD,2023-04-14 04:00:00,0.83901,9,0.5805697772,0.5391304348,0.83214,0
NZD_JPY,2023-04-14 04:00:00,82.997,11,1.793639094,0.7584541063,82.12,0
NZD_USD,2023-04-14 04:00:00,0.6242,10,2.580839006,0.5840707965,0.61812,0
EUR_GBP,2023-04-14 08:00:00,0.88387,4,0.3716496217,0.9484536082,0.8759,0
CAD_JPY,2023-04-14 12:00:00,99.569,4,0.3838760123,0.750524109,97.376,1
CAD_CHF,2023-04-14 16:00:00,0.66834,8,0.2440180931,0.4973262032,0.66222,0
CAD_JPY,2023-04-14 16:00:00,99.569,5,0.9933683108,0.7692307692,98.475,0
EUR_GBP,2023-04-14 16:00:00,0.88387,6,0.6789044213,0.8379888268,0.8759,0
USD_JPY,2023-04-14 16:00:00,133.396,7,0.7250564953,0.9381327334,132.021,1
CAD_CHF,2023-04-14 20:00:00,0.66834,9,0.2804627976,0.6666666667,0.66222,1
CAD_JPY,2023-04-14 20:00:00,99.569,6,1.442033511,0.8,98.475,0
EUR_GBP,2023-04-14 20:00:00,0.88387,7,0.9441419768,0.4651162791,0.8759,0
EUR_JPY,2023-04-14 20:00:00,146.885,8,0.3630820876,0.6797752809,145.786,1
CAD_CHF,2023-04-17 00:00:00,0.66834,10,0.6628137434,0.9288256228,0.66222,0
CAD_JPY,2023-04-17 00:00:00,99.569,7,1.421984549,0.4972067039,98.475,0
EUR_GBP,2023-04-17 00:00:00,0.88387,8,1.069407366,0.7752808989,0.8759,0
USD_JPY,2023-04-17 00:00:00,133.396,9,0.9106279436,0.4618055556,132.021,0
AUD_NZD,2023-04-17 04:00:00,1.08124,12,0.5381304662,0.9308943089,1.06606,1
CAD_JPY,2023-04-17 04:00:00,99.569,8,2.195367452,0.8698412698,98.475,0
CHF_JPY,2023-04-17 04:00:00,149.829,10,0.2198091957,0.9183303085,145.728,0
EUR_JPY,2023-04-17 04:00:00,146.885,10,0.8577832237,0.9227557411,145.786,0
USD_JPY,2023-04-17 04:00:00,133.396,10,1.387977249,0.8018292683,132.021,0
CAD_CHF,2023-04-17 08:00:00,0.66834,12,0.6952509782,0.9387755102,0.66222,0
EUR_GBP,2023-04-17 08:00:00,0.88387,10,1.336492467,0.8444444444,0.87596,0
AUD_NZD,2023-04-17 12:00:00,1.08124,14,0.6885156645,0.7379032258,1.06606,0
USD_JPY,2023-04-17 12:00:00,133.396,12,1.430848662,0.7488479263,132.021,0
AUD_NZD,2023-04-17 16:00:00,1.08124,15,1.38458,0.9115044248,1.06606,0
CAD_CHF,2023-04-17 16:00:00,0.66834,14,1.392825953,0.893877551,0.66222,0
CAD_JPY,2023-04-17 16:00:00,99.569,11,2.068885633,0.6761565836,98.475,0
USD_CAD,2023-04-17 16:00:00,1.33957,6,0.2974615512,0.5670391061,1.3301,1
USD_CHF,2023-04-17 16:00:00,0.89748,14,0.6889295807,0.9637681159,0.88598,1
USD_JPY,2023-04-17 16:00:00,133.396,13,2.222909072,0.7838827839,132.021,0
CAD_JPY,2023-04-17 20:00:00,99.569,12,2.262526414,0.5536723164,98.475,0
AUD_JPY,2023-04-18 04:00:00,90.092,9,0.6171442367,0.6796116505,88.528,1
AUD_NZD,2023-04-18 04:00:00,1.08124,18,1.753039864,0.8526011561,1.07353,0
USD_JPY,2023-04-18 04:00:00,133.396,16,2.446274499,0.2332361516,132.021,0
AUD_JPY,2023-04-18 08:00:00,90.092,10,0.8421310812,0.4184100418,88.528,0
AUD_USD,2023-04-18 08:00:00,0.67192,6,0.6889474533,0.8617886179,0.66451,1
GBP_CHF,2023-04-18 08:00:00,1.11285,4,0.5620918353,0.6555819477,1.10708,1
NZD_JPY,2023-04-18 08:00:00,83.218,6,0.3326167028,0.6045627376,82.49,0
CAD_CHF,2023-04-18 12:00:00,0.66834,19,1.383007784,0.8934911243,0.66222,0
GBP_CHF,2023-04-18 12:00:00,1.11285,5,1.01628208,0.7892156863,1.10708,0
NZD_JPY,2023-04-18 12:00:00,83.218,7,0.4194510865,0.5485714286,82.49,0
USD_JPY,2023-04-18 12:00:00,133.396,18,1.903480758,0.9235127479,132.021,0
AUD_USD,2023-04-18 16:00:00,0.67192,8,0.4285798302,0.645,0.66451,0
GBP_CAD,2023-04-18 16:00:00,1.66271,7,0.1951284901,0.5938697318,1.65386,1
AUD_USD,2023-04-19 00:00:00,0.67192,10,0.7620651899,0.8861788618,0.66451,0
GBP_CAD,2023-04-19 00:00:00,1.66271,9,0.3932108674,0.8240343348,1.65386,0
GBP_CHF,2023-04-19 00:00:00,1.11285,8,0.3725227382,0.7826086957,1.10708,0
GBP_CHF,2023-04-19 04:00:00,1.11285,9,0.5079800643,0.987804878,1.10708,0
CHF_JPY,2023-04-19 08:00:00,149.94,7,0.5151615508,0.8471953578,147.742,1
EUR_JPY,2023-04-19 08:00:00,147.383,6,0.9759545199,0.9357429719,145.786,0
GBP_AUD,2023-04-19 08:00:00,1.85002,4,0.7993611414,0.8077571669,1.84001,1
GBP_CAD,2023-04-19 08:00:00,1.666,5,0.7983247896,0.7170795306,1.65386,0
GBP_CHF,2023-04-19 08:00:00,1.11679,4,0.1297649864,0.619047619,1.10708,0
GBP_JPY,2023-04-19 08:00:00,167.01,6,1.444415349,0.8098471986,165.394,1
GBP_NZD,2023-04-19 08:00:00,2.00954,10,0.1067448231,0.8476357268,1.98403,1
USD_JPY,2023-04-19 08:00:00,134.706,7,0.4632665004,0.9444444444,132.021,0
GBP_CAD,2023-04-19 12:00:00,1.666,6,1.409593365,0.9981751825,1.65386,0
GBP_CHF,2023-04-19 12:00:00,1.11679,5,0.1388681256,0.6388888889,1.10708,0
USD_CAD,2023-04-19 12:00:00,1.342,11,0.6842472179,0.5540166205,1.3301,0
CHF_JPY,2023-04-19 16:00:00,149.94,9,0.2530295176,0.8200692042,149.19,0
EUR_JPY,2023-04-19 16:00:00,147.383,8,0.6360035882,0.9004524887,145.786,0
GBP_AUD,2023-04-19 16:00:00,1.85002,6,0.4084363905,0.7043189369,1.84001,0
GBP_CAD,2023-04-19 16:00:00,1.666,7,1.984136878,0.754789272,1.65386,0
GBP_CHF,2023-04-19 16:00:00,1.11679,6,0.2509552747,0.5109489051,1.10708,0
GBP_JPY,2023-04-19 16:00:00,167.01,8,1.220661238,0.8939179632,165.408,0
NZD_JPY,2023-04-19 16:00:00,83.42,8,0.8971788902,0.8949044586,82.49,1
USD_CAD,2023-04-19 16:00:00,1.342,12,0.9469059917,0.6656976744,1.3301,0
USD_CAD,2023-04-19 20:00:00,1.342,13,1.333985212,0.5183673469,1.3301,0
AUD_NZD,2023-04-20 00:00:00,1.08524,4,1.071566467,0.9465240642,1.07353,0
EUR_JPY,2023-04-20 00:00:00,147.383,10,0.8378756243,0.9488817891,146.077,0
EUR_NZD,2023-04-20 00:00:00,1.77394,15,0.7708262675,0.9760159893,1.75076,1
GBP_NZD,2023-04-20 00:00:00,2.01188,4,0.7843014399,0.8951285521,1.98403,0
USD_CAD,2023-04-20 00:00:00,1.342,14,1.610759779,0.5129533679,1.3301,0
USD_JPY,2023-04-20 00:00:00,134.706,11,0.325739849,0.9534883721,132.021,1
AUD_NZD,2023-04-20 04:00:00,1.08524,5,1.376069177,0.6965811966,1.07353,0
CHF_JPY,2023-04-20 04:00:00,150.23,5,0.233740421,0.819047619,149.19,0
EUR_NZD,2023-04-20 04:00:00,1.77394,16,1.109633424,0.6707070707,1.75076,0
GBP_CAD,2023-04-20 04:00:00,1.666,10,2.236185795,0.8756756757,1.65386,0
GBP_NZD,2023-04-20 04:00:00,2.01188,5,1.113613577,0.6545801527,1.98403,0
USD_CAD,2023-04-20 04:00:00,1.342,15,1.981527347,0.7697368421,1.3301,0
CHF_JPY,2023-04-20 08:00:00,150.23,6,0.2496900184,0.8390804598,149.19,0
EUR_AUD,2023-04-20 08:00:00,1.63464,5,0.1163925828,0.8939130435,1.62462,1
GBP_CAD,2023-04-20 08:00:00,1.67547,4,0.2715029911,0.8163265306,1.65386,0
USD_CAD,2023-04-20 08:00:00,1.342,16,2.112465948,0.869047619,1.3301,0
AUD_CAD,2023-04-20 12:00:00,0.90463,5,1.710914147,0.9655172414,0.89433,1
AUD_JPY,2023-04-20 12:00:00,90.588,4,0.109960604,0.8657534247,89.51,0
AUD_NZD,2023-04-20 12:00:00,1.08524,7,1.894221148,0.9318885449,1.07353,1
AUD_USD,2023-04-20 12:00:00,0.67414,8,0.3039791828,0.9560229446,0.6681,0
CHF_JPY,2023-04-20 12:00:00,150.23,7,0.303593251,0.6237458194,149.19,0
GBP_CAD,2023-04-20 12:00:00,1.67547,5,0.5545799587,0.8706099815,1.65386,0
AUD_NZD,2023-04-20 16:00:00,1.08524,8,2.095196222,0.3948717949,1.07353,0
AUD_USD,2023-04-20 16:00:00,0.67414,9,0.3788879819,0.303030303,0.6681,0
AUD_NZD,2023-04-20 20:00:00,1.08524,9,2.183269305,0.1173184358,1.07353,0
CHF_JPY,2023-04-20 20:00:00,150.23,9,0.2776775414,0.7957244656,149.19,0
GBP_CAD,2023-04-20 20:00:00,1.67547,7,0.2415360235,0.7246376812,1.65386,0
USD_CAD,2023-04-20 20:00:00,1.342,19,2.059720219,0.5603448276,1.3301,0
AUD_NZD,2023-04-21 00:00:00,1.08524,10,2.759395323,0.968627451,1.07353,0
GBP_CAD,2023-04-21 04:00:00,1.67547,9,0.8691985241,0.6739811912,1.65386,0
USD_CAD,2023-04-21 04:00:00,1.34896,4,0.4972871296,0.9609929078,1.3301,1
EUR_AUD,2023-04-21 08:00:00,1.63609,5,0.5420992393,0.8207217695,1.6221,0
EUR_GBP,2023-04-21 08:00:00,0.88257,6,0.8402559949,0.8481481481,0.87885,1
EUR_NZD,2023-04-21 08:00:00,1.78163,7,0.8446313498,0.8390663391,1.76142,0
USD_CAD,2023-04-21 08:00:00,1.34896,5,1.054869158,0.5160349854,1.3301,0
EUR_AUD,2023-04-21 12:00:00,1.63609,6,0.7073884357,0.6759493671,1.6221,0
EUR_GBP,2023-04-21 12:00:00,0.88257,7,1.64936445,0.6171875,0.87885,0
EUR_NZD,2023-04-21 12:00:00,1.78163,8,1.208598889,0.5334190231,1.76142,0
GBP_CAD,2023-04-21 12:00:00,1.67547,11,1.035137413,1,1.65386,0
USD_CAD,2023-04-21 12:00:00,1.34896,6,1.531876176,0.6610169492,1.3301,0
EUR_AUD,2023-04-21 16:00:00,1.63609,7,1.067530507,0.8018348624,1.6221,0
EUR_NZD,2023-04-21 16:00:00,1.78163,9,1.26232815,0.8635014837,1.76142,0
GBP_AUD,2023-04-21 16:00:00,1.85519,7,0.5253441367,0.8644444444,1.84001,0
GBP_CAD,2023-04-21 16:00:00,1.67547,12,1.903489225,0.9066834805,1.65386,0
GBP_NZD,2023-04-21 16:00:00,2.02062,9,0.7591741764,0.9035916824,1.9971,0
USD_CAD,2023-04-21 16:00:00,1.34896,7,1.953113839,0.475,1.33427,0
EUR_AUD,2023-04-21 20:00:00,1.63609,8,1.117139273,0.5406976744,1.6221,0
EUR_NZD,2023-04-21 20:00:00,1.78163,10,1.381203536,0.6013986014,1.76142,0
GBP_AUD,2023-04-21 20:00:00,1.85519,8,0.5757159729,0.4747706422,1.84001,0
GBP_CAD,2023-04-21 20:00:00,1.67547,13,2.127857173,0.5830258303,1.65386,0
GBP_NZD,2023-04-21 20:00:00,2.02062,10,0.845537374,0.5036764706,1.9971,0
EUR_AUD,2023-04-24 00:00:00,1.63609,9,1.286979506,0.6656,1.6221,0
EUR_GBP,2023-04-24 00:00:00,0.88257,10,0.4225265877,0.6111111111,0.87885,0
EUR_NZD,2023-04-24 00:00:00,1.78163,11,1.422570307,0.5234567901,1.76142,0
EUR_USD,2023-04-24 00:00:00,1.09897,8,0.1958364258,0.8951612903,1.09092,1
GBP_AUD,2023-04-24 00:00:00,1.85519,9,0.7490364273,0.5899705015,1.84001,0
GBP_CAD,2023-04-24 00:00:00,1.67547,14,2.472225767,0.9502164502,1.65386,1
GBP_NZD,2023-04-24 00:00:00,2.02062,11,0.8832662303,0.5572232645,1.9971,0
USD_CAD,2023-04-24 00:00:00,1.34896,9,1.935754895,0.7624113475,1.33427,0
EUR_AUD,2023-04-24 04:00:00,1.63609,10,1.85471677,0.76,1.6221,0
GBP_AUD,2023-04-24 04:00:00,1.85519,10,1.395302348,0.7934065934,1.84001,0
GBP_CAD,2023-04-24 04:00:00,1.67547,15,2.66385991,0.7194244604,1.65386,0
GBP_NZD,2023-04-24 04:00:00,2.02062,12,1.006052374,0.4545454545,1.9971,0
USD_CAD,2023-04-24 04:00:00,1.34896,10,2.583622812,0.9591836735,1.33427,0
CHF_JPY,2023-04-24 08:00:00,150.582,11,0.9239868689,0.9928876245,149.19,0
EUR_AUD,2023-04-24 08:00:00,1.63609,11,2.119452465,0.8199513382,1.6221,0
EUR_USD,2023-04-24 08:00:00,1.09897,10,0.6986773058,0.9771167048,1.09092,0
CHF_JPY,2023-04-24 12:00:00,150.582,12,1.600629686,0.8678500986,149.19,0
EUR_AUD,2023-04-24 12:00:00,1.63609,12,2.762560897,0.8704819277,1.6221,0
EUR_JPY,2023-04-24 12:00:00,147.836,14,0.9093565252,0.9321100917,146.401,1
EUR_NZD,2023-04-24 12:00:00,1.79215,6,0.1845560009,0.8567164179,1.76142,0
EUR_USD,2023-04-24 12:00:00,1.09897,11,1.23813599,0.9230769231,1.09092,0
GBP_AUD,2023-04-24 12:00:00,1.85519,12,1.438963504,0.7024608501,1.84001,0
GBP_CAD,2023-04-24 12:00:00,1.67547,17,2.654746698,0.7319347319,1.6734,0
EUR_AUD,2023-04-24 16:00:00,1.63609,13,3.146977329,0.8202764977,1.6221,0
EUR_JPY,2023-04-24 16:00:00,147.836,15,0.9501310083,0.4802110818,146.401,0
EUR_NZD,2023-04-24 16:00:00,1.79215,7,0.3939269663,0.5849889625,1.76142,0
EUR_USD,2023-04-24 16:00:00,1.09897,12,1.652387379,0.8739495798,1.09092,0
GBP_AUD,2023-04-24 16:00:00,1.85519,13,1.85450345,0.8448598131,1.84001,1
GBP_CAD,2023-04-24 16:00:00,1.67547,18,3.279837757,0.9279661017,1.6734,0
EUR_USD,2023-04-24 20:00:00,1.09897,13,2.05249691,0.5757575758,1.09174,0
GBP_CAD,2023-04-24 20:00:00,1.67547,19,3.76900905,0.6723646724,1.6734,0
GBP_USD,2023-04-24 20:00:00,1.24675,13,0.3767743291,0.6889952153,1.23669,1
NZD_CAD,2023-04-24 20:00:00,0.83294,7,0.7355809809,0.8063241107,0.82846,1
CHF_JPY,2023-04-25 00:00:00,150.582,15,1.786733838,0.9005059022,149.19,1
EUR_AUD,2023-04-25 00:00:00,1.63609,15,3.56464373,0.9455128205,1.6221,0
EUR_CHF,2023-04-25 00:00:00,0.98085,7,0.1424725678,0.9123505976,0.97793,1
EUR_JPY,2023-04-25 00:00:00,147.836,17,1.509049834,0.8395061728,146.401,0
EUR_USD,2023-04-25 00:00:00,1.09897,14,2.686353432,0.7020408163,1.09174,0
GBP_AUD,2023-04-25 00:00:00,1.85519,15,2.29569146,0.9770773639,1.84001,0
GBP_CAD,2023-04-25 00:00:00,1.67547,20,4.109034081,0.6813880126,1.6734,0
GBP_USD,2023-04-25 00:00:00,1.24675,14,0.9133565772,0.696875,1.23669,0
NZD_CAD,2023-04-25 00:00:00,0.83294,8,1.01869469,0.7813411079,0.82846,0
EUR_AUD,2023-04-25 04:00:00,1.63609,16,4.160155235,0.737649063,1.6221,0
GBP_AUD,2023-04-25 04:00:00,1.85519,16,2.788059097,0.7046332046,1.84001,0
NZD_CAD,2023-04-25 04:00:00,0.83294,9,1.209529494,0.4011299435,0.82846,0
EUR_AUD,2023-04-25 08:00:00,1.63609,17,4.320306674,0.7442196532,1.6221,0
GBP_AUD,2023-04-25 08:00:00,1.85519,17,3.092507208,0.7563959956,1.84001,0
NZD_CAD,2023-04-25 08:00:00,0.83294,10,1.61170492,0.7744360902,0.82846,0
EUR_GBP,2023-04-25 12:00:00,0.88594,5,0.5232721746,0.9081272085,0.87885,0
NZD_CAD,2023-04-25 12:00:00,0.83294,11,1.981497932,0.4207920792,0.82846,0
USD_CAD,2023-04-25 12:00:00,1.35675,7,0.7039996605,0.5906593407,1.33597,0
GBP_AUD,2023-04-25 16:00:00,1.85519,19,3.137939657,0.8678955453,1.84035,0
USD_CAD,2023-04-25 16:00:00,1.35675,8,2.260976292,0.9319470699,1.34484,0
NZD_CAD,2023-04-26 00:00:00,0.83294,14,1.992408201,0.9244444444,0.82846,0
USD_CAD,2023-04-26 04:00:00,1.35675,11,2.41199163,0.5467980296,1.34484,0
EUR_CHF,2023-04-26 08:00:00,0.98153,6,0.5223462247,0.8995983936,0.97793,0
EUR_NZD,2023-04-26 08:00:00,1.79608,10,1.035915707,0.966442953,1.76142,1
GBP_CAD,2023-04-26 08:00:00,1.69362,6,1.611237302,0.9955223881,1.6734,0
GBP_CHF,2023-04-26 08:00:00,1.10894,8,0.5441355437,0.9034482759,1.1027,1
GBP_NZD,2023-04-26 08:00:00,2.02906,10,1.178085869,0.9861623616,2.00895,1
EUR_NZD,2023-04-26 12:00:00,1.79608,11,1.412119697,0.7944572748,1.76142,0
EUR_CHF,2023-04-26 16:00:00,0.98153,8,1.453849842,0.9932885906,0.977,0
GBP_CHF,2023-04-26 16:00:00,1.10894,10,0.9330151972,0.989626556,1.1027,0
GBP_NZD,2023-04-26 16:00:00,2.02906,12,1.167445468,0.4128113879,2.00895,0
EUR_CAD,2023-04-26 20:00:00,1.4991,8,1.568896831,0.6488372093,1.49274,1
EUR_NZD,2023-04-26 20:00:00,1.79608,13,1.538527809,0.5202020202,1.77051,0
GBP_CAD,2023-04-26 20:00:00,1.69362,9,1.385990487,0.7250608273,1.6734,0
GBP_NZD,2023-04-26 20:00:00,2.02906,13,1.61973805,0.7759815242,2.00895,0
EUR_CAD,2023-04-27 00:00:00,1.4991,9,1.855218399,0.9307958478,1.49274,0
EUR_NZD,2023-04-27 00:00:00,1.79608,14,1.413857785,0.4140786749,1.77051,0
GBP_CAD,2023-04-27 00:00:00,1.69362,10,1.637593361,0.9516129032,1.6734,0
EUR_CAD,2023-04-27 04:00:00,1.4991,10,1.976547528,0.4137931034,1.49274,0
EUR_CHF,2023-04-27 04:00:00,0.98153,11,1.628461475,0.796460177,0.977,0
GBP_CHF,2023-04-27 04:00:00,1.10894,13,0.9239976233,0.9361702128,1.1027,0
EUR_CHF,2023-04-27 08:00:00,0.98153,12,2.567645483,0.9411764706,0.977,0
GBP_CHF,2023-04-27 08:00:00,1.10894,14,1.512969428,0.875,1.1027,0
NZD_CAD,2023-04-27 08:00:00,0.83783,7,0.2845267104,0.9693251534,0.82894,0
NZD_CHF,2023-04-27 08:00:00,0.54855,12,0.279317408,0.9693877551,0.54338,1
EUR_CHF,2023-04-27 12:00:00,0.98153,13,2.83955791,0.640625,0.977,0
GBP_CHF,2023-04-27 12:00:00,1.10894,15,2.277709135,0.816360601,1.1027,0
NZD_CHF,2023-04-27 12:00:00,0.54855,13,0.7249870943,0.6893939394,0.54338,0
USD_CHF,2023-04-27 12:00:00,0.89277,11,1.360397751,0.7634782609,0.88519,1
CAD_JPY,2023-04-27 16:00:00,98.362,6,0.1423542644,0.4611398964,97.554,0
GBP_CHF,2023-04-27 16:00:00,1.10894,16,2.497091867,0.2852664577,1.1027,0
USD_JPY,2023-04-27 16:00:00,133.941,7,0.1256999581,0.4423076923,133.015,0
CAD_JPY,2023-04-27 20:00:00,98.362,7,0.4430869501,0.6356275304,97.554,1
GBP_CHF,2023-04-27 20:00:00,1.10894,17,2.727973608,0.5283018868,1.1027,0
GBP_JPY,2023-04-27 20:00:00,167.013,7,0.5841204912,0.7315789474,165.427,1
USD_JPY,2023-04-28 00:00:00,133.941,9,0.2321142843,0.8895348837,133.015,1
CAD_JPY,2023-04-28 04:00:00,98.362,9,1.60699165,0.8569051581,97.554,0
CHF_JPY,2023-04-28 04:00:00,150.236,5,0.5871440524,0.8790752816,149.193,0
EUR_JPY,2023-04-28 04:00:00,147.991,5,0.6200912459,0.9165659008,146.288,1
GBP_CHF,2023-04-28 04:00:00,1.10894,19,2.920917691,0.6271186441,1.1027,0
GBP_JPY,2023-04-28 04:00:00,167.013,9,1.600971673,0.903455842,165.427,0
USD_CHF,2023-04-28 04:00:00,0.89277,15,0.8106153762,0.8961748634,0.88519,0
USD_JPY,2023-04-28 04:00:00,133.941,10,1.660858772,0.8961611076,133.015,0
CAD_JPY,2023-04-28 08:00:00,98.362,10,2.115632936,0.4420289855,97.554,0
CHF_JPY,2023-04-28 08:00:00,150.236,6,1.899958644,0.7171635778,149.193,1
EUR_JPY,2023-04-28 08:00:00,147.991,6,1.58601824,0.5765472313,146.288,0
GBP_JPY,2023-04-28 08:00:00,167.013,10,2.468467165,0.544241573,165.427,0
NZD_JPY,2023-04-28 08:00:00,83.068,19,0.1415713531,0.6316639742,81.557,1
USD_CAD,2023-04-28 08:00:00,1.36509,9,0.3368314111,0.9287974684,1.35247,1
USD_JPY,2023-04-28 08:00:00,133.941,11,3.090362212,0.8061135371,133.015,0
CAD_JPY,2023-04-28 12:00:00,98.362,11,3.100485504,0.7700617284,97.554,0
CHF_JPY,2023-04-28 12:00:00,150.236,7,2.876796518,0.9190404798,149.193,0
EUR_JPY,2023-04-28 12:00:00,147.991,7,2.176982687,0.7159090909,146.288,0
GBP_AUD,2023-04-28 12:00:00,1.89321,11,0.5060772711,0.8633217993,1.88044,1
GBP_JPY,2023-04-28 12:00:00,167.013,11,3.673142577,0.938517179,165.427,0
NZD_JPY,2023-04-28 12:00:00,83.068,20,1.494662731,0.8757668712,81.557,0
USD_JPY,2023-04-28 12:00:00,133.941,12,3.758050942,0.5496855346,133.015,0
CAD_JPY,2023-04-28 16:00:00,98.362,12,4.196093508,0.8465665236,97.554,0
CHF_JPY,2023-04-28 16:00:00,150.236,8,3.38914948,0.4047417443,149.193,0
EUR_JPY,2023-04-28 16:00:00,147.991,8,3.040599041,0.6200913242,146.288,0
GBP_AUD,2023-04-28 16:00:00,1.89321,12,1.275341597,0.6046783626,1.88044,0
GBP_CHF,2023-04-28 16:00:00,1.11863,6,1.099546845,0.9437819421,1.1027,0
GBP_JPY,2023-04-28 16:00:00,167.013,12,4.968652888,0.8749111585,165.427,0
GBP_USD,2023-04-28 16:00:00,1.25153,12,1.486282399,0.906693712,1.23669,1
NZD_CHF,2023-04-28 16:00:00,0.55076,7,0.6279026095,0.984962406,0.54338,0
NZD_USD,2023-04-28 16:00:00,0.61607,7,1.149135771,0.9748743719,0.61113,1
USD_JPY,2023-04-28 16:00:00,133.941,13,3.704206224,0.3217270195,133.015,0
CAD_CHF,2023-04-28 20:00:00,0.65952,7,0.262728503,0.7296137339,0.64992,1
CAD_JPY,2023-04-28 20:00:00,98.362,13,4.626271876,0.6461538462,97.554,0
GBP_CHF,2023-04-28 20:00:00,1.11863,7,1.564748861,0.5534351145,1.1027,0
GBP_JPY,2023-04-28 20:00:00,167.013,13,5.306541506,0.5910543131,165.427,0
NZD_CHF,2023-04-28 20:00:00,0.55076,8,0.7903490019,0.4018691589,0.54338,0
USD_JPY,2023-04-28 20:00:00,133.941,14,4.237351257,0.8376623377,133.015,0
CAD_CHF,2023-05-01 00:00:00,0.65952,8,0.3124958411,0.9476923077,0.64992,0
CAD_JPY,2023-05-01 00:00:00,98.362,14,5.189174531,0.9048672566,97.554,0
CHF_JPY,2023-05-01 00:00:00,150.236,10,4.035895911,0.8672,149.083,0
EUR_JPY,2023-05-01 00:00:00,147.991,10,3.876093998,0.7697063369,146.288,0
GBP_CHF,2023-05-01 00:00:00,1.11863,8,1.714808162,0.9475806452,1.1027,0
GBP_JPY,2023-05-01 00:00:00,167.013,14,6.041110547,0.9158653846,165.427,0
GBP_USD,2023-05-01 00:00:00,1.25153,14,1.167104088,0.4932126697,1.23868,0
NZD_CHF,2023-05-01 00:00:00,0.55076,9,0.8422133399,0.8333333333,0.54338,0
NZD_USD,2023-05-01 00:00:00,0.61607,9,0.5631208951,0.2925531915,0.61113,0
USD_JPY,2023-05-01 00:00:00,133.941,15,4.741968793,0.8474148802,133.015,0
CAD_JPY,2023-05-01 04:00:00,98.362,15,5.644647447,0.7327044025,97.554,0
CHF_JPY,2023-05-01 04:00:00,150.236,11,4.639467999,0.8333333333,149.083,0
EUR_JPY,2023-05-01 04:00:00,147.991,11,4.276660067,0.6569767442,146.288,0
GBP_JPY,2023-05-01 04:00:00,167.013,15,6.451844284,0.5879310345,165.427,0
NZD_CHF,2023-05-01 04:00:00,0.55076,10,1.093098245,0.5802469136,0.54338,0
NZD_USD,2023-05-01 04:00:00,0.61607,10,1.04645319,0.6300578035,0.61113,0
USD_JPY,2023-05-01 04:00:00,133.941,16,5.20207777,0.7631578947,133.015,0
AUD_CHF,2023-05-01 12:00:00,0.59359,11,0.1730047295,0.9428571429,0.58511,1
AUD_USD,2023-05-01 12:00:00,0.66423,8,0.8175638243,0.9785714286,0.65736,1
CAD_JPY,2023-05-01 12:00:00,98.362,17,5.786305937,0.976744186,97.554,0
