trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative,bars_held,final_r,mfe_r,mae_r,exit_reason
1763,0.5,2,0.3148561788,0.4166666667,12,-1.013424101,0.4649620315,-6.300784694,stoploss
1764,0.5,6,0,0.2727272727,22,-1.01775722,2.369186918,-3.470134528,stoploss
1765,0,0,0,0,1,-1.018578738,2.924824138,-2.356845585,stoploss
1766,0.5,1,0,0.02380952381,42,-1.012169959,2.510330622,-2.665221009,stoploss
1767,0,0,0,0,24,-1.00972829,2.116875943,-3.463271304,stoploss
1768,0.6,4,0.5621287225,0.8333333333,30,-1.004626574,1.211584026,-4.36690739,stoploss
1769,0.5066666667,15,0.782040789,0.5541666667,240,1.700818771,3.759073363,-0.7508551133,time_exit
1770,0.5,3,0.4636456726,0.5862068966,29,-1.006757589,1.293702824,-6.812400303,stoploss
1771,0.5,2,0.2972373109,0.2380952381,21,-1.287692994,4.76125087,-1.767062179,stoploss
1772,0.5732217573,21,1.047352799,0.9583333333,240,2.758665576,3.591553426,-0.3598898116,time_exit
1773,1,2,0,0.2857142857,7,-1.021929078,2.891175785,-2.591093667,stoploss
1774,0.3333333333,3,0,0.4285714286,7,-1.025775379,2.4822811,-3.186061023,stoploss
1775,0.5458333333,21,1.132881452,0.9458333333,240,3.294846318,5.095000877,-0.4181578135,time_exit
1776,0,1,0,0.125,8,-1.014148464,5.011386021,-4.086076462,stoploss
1777,0,1,0,0.3333333333,3,-1.007706651,2.663198487,-5.1865763,stoploss
1778,0,2,0,0.3333333333,6,-1.017240303,1.342021472,-4.824562653,stoploss
1779,0.4870466321,12,0.9273849088,0.2958333333,240,-0.6381445805,4.682321007,-1.125832309,time_exit
1780,0.4545454545,6,0.4373309685,0.5230769231,65,-1.017172682,1.80084192,-3.021247188,stoploss
1781,0.5384615385,3,1.229371575,0.3684210526,19,-1.015332299,4.28328668,-2.881078284,stoploss
1782,0,0,0,0,9,-1.018433923,2.156769003,-2.494400858,stoploss
1783,0.5,0,0,0,12,-1.012282024,3.996570753,-3.900770963,stoploss
1784,0,2,0,0.25,8,-1.004676539,0.2607170284,-7.84372441,stoploss
1785,0.6666666667,2,0,0.25,8,-1.016877681,1.695762805,-4.472585502,stoploss
1786,0.5,1,0,0.125,8,-1.008022992,0.4131840711,-7.981539547,stoploss
1787,0,1,0,0.1111111111,9,-1.005462943,7.870539968,-2.170349197,stoploss
1788,0,0,0,0,2,-1.020523275,3.868097192,-1.742318003,stoploss
1789,0,0,0,0,2,-1.012165623,5.065765414,-2.75673017,stoploss
1790,0,0,0,0,2,-1.026452204,4.242703441,-1.990815846,stoploss
1791,0,0,0,0,3,-1.014635921,4.072637613,-2.38411451,stoploss
1792,0.5609756098,9,0.9973458618,0.6117647059,85,-1.013510843,4.855305655,-1.457942781,stoploss
1793,1,1,0,0.1111111111,9,-1.004467127,1.112314611,-6.651552034,stoploss
1794,0.5423728814,28,0.844018085,1,240,10.3215396,10.38676633,-0.7835065467,time_exit
1795,0,1,0,0.125,8,-1.006017449,0.7930997245,-6.58308876,stoploss
1796,0.4776119403,8,0.6610671653,0.5466666667,75,-1.011378092,4.605851778,-2.710261595,stoploss
1797,0.53,11,0.8530746924,0.5909090909,110,-1.02118868,3.698806577,-1.554143635,stoploss
1798,0.5020920502,46,0.487348641,0.9333333333,240,8.13094017,8.805942873,-0.2974868824,time_exit
1799,0.5238095238,9,0.091970386,0.3333333333,48,-1.010323207,1.78591474,-4.84439931,stoploss
1800,0.5,12,0.2872546739,0.3965517241,58,-1.006397654,2.017820139,-2.974269444,stoploss
1801,0.4594594595,11,0.4291397754,0.8412698413,63,-1.015680107,2.163029522,-1.190862877,stoploss
1802,0.75,1,0.4383687316,0.2857142857,7,-1.005844916,0.8343618192,-9.324102921,stoploss
1803,0.5,1,0.3756552235,0.2857142857,7,-1.0094703,0.8775811103,-8.796330086,stoploss
1804,0.5322580645,8,0.7486152448,0.5277777778,72,-1.01523345,10.96046709,-1.029345961,stoploss
1805,0,3,0.2479887827,0.2272727273,22,-1.010099091,8.833337998,-3.678313257,stoploss
1806,0.4545454545,9,0.6631811998,0.6666666667,45,-1.014495764,9.410166754,-3.419792308,stoploss
1807,0.5384615385,6,0.6467790153,0.5952380952,42,-1.015959482,3.799196736,-1.462392553,stoploss
1808,0.6666666667,6,0.4654073762,1,8,-1.022232836,3.440160892,-6.73951382,stoploss
1809,0.4615384615,4,1.864058044,0.64,25,-1.009385265,5.243475435,-4.042161498,stoploss
1810,0.4955752212,20,1.216178789,0.7416666667,240,0.98349764,3.44703929,-0.4901496369,time_exit
1811,0,1,0.1664236391,0.2727272727,11,-1.008414678,9.022405151,-1.402446397,stoploss
1812,0.5753424658,11,0.5558169326,0.3291139241,79,-1.015325835,1.889164537,-5.128024234,stoploss
1813,0.6,6,0.4770993675,0.9090909091,22,-1.009960321,2.448246859,-1.982103844,stoploss
1814,0.3333333333,2,0,0.1,20,-1.018165842,2.521227621,-4.073929045,stoploss
1815,0.4285714286,3,0.4429581997,0.7,20,-1.008704419,0.7302040192,-12.40573106,stoploss
1816,0.4583333333,8,0.4913422787,0.3191489362,47,-1.002174081,2.025518686,-5.417809551,stoploss
1817,0.5111111111,5,1.141201519,0.6842105263,57,-1.024013258,1.755254842,-9.016406795,stoploss
1818,0.5263157895,11,0.2335014164,0.2909090909,55,-1.005227644,1.806150882,-4.24136155,stoploss
1819,0.5555555556,16,0.5387119545,0.9958333333,240,3.241559866,3.483051432,-0.9781122893,time_exit
1820,0.5230125523,33,0.853023331,0.5041666667,240,9.351857004,13.97021951,-0.2996048201,time_exit
1821,0.5344827586,8,0.2643720965,0.1333333333,75,-1.0039636,5.877225549,-1.574341778,stoploss
1822,0.5045045045,14,0.7444439963,0.4424778761,226,-1.016109836,3.85025078,-6.522787767,stoploss
1823,0.5525114155,38,1.06296596,0.9208333333,240,11.62374857,18.67592114,-0.8779235234,time_exit
1824,0.2,3,0,0.3,10,-1.020120648,10.76203159,-1.374072585,stoploss
1825,0.4925373134,25,0.372773914,0.6519607843,204,-1.017488159,3.123017014,-9.569704654,stoploss
1826,0.5047169811,27,0.813630223,0.676056338,213,-1.020655072,5.468205772,-3.72060708,stoploss
1827,0.5208333333,30,0.6307728454,0.4291666667,240,4.05110217,9.820696036,-0.1831947538,time_exit
1828,0.3,5,0.8178376578,0.5227272727,44,-1.00997363,0.7939009459,-9.109913618,stoploss
1829,0.5297297297,23,0.4969639251,0.3401015228,197,-1.009282372,5.02747557,-5.184561868,stoploss
1830,0.4285714286,8,0.3032494119,0.4615384615,26,-1.009158539,0.9046601584,-18.54604206,stoploss
1831,0,0,0,0,13,-1.015395996,26.72103404,-1.516505605,stoploss
1832,0.5,4,0.3617406399,0.375,16,-1.022279002,20.51427064,-1.055321153,stoploss
1833,0,1,0,0.1666666667,6,-1.009303713,1.144356699,-10.57522044,stoploss
1834,0,2,0,0.4,5,-1.020011147,10.8018506,-1.045582451,stoploss
1835,0.55,8,0.3100851462,0.8181818182,33,-1.031156881,0.8442031013,-12.08738606,stoploss
1836,0.5313807531,43,0.757227032,0.7708333333,240,16.48752537,23.72606341,-0.2013901682,time_exit
1837,0,4,0.5599553698,0.7777777778,18,-1.006298711,4.134473619,-3.170770902,stoploss
1838,0,0,0,0,3,-1.002750006,1.146752562,-9.131853733,stoploss
1839,0.5291666667,42,0.634061146,0.7666666667,240,8.648299124,17.71790133,-0.04739659732,time_exit
1840,0.5208333333,32,0.814123167,0.7125,240,1.972606499,12.57113657,-0.04478672677,time_exit
1841,0,2,0.602811142,0.8571428571,7,-1.014084372,7.605561137,-5.045022221,stoploss
1842,0.5,6,0.3410107782,0.5263157895,19,-1.010474734,1.968086094,-21.23926856,stoploss
1843,0,0,0,0,0,-1.006601855,1.38859012,-3.686035579,stoploss
1844,0,1,0,0.125,8,-1.019755023,0.5228496104,-11.37494228,stoploss
1845,0.5146443515,34,0.725232841,0.7041666667,240,8.923854312,18.51864595,-0.2675992818,time_exit
1846,0.5355648536,18,0.650769817,0.2458333333,240,3.192423661,4.255055194,-0.6119897106,time_exit
1847,0.4921875,7,1.263376426,0.320610687,131,-1.008279007,2.884405941,-4.551797895,stoploss
1848,0,0,0,0,1,-1.020306088,2.275476286,-9.721838054,stoploss
1849,0.6060606061,17,0.3690343534,0.7352941176,102,-1.002196633,2.866606138,-5.429344702,stoploss
1850,0.5487804878,14,0.072143967,0.2323232323,99,-1.003355533,1.943692693,-6.199347864,stoploss
1851,0.5,10,1.025325026,0.6732673267,101,-1.005035978,2.005829852,-3.834896892,stoploss
1852,0.5294117647,14,0.9720759179,0.23,100,-1.006145896,2.603811363,-5.137969235,stoploss
1853,0.5652173913,5,1.089938785,0.425,40,-1.009477729,3.70579187,-7.714871053,stoploss
1854,0.5,3,0.4576648392,0.5625,32,-1.004839356,9.393190588,-2.226795237,stoploss
1855,0.5316455696,12,0.72045171,0.523255814,86,-1.005710317,2.202279072,-2.187051559,stoploss
1856,0.5555555556,4,0,0.2352941176,17,-1.021983396,0.9789076845,-12.00939982,stoploss
1857,0,1,0,0.3333333333,3,-1.010257836,0.949419746,-17.65829547,stoploss
1858,0.5,2,0.6621054847,0.6666666667,9,-1.007840723,7.747505363,-5.079917212,stoploss
1859,0,0,0,0,6,-1.022343723,0.1064612662,-11.89606075,stoploss
1860,0.5,5,0.4890083551,0.3,50,-1.017506266,1.149578114,-8.084393499,stoploss
1861,0,0,0,0,1,-1.005799717,12.09572349,-1.830224891,stoploss
1862,0.5,7,0.7049108731,0.775,40,-1.029140016,1.305750259,-9.262362358,stoploss
1863,0,1,0,0.3333333333,3,-1.019389599,0.9445504749,-15.4756701,stoploss
1864,0,1,0,0.125,8,-1.005843868,12.21952751,-1.057740066,stoploss
1865,0.5714285714,7,0.8113213489,0.6363636364,22,-1.007144709,10.59242736,-3.468359074,stoploss
1866,0.3333333333,5,0.3821771409,0.8571428571,7,-1.01117477,5.933802978,-8.03689473,stoploss
1867,0.4285714286,5,0.44852177,0.5454545455,11,-1.024917876,1.789689809,-11.59560694,stoploss
1868,0.5307017544,13,0.8553345785,0.25,240,3.095117684,4.20651014,-0.7504521143,time_exit
1869,0.4541484716,9,0.4903023325,0.1,240,1.260928545,2.196575608,-0.6505629659,time_exit
1870,0,1,0.2412192942,0.6666666667,3,-1.003146339,2.555875739,-1.59571807,stoploss
1871,0,1,0.04410785011,0.5,4,-1.004348661,1.18904824,-1.359888504,stoploss
1872,0.4871794872,18,0.292849683,0.5958333333,240,0.6035728208,1.679761034,-0.8531137479,time_exit
1873,0,0,0,0,3,-1.001197185,0.4565266559,-3.042845937,stoploss
1874,0.5064935065,25,0.5081116212,0.6,240,1.128207311,2.182723956,-0.5338550852,time_exit
1875,0.5462184874,29,0.2700990412,0.7958333333,240,2.19223243,2.511635265,-0.3608466028,time_exit
1876,0.4831932773,23,0.4514297635,0.2625,240,1.997598118,2.613923953,-0.3619147534,time_exit
1877,0,0,0,0,2,-1.007247922,1.225751548,-1.366446508,stoploss
1878,0.5481171548,27,0.432225304,0.9416666667,240,3.143712457,3.363575437,-0.3314352382,time_exit
1879,0.5,3,1.01084053,0.304,125,-1.004150349,0.8494380726,-1.353936038,stoploss
1880,0.5,1,0,0.01052631579,95,-1.004881641,0.4195770293,-1.136445985,stoploss
1881,0.5733944954,13,0.2060643419,0.2458333333,240,0.789182586,1.362655265,-0.5980250263,time_exit
1882,0.5296610169,25,0.5162342524,0.9791666667,240,2.957116957,3.50410412,-0.5518246997,time_exit
1883,0.4957983193,27,0.3520015615,0.5541666667,240,2.965724548,3.122922207,-0.3874690605,time_exit
1884,0.4875,23,0.3456992431,0.5458333333,240,2.007381912,2.339015145,-0.08628956069,time_exit
1885,0.5321100917,13,0.3885037016,0.4833333333,240,1.047229037,1.672777695,-0.6851705133,time_exit
1886,0,1,0,0.03703703704,27,-1.003882986,1.918842406,-1.320215349,stoploss
1887,0.5188284519,26,0.421794555,0.7583333333,240,2.21442141,2.664890594,-0.2358719547,time_exit
1888,0.4976076555,14,0.3534595245,0.4916666667,240,0.2245205691,1.908745581,-0.8964785579,time_exit
1889,0.4978165939,18,0.3974328875,0.5958333333,240,1.208454471,2.606739691,-0.7835567091,time_exit
1890,0.5041666667,16,0.660902123,0.3916666667,240,1.765552815,4.228200012,-0.341466097,time_exit
1891,0.4916666667,17,0.9676380599,0.35,240,3.229037928,6.061773578,-0.2245712903,time_exit
1892,0.4871794872,28,0.393484773,0.4,240,1.317916247,3.971790618,-0.4579200518,time_exit
1893,0.619047619,6,0.4249168228,0.5098039216,51,-1.011476076,1.191699916,-1.570410432,stoploss
1894,0.3333333333,4,0,0.2105263158,19,-1.01631187,1.165818949,-1.764560533,stoploss
1895,0,3,0.3909450413,0.3913043478,23,-1.008963467,1.891291443,-4.685135019,stoploss
1896,0.5,4,0,0.5714285714,7,-1.016111512,1.410428631,-2.586569022,stoploss
1897,0.4916666667,18,0.966757659,0.9541666667,240,3.181638026,5.464172461,-0.092313027,time_exit
1898,0.4941176471,9,0.899922751,0.5392156863,102,-1.005791009,8.427075855,-1.585578181,stoploss
1899,0.5,1,0,0.08333333333,12,-1.010676065,1.315825064,-4.545334856,stoploss
1900,0,0,0,0,3,-1.010389116,2.829835434,-4.792579243,stoploss
1901,0,0,0,0,2,-1.017299044,0.5566221915,-3.542233727,stoploss
1902,0.4,3,0.5677177781,0.3529411765,17,-1.008515767,3.145866138,-2.136747787,stoploss
1903,0.5172413793,15,0.8804830541,0.9,240,1.750922574,2.896554897,-0.6206903352,time_exit
1904,0.5315315315,13,0.4877774122,0.3625,240,0.8447358146,2.840547436,-0.7520449587,time_exit
1905,1,1,0,0.2,5,-1.008933725,4.250219682,-2.78955564,stoploss
1906,0,2,0,0.4,5,-1.014183796,3.232412546,-1.854344749,stoploss
1907,0,0,0,0,1,-1.00902171,4.881496857,-1.520909925,stoploss
1908,0,1,0,0.1,10,-1.011059582,6.583215948,-2.131734354,stoploss
1909,0,0,0,0,1,-1.01565428,4.16486237,-2.105912605,stoploss
1910,0.4545454545,4,0.1885625127,0.3333333333,18,-1.013713637,9.530977913,-2.17361151,stoploss
1911,0,1,0,0.125,8,-1.010135345,4.211799097,-2.255677431,stoploss
1912,0.5454545455,13,0.686036615,0.8775510204,98,-1.022256913,2.208671316,-4.107055078,stoploss
1913,0.5840336134,57,0.582147575,0.925,240,9.224228215,9.998256834,-0.365177968,time_exit
1914,0.3333333333,4,0.1421609193,0.3571428571,14,-1.011407975,0.4765023406,-5.183608335,stoploss
1915,0,0,0,0,2,-1.012910425,5.205053053,-1.643927463,stoploss
1916,0.6,1,0,0.03571428571,28,-1.013899762,4.86857445,-1.359981954,stoploss
1917,0.580952381,39,0.5534772035,0.9875,240,8.656126022,10.34230076,-0.8913557279,time_exit
1918,0.510460251,25,0.742036486,0.4833333333,240,2.769868986,6.722640263,-0.3867902732,time_exit
1919,0.536036036,26,0.8964241166,0.9375,240,3.760927438,6.415545901,-0.7048469712,time_exit
1920,0.5555555556,1,1.115519495,0.71875,32,-1.011313585,2.427895372,-3.292253277,stoploss
1921,0.6,4,0.2182989444,0.6111111111,18,-1.005821305,4.709435893,-2.74620072,stoploss
1922,0.5,8,0.4576747123,0.6315789474,19,-1.013265934,1.339859303,-3.072390242,stoploss
1923,0.5,1,0,0.05555555556,18,-1.009474917,3.996519902,-1.893088374,stoploss
1924,0,1,0,0.1428571429,7,-1.010365966,2.522385092,-3.047594042,stoploss
1925,0.5230125523,17,1.946493526,0.4541666667,240,3.937842574,6.659864448,-0.2644114917,time_exit
1926,0.5234042553,44,0.819468383,0.6041666667,240,7.920257216,12.15481245,-0.7826240689,time_exit
1927,0,0,0,0,9,-1.014515051,3.509586502,-1.7295829,stoploss
1928,0,1,0.5155813379,0.4545454545,11,-1.004884455,2.10520001,-4.981601158,stoploss
1929,0.5127118644,19,0.5941368941,0.4666666667,240,2.352083117,3.193485807,-0.867614612,time_exit
1930,0.5041666667,21,0.5959356981,0.5291666667,240,2.419662204,3.781334457,-0.1687123894,time_exit
1931,0.5,3,0.3147354058,0.3333333333,21,-1.017748237,0.4910345618,-4.99435394,stoploss
1932,0,1,0,0.1428571429,7,-1.016319151,4.684762111,-2.436216176,stoploss
1933,0.6,3,0,0.2142857143,14,-1.007227139,2.947227315,-1.351475007,stoploss
1934,0.4375,4,0.2587922709,0.2592592593,27,-1.019380919,0.9200236238,-4.33334547,stoploss
1935,0.5181818182,16,1.082912191,0.7416666667,240,0.7253051949,2.450900859,-0.5979037607,time_exit
1936,0.5,1,0,0.0625,16,-1.010124231,1.491943467,-3.365846551,stoploss
1937,0,0,0,0,6,-1.013244889,0.211221126,-5.453408807,stoploss
1938,0,2,0.2615029843,0.375,8,-1.009143461,2.214546251,-2.408387624,stoploss
1939,0.6,4,0.1732447602,0.25,20,-1.008567049,0.8233885581,-5.719932769,stoploss
1940,0.5217391304,7,0.5352069155,0.40625,32,-1.010231897,2.697285441,-2.393476809,stoploss
1941,0.5381355932,23,0.423895264,0.9625,240,3.334326989,3.714806537,-0.4349465367,time_exit
1942,0.5,3,0,0.3333333333,9,-1.005531722,4.062128195,-3.963786462,stoploss
1943,0.3333333333,2,0,0.2222222222,9,-1.021668587,2.69915224,-1.493248273,stoploss
1944,0.5384615385,16,0.287063959,0.2475247525,101,-1.015251975,3.966602937,-2.688705314,stoploss
1945,0,1,0,0.1,10,-1.023239171,3.701667895,-1.461854496,stoploss
1946,0.5,2,0,0.08695652174,23,-1.013546529,0.4912399266,-4.977280011,stoploss
1947,0.5,3,0.1788683684,0.1923076923,26,-1.019245331,0.3452838757,-3.528688002,stoploss
1948,0.3333333333,5,0.389856275,0.3913043478,23,-1.015683873,1.252469297,-1.696098852,stoploss
1949,0.5381355932,24,0.5495293204,0.9958333333,240,5.901794345,6.180322905,-0.2885656249,time_exit
1950,0.35,4,0.4659201139,0.3947368421,38,-1.010172928,1.416071612,-2.876904109,stoploss
1951,0.5,3,0,0.5,6,-1.019665885,0.9059417774,-2.382194225,stoploss
1952,0.3333333333,2,0.3805446327,0.3333333333,15,-1.008394367,4.316103647,-1.516582286,stoploss
1953,0,2,0.7786769664,0.7272727273,22,-1.004977339,0.372194317,-6.849370901,stoploss
1954,0,1,0.2965547138,0.2727272727,11,-1.002797686,5.846231134,-1.839944812,stoploss
1955,0.4166666667,6,0.2150228508,0.6363636364,22,-1.021502285,0.7469706859,-4.335047648,stoploss
1956,0,0,0,0,6,-1.011164285,0.09235908206,-6.421493541,stoploss
1957,0.55,41,0.374038505,1,240,8.763187838,9.070433753,-0.2953716768,time_exit
1958,0.4979079498,27,0.267433828,0.5416666667,240,1.824678723,4.816594676,-0.3607570911,time_exit
1959,0.5,1,0,0.1,10,-1.019090349,2.350840099,-1.49995598,stoploss
1960,0.3529411765,2,0,0.07407407407,27,-1.021425111,2.015388809,-1.489759411,stoploss
1961,0.380952381,3,0.6195918225,0.3611111111,36,-1.014115401,2.063077327,-2.46573772,stoploss
1962,0,1,0,0.1428571429,7,-1.005286571,0.2061762868,-6.2046727,stoploss
1963,0,0,0,0,6,-1.021782444,0.1221710998,-3.849810239,stoploss
1964,0.5230125523,31,0.492746513,0.8791666667,240,2.649405168,5.945986463,-0.2954693769,time_exit
1965,0.4761904762,5,1.208519526,0.5161290323,31,-1.022554019,6.329221625,-2.33152173,stoploss
1966,0.6666666667,3,0.3993910773,0.5,16,-1.013677777,2.653488664,-2.344370912,stoploss
1967,0,0,0,0,1,-1.020579124,0.7387905531,-5.404077973,stoploss
1968,0.6666666667,1,0.4430472552,0.375,8,-1.003347964,4.760805014,-1.003273255,stoploss
1969,0.5,5,0,0.1851851852,27,-1.011249381,1.83139926,-2.95633738,stoploss
1970,0,1,0,0.3333333333,3,-1.00635417,0.132025531,-6.70082521,stoploss
1971,0.3333333333,2,0.0937091578,0.2307692308,13,-1.013215394,1.106488902,-5.138385489,stoploss
1972,0.488372093,5,0.4180512375,0.3035714286,56,-1.023225069,2.240444966,-2.652302851,stoploss
1973,0,2,0,0.4,5,-1.027447038,1.600281648,-3.390305862,stoploss
1974,0.4285714286,2,0,0.1333333333,15,-1.008048172,2.66931051,-2.023668236,stoploss
1975,0.5454545455,2,0,0.1333333333,15,-1.002720246,2.296794786,-2.30132853,stoploss
1976,0.5,5,0.299529982,0.2954545455,44,-1.016841043,4.271610304,-2.499691978,stoploss
1977,0.5,14,0.4939386716,0.6,40,-1.00661525,2.391045384,-4.359449792,stoploss
1978,0.5714285714,6,0.2275464754,0.6153846154,13,-1.022244869,6.123827143,-2.418202666,stoploss
1979,0,0,0,0,5,-1.028887624,1.792731963,-3.576967566,stoploss
1980,0,1,0,0.1666666667,6,-1.015207868,3.461310692,-2.095644171,stoploss
1981,0,2,0,0.3333333333,6,-1.022741171,3.61584612,-3.941044859,stoploss
1982,0.5,6,0.4489075897,0.3684210526,19,-1.012609764,3.331499586,-3.666919302,stoploss
1983,0.4705882353,5,0.4477957264,0.2608695652,23,-1.012962508,1.255006444,-4.87036773,stoploss
1984,0.5272727273,19,0.5128104149,0.1716738197,233,-1.009175534,4.627527777,-2.349956274,stoploss
1985,0.5555555556,5,0.4589490895,0.6315789474,19,-1.027346707,1.118837029,-4.167400411,stoploss
1986,0,1,0.6330818857,0.5555555556,9,-1.013026376,2.435932359,-2.323905523,stoploss
1987,0.5,3,0.3349951162,0.5,12,-1.004678703,1.363373979,-3.110401582,stoploss
1988,0,0,0,0,4,-1.02275837,7.633536564,-1.10567747,stoploss
1989,0.5,2,0.3519797569,0.3684210526,19,-1.017236122,3.947071965,-1.583001742,stoploss
1990,0,2,0,0.4,5,-1.029335766,1.776727035,-3.894004048,stoploss
1991,0.5208333333,25,0.734039393,0.8333333333,240,5.278690751,6.083508437,-0.329918172,time_exit
1992,0.4915966387,18,0.3806161276,0.2625,240,0.4453467617,3.321976136,-0.6783770441,time_exit
1993,0.4821428571,11,0.381498693,0.661971831,71,-1.009986877,4.492097181,-1.396165375,stoploss
1994,0.5657894737,25,0.254574501,0.9833333333,240,3.250855141,3.592912288,-0.9929280368,time_exit
1995,0.4285714286,8,0.4779168435,0.7073170732,41,-1.017150126,0.6094011425,-3.95024568,stoploss
1996,0.5056179775,19,0.3015593701,0.2118226601,203,-1.01432407,3.158080507,-1.592987374,stoploss
1997,0.4978902954,27,0.299628068,0.775,240,1.784531825,5.013656001,-0.3411428,time_exit
1998,0.4745762712,9,0.3272277758,0.5333333333,60,-1.025426483,2.848871544,-2.822339562,stoploss
1999,0.5769230769,9,0.2876774596,0.3833333333,60,-1.02469958,1.529921035,-5.592275464,stoploss
2000,0.5,8,0.4262669978,0.5333333333,60,-1.012952865,2.257331037,-3.70805187,stoploss
2001,0.8,4,0.1342353301,0.8333333333,6,-1.012487007,1.192509211,-3.658693182,stoploss
2002,0,0,0,0,14,-1.00529644,3.743069775,-1.474680209,stoploss
2003,0.5708333333,28,0.4685550735,0.7333333333,240,6.019785881,6.367106425,-0.1061621285,time_exit
2004,0.4979079498,16,0.4779713061,0.9041666667,240,4.330670459,5.923044601,-0.3790955795,time_exit
2005,0.4487179487,17,0.3869088007,0.4016393443,122,-1.0141552,3.326472005,-3.351243605,stoploss
2006,0.5,1,0,0.05,20,-1.020910994,1.132180982,-3.498110633,stoploss
2007,0,0,0,0,2,-1.026108687,7.174392464,-2.153279638,stoploss
2008,0.3333333333,2,0,0.2857142857,7,-1.010809889,7.493218386,-1.560554859,stoploss
2009,0.5,4,0.2105146794,0.1666666667,30,-1.006039356,4.595949588,-1.898945944,stoploss
2010,0.6,2,0.2680692702,0.3333333333,15,-1.023363835,6.417676703,-1.92936094,stoploss
2011,0.5217391304,21,0.6903769501,0.725,240,2.659878707,4.461166791,-0.5537033409,time_exit
2012,0.4545454545,2,0.1562332918,0.1578947368,19,-1.023493728,1.314474086,-7.637811,stoploss
2013,0.5062761506,30,0.5933966555,0.7875,240,4.79626202,8.866298936,-0.2555503846,time_exit
2014,0.5251141553,30,0.598799501,0.8333333333,240,7.222514207,8.770855112,-0.8687784662,time_exit
2015,0,0,0,0,6,-1.018814026,4.979775599,-3.611302766,stoploss
2016,0.5048543689,35,0.496259094,0.4909090909,220,-1.012074431,5.278941017,-1.173634645,stoploss
2017,0,1,0.1048018902,0.2307692308,13,-1.028028412,3.798459207,-2.950295072,stoploss
2018,0.4907407407,21,0.4417033465,0.3716814159,226,-1.020476314,3.004167794,-3.782267729,stoploss
2019,0.5336134454,53,0.46462262,0.8333333333,240,4.192896489,8.677795387,-0.332334235,time_exit
2020,0.4230769231,14,0.5098159613,0.6666666667,57,-1.022360349,1.334167501,-6.047729108,stoploss
2021,0.5196850394,10,1.011492664,0.6411764706,170,-1.008983061,5.724904749,-1.321408267,stoploss
2022,0.5714285714,4,0.8918980816,0.406779661,59,-1.026979123,1.544158066,-6.594015176,stoploss
2023,0.5294117647,22,0.3347230359,0.5584415584,154,-1.008474001,3.620093188,-2.225272639,stoploss
2024,0.5,8,0.719737543,0.6323529412,68,-1.002933713,5.751055014,-1.87562039,stoploss
2025,0.5263157895,24,0.6240154322,0.7698412698,126,-1.014094804,3.906823516,-4.427049933,stoploss
2026,0.6,3,0.3103529562,0.4,10,-1.033355692,4.726356468,-3.305113958,stoploss
2027,0,0,0,0,6,-1.006103014,3.664423819,-2.898931524,stoploss
2028,0,1,0,0.3333333333,3,-1.010201592,3.18629724,-4.565212428,stoploss
2029,0.3333333333,2,0.9120249422,0.4117647059,17,-1.02244621,7.123718137,-3.125930048,stoploss
2030,0,0,0,0,2,-1.033407768,9.483033543,-2.098325993,stoploss
2031,0.4,2,0,0.2857142857,7,-1.016000539,6.68207111,-2.01237544,stoploss
2032,0.5407407407,13,0.8867130495,0.3741007194,139,-1.006617262,4.886375003,-2.230017147,stoploss
2033,0.5205479452,16,0.5462607775,0.3218390805,87,-1.028107378,4.456852474,-2.310915281,stoploss
2034,0.5336134454,43,0.544829589,1,240,11.25150934,12.42055797,-0.6366722912,time_exit
2035,0.5571428571,14,0.7339474946,0.7528089888,89,-1.009851644,6.38714934,-2.14437456,stoploss
2036,0,1,0,0.07692307692,13,-1.013810781,5.695353725,-3.096802109,stoploss
2037,0.5344827586,6,0.5742653766,0.2537313433,67,-1.024699586,5.620390819,-5.212847648,stoploss
2038,0,0,0,0,6,-1.037849939,0.9195308634,-9.883286932,stoploss
2039,0,0,0,0,1,-1.004333673,10.17835297,-2.848667622,stoploss
2040,0.5291666667,33,0.4938497902,0.8708333333,240,5.964185928,9.61487553,-0.8648702736,time_exit
2041,0.6666666667,7,0.2356177365,0.4545454545,22,-1.02637512,1.566682113,-4.766863309,stoploss
2042,0.5147679325,22,0.418390203,0.8583333333,240,2.005915845,5.127931751,-0.842673225,time_exit
2043,0.48,9,0.3645903649,0.5652173913,46,-1.003198161,7.342977876,-1.68329879,stoploss
2044,0.5405405405,26,0.5048822641,0.8416666667,240,3.331945281,4.976630493,-0.9218381944,time_exit
2045,0,0,0,0,6,-1.01518182,3.342530665,-4.240788338,stoploss
2046,0.5185185185,13,0.5081250576,0.5737704918,61,-1.028856485,2.80158828,-4.78390332,stoploss
2047,0.5,7,0.4802698865,0.8260869565,23,-1.013765697,1.754361656,-3.296119763,stoploss
2048,0,0,0,0,3,-1.017120739,0.4691082442,-6.177162573,stoploss
2049,0.4814814815,7,0.5031370092,0.75,32,-1.01718791,1.360969984,-7.267360962,stoploss
2050,0.4,1,0,0.02272727273,44,-1.020899265,1.365051991,-7.797625759,stoploss
2051,0.4444444444,2,0.523057874,0.6071428571,28,-1.032101025,1.146195413,-6.206827552,stoploss
2052,0.5458333333,39,0.484216139,0.8625,240,10.66679031,11.7921622,-0.2015972331,time_exit
