resample_idx,auc
725,0.6111111111111112
726,0.5976597160603372
727,0.6104881640049836
728,0.5507535460992907
729,0.5828816621499548
730,0.580201751468795
731,0.5440336134453782
732,0.6172014260249554
733,0.6049548041513224
734,0.6035854341736694
735,0.5340447154471545
736,0.5554255793226383
737,0.5495345744680851
738,0.5881739130434782
739,0.5890610961365679
740,0.6021468144044321
741,0.5434782608695652
742,0.5881765749778172
743,0.5831024930747922
744,0.548941359051103
745,0.615340909090909
746,0.5616126885536824
747,0.5508578431372549
748,0.5861363636363637
749,0.6152362584378014
750,0.5781510735343198
751,0.573054706082229
752,0.6079545454545455
753,0.5397777777777777
754,0.5177772808586762
755,0.6588785046728972
756,0.5656457606125437
757,0.5535168195718655
758,0.5949780430131743
759,0.651613638955411
760,0.6583850931677019
761,0.5697261944352068
762,0.5492777777777778
763,0.5333107497741644
764,0.6779964221824687
765,0.6283422459893049
766,0.5801680672268906
767,0.6499585749792874
768,0.4938837920489297
769,0.6401515151515151
770,0.5649138610516834
771,0.5147584973166369
772,0.5622222222222222
773,0.5634273417148035
774,0.5750474277424394
775,0.5644676827233285
776,0.5265610961365679
777,0.5802840909090908
778,0.5545
779,0.6378676470588235
780,0.5145177439092223
781,0.564288908765653
782,0.5385091768944938
783,0.516683294534974
784,0.6022613900897906
785,0.6045363797692991
786,0.6071943243542844
787,0.5861972147349506
788,0.5803361344537814
789,0.6530600722673894
790,0.5429869524697111
791,0.5455113636363637
792,0.6202240896358544
793,0.5680147058823529
794,0.6596667041999775
795,0.6121495327102803
796,0.5661560661560662
797,0.6192222222222222
798,0.6043675867420463
799,0.5617977528089887
800,0.6114814389150673
801,0.6446369917317929
802,0.5636974789915966
803,0.5226944042718878
804,0.5919674688057042
805,0.5621052631578947
806,0.53525108081144
807,0.6434173669467788
808,0.5445351109067924
809,0.5851158645276293
810,0.5987317832906887
811,0.6244454303460515
812,0.6905263157894735
813,0.6096824686940966
814,0.5224930747922438
815,0.598388888888889
816,0.5458222517730497
817,0.5699140720901686
818,0.5651954177897575
819,0.6357214373122706
820,0.5680079813767874
821,0.6744652406417112
822,0.6041834271922767
823,0.5935163486218056
824,0.6015651015651016
825,0.5717777777777778
826,0.5951257861635221
827,0.5601495368820444
828,0.5363475177304965
829,0.5506715506715507
830,0.617459231383282
831,0.5495785270629991
832,0.6294365572315882
833,0.5808403361344537
834,0.5386746453900709
835,0.5282892534315367
836,0.6049150416239024
837,0.505523937060596
838,0.5756433007985803
839,0.6146978021978022
840,0.59375
841,0.6568877551020409
842,0.5345454545454545
843,0.6066156066156067
844,0.5779130434782609
845,0.5549242424242424
846,0.565207756232687
847,0.6303711509190961
848,0.4723295454545454
849,0.5741421568627451
850,0.6403861176208012
851,0.5643213296398891
852,0.5464791875906707
853,0.5066111111111111
854,0.5941413237924865
855,0.5963636363636363
856,0.5311088527551943
857,0.5893418688230009
858,0.6114139503838025
859,0.572871572871573
860,0.5172553093259464
861,0.5777777777777777
862,0.5825134168157423
863,0.5981044230129697
864,0.5866456480126112
865,0.5540705412599822
866,0.5507825507825507
867,0.5651041666666666
868,0.5778738499057754
869,0.626109139307897
870,0.5890637945318974
871,0.5933489565896664
872,0.5360750360750361
873,0.5583221925133689
874,0.5469475591799751
875,0.6081752484191508
876,0.5490756302521008
877,0.5457155725706564
878,0.6176994103904772
879,0.5804750804750805
880,0.5924630924630925
881,0.5496358543417367
882,0.6374729159539285
883,0.5927835051546392
884,0.5352222222222222
885,0.6149054253029788
886,0.6016798309044388
887,0.5795833333333332
888,0.5552351375332741
889,0.5146666666666667
890,0.6184269162210339
891,0.5966666666666667
892,0.5371111111111111
893,0.662760852583417
894,0.5449357269503546
895,0.5895390070921986
896,0.6044285876090157
897,0.5083323950005629
898,0.6327085181898847
899,0.6576906028368794
900,0.6169137466307277
901,0.6283791300478362
902,0.6051774483378256
903,0.541903805378864
904,0.562111801242236
905,0.5910666368515206
906,0.5598863636363636
907,0.6290106951871658
908,0.5268433571185864
909,0.5530713640469738
910,0.5707954545454546
911,0.5566215616681455
912,0.6244354110207769
913,0.6142777777777778
914,0.5989583333333334
915,0.5710817524841915
916,0.540625
917,0.5821157548986295
918,0.572386653364372
919,0.6393078970718722
920,0.6764346764346765
921,0.570430346051464
922,0.5896666666666667
923,0.5592717086834734
924,0.5485994866644348
925,0.6445035460992907
926,0.6235555555555556
927,0.5123546511627907
928,0.5274180835491499
929,0.5475045787545788
930,0.6091344509066028
931,0.6059710144927537
932,0.597014097014097
933,0.6366666666666667
934,0.5708559168925023
935,0.5782085561497327
936,0.5601928832723645
937,0.5818181818181818
938,0.5964542936288089
939,0.5509259259259258
940,0.5892997198879552
941,0.6145833333333333
942,0.5910555555555556
943,0.6083222517730497
944,0.543745117732396
945,0.6320647864990372
946,0.5921630447021732
947,0.5593568251796099
948,0.5664560470014411
949,0.5328999885961911
950,0.58519011196098
951,0.5383207630878438
952,0.6018030675564923
953,0.5274485688729875
954,0.5656231884057971
955,0.6341002747252747
956,0.5650434782608695
957,0.6436093559472341
958,0.5756433007985803
959,0.5190048758865249
960,0.5738396624472574
961,0.5880520636333296
962,0.535743018043903
963,0.5641111483093405
964,0.6217691622103387
965,0.5978465978465979
966,0.627661934338953
967,0.6211360339247852
968,0.5533496007098492
969,0.5438110026619344
970,0.601427115188583
971,0.5932468694096601
972,0.6064383865248227
973,0.5755355755355755
974,0.6269409937888198
975,0.5438313494270776
976,0.563220940550133
977,0.6149030470914126
978,0.557997557997558
979,0.5022920393559929
980,0.5467023769668563
981,0.5773492907801419
982,0.6210368227834018
983,0.6019592388244567
984,0.5400163094128612
985,0.5643832391713748
986,0.6041666666666666
987,0.6062834224598931
988,0.5275892757815108
989,0.5635583778966131
990,0.6097478991596639
991,0.5210084033613446
992,0.5681261140819964
993,0.5881596601073346
994,0.5481366459627329
995,0.5588984929078015
996,0.5671296296296295
997,0.5759640957446809
998,0.5836195054945055
999,0.5718196644920783
1000,0.5961363636363636
1001,0.5692090395480226
1002,0.6320346320346321
1003,0.6924653739612188
1004,0.6211355016664751
1005,0.622296918767507
1006,0.5757384208711642
1007,0.5877840909090909
1008,0.5218600511736566
1009,0.5351666666666667
1010,0.5808467514919491
1011,0.5650969529085873
1012,0.577437106918239
1013,0.5668994568229686
1014,0.5340296495956873
1015,0.5764196983141083
1016,0.6088527551942187
1017,0.5357420357420357
1018,0.5474835397835063
1019,0.497338065661047
1020,0.5838888888888889
1021,0.5809507978723404
1022,0.5288504968383018
1023,0.6492758581366176
1024,0.6412885154061625
1025,0.5270438121047877
1026,0.5811845512892693
1027,0.5933931936592395
1028,0.5250111408199644
1029,0.5502161622879946
1030,0.5892440892440893
1031,0.5247058823529411
1032,0.5380651595744681
1033,0.612044817927171
1034,0.6176666666666667
1035,0.5855681818181818
1036,0.5826395826395826
1037,0.48302521008403354
1038,0.6269092542677449
1039,0.5768421052631579
1040,0.5136145519473274
1041,0.6015511661644906
1042,0.5760517799352751
