trade_id,X,truncated_at_bar,sl_triggered,peak_mfe_bar_X,peak_mfe_X,peak_mfe_atr,final_r_X,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X,cluster_id
63,3,240,False,169,4.062734007,12.18820202,2.893062853,True,False,0.5207100592,2
63,4,240,False,169,3.047050506,12.18820202,2.16979714,True,False,0.5207100592,2
64,0.5,0,True,0,-2.4789157,-1.23945785,-1,False,True,0,0
64,1,0,True,0,-1.23945785,-1.23945785,-1,False,True,0,0
64,1.5,1,True,1,-0.75305934,-1.12958901,-1,False,True,0,0
64,2,240,False,168,5.852232425,11.70446485,4.894313477,True,False,0.5422535211,0
64,3,240,False,168,3.901488283,11.70446485,3.262875651,True,False,0.5422535211,0
64,4,240,False,168,2.926116213,11.70446485,2.447156738,True,False,0.5422535211,0
65,0.5,3,True,0,0.9768670732,0.4884335366,-1,False,False,0,2
65,1,16,True,7,1.326763098,1.326763098,-1,True,False,0.75,2
65,1.5,19,True,7,0.8845087317,1.326763098,-1,False,False,0.75,2
65,2,20,True,7,0.6633815488,1.326763098,-1,False,False,0.75,2
65,3,26,True,7,0.4422543659,1.326763098,-1,False,False,0.75,2
65,4,27,True,7,0.3316907744,1.326763098,-1,False,False,0.75,2
66,0.5,240,False,239,25.00786915,12.50393458,23.47229824,True,False,0.589958159,0
66,1,240,False,239,12.50393458,12.50393458,11.73614912,True,False,0.589958159,0
66,1.5,240,False,239,8.335956384,12.50393458,7.824099412,True,False,0.589958159,0
66,2,240,False,239,6.251967288,12.50393458,5.868074559,True,False,0.589958159,0
66,3,240,False,239,4.167978192,12.50393458,3.912049706,True,False,0.589958159,0
66,4,240,False,239,3.125983644,12.50393458,2.93403728,True,False,0.589958159,0
67,0.5,0,True,0,0.08709790024,0.04354895012,-1,False,True,0,0
67,1,240,False,234,9.377955346,9.377955346,8.287987336,True,False,0.5109170306,0
67,1.5,240,False,234,6.251970231,9.377955346,5.525324891,True,False,0.5109170306,0
67,2,240,False,234,4.688977673,9.377955346,4.143993668,True,False,0.5109170306,0
67,3,240,False,234,3.125985115,9.377955346,2.762662445,True,False,0.5109170306,0
67,4,240,False,234,2.344488837,9.377955346,2.071996834,True,False,0.5109170306,0
68,0.5,0,True,0,-0.5838450148,-0.2919225074,-1,False,True,0,2
68,1,1,True,0,-0.2919225074,-0.2919225074,-1,False,False,0,2
68,1.5,1,True,0,-0.1946150049,-0.2919225074,-1,False,False,0,2
68,2,12,True,6,0.3399544854,0.6799089708,-1,False,False,1,2
68,3,13,True,6,0.2266363236,0.6799089708,-1,False,False,1,2
68,4,240,False,198,1.342796901,5.371187604,0.627446859,True,False,0.5563380282,2
69,0.5,1,True,0,1.47056095,0.7352804752,-1,True,False,0,2
69,1,3,True,0,0.7352804752,0.7352804752,-1,False,False,0,2
69,1.5,5,True,0,0.4901869835,0.7352804752,-1,False,False,0,2
69,2,240,False,215,4.426487156,8.852974312,2.714122559,True,False,0.5196078431,2
69,3,240,False,215,2.950991437,8.852974312,1.809415039,True,False,0.5196078431,2
69,4,240,False,215,2.213243578,8.852974312,1.35706128,True,False,0.5196078431,2
70,0.5,0,True,0,-1.249483715,-0.6247418574,-1,False,True,0,0
70,1,240,False,236,9.070195868,9.070195868,7.65528755,True,False,0.5502183406,0
70,1.5,240,False,236,6.046797245,9.070195868,5.103525033,True,False,0.5502183406,0
70,2,240,False,236,4.535097934,9.070195868,3.827643775,True,False,0.5502183406,0
70,3,240,False,236,3.023398623,9.070195868,2.551762517,True,False,0.5502183406,0
70,4,240,False,236,2.267548967,9.070195868,1.913821887,True,False,0.5502183406,0
71,0.5,0,True,0,-1.46475688,-0.7323784398,-1,False,True,0,1
71,1,2,True,2,-0.6015965756,-0.6015965756,-1,False,True,0,1
71,1.5,8,True,5,-0.02005321919,-0.03007982878,-1,False,False,0,1
71,2,9,True,5,-0.01503991439,-0.03007982878,-1,False,False,0,1
71,3,24,True,17,0.05492838299,0.164785149,-1,False,False,1,1
71,4,28,True,17,0.04119628724,0.164785149,-1,False,False,1,1
72,0.5,7,True,5,1.530816167,0.7654080834,-1,True,False,0.3333333333,1
72,1,7,True,5,0.7654080834,0.7654080834,-1,False,False,0.3333333333,1
72,1.5,8,True,5,0.5102720556,0.7654080834,-1,False,False,0.3333333333,1
72,2,11,True,5,0.3827040417,0.7654080834,-1,False,False,0.3333333333,1
72,3,11,True,5,0.2551360278,0.7654080834,-1,False,False,0.3333333333,1
72,4,12,True,5,0.1913520208,0.7654080834,-1,False,False,0.3333333333,1
73,0.5,7,True,6,1.857878481,0.9289392404,-1,True,False,0.3333333333,2
73,1,7,True,6,0.9289392404,0.9289392404,-1,False,False,0.3333333333,2
73,1.5,12,True,6,0.6192928269,0.9289392404,-1,False,False,0.3333333333,2
73,2,18,True,6,0.4644696202,0.9289392404,-1,False,False,0.3333333333,2
73,3,240,False,225,3.557597894,10.67279368,3.211453234,True,False,0.5519125683,2
73,4,240,False,225,2.668198421,10.67279368,2.408589925,True,False,0.5519125683,2
74,0.5,240,False,240,27.77184648,13.88592324,27.77184648,True,False,0.5732217573,0
74,1,240,False,240,13.88592324,13.88592324,13.88592324,True,False,0.5732217573,0
74,1.5,240,False,240,9.25728216,13.88592324,9.25728216,True,False,0.5732217573,0
74,2,240,False,240,6.94296162,13.88592324,6.94296162,True,False,0.5732217573,0
74,3,240,False,240,4.62864108,13.88592324,4.62864108,True,False,0.5732217573,0
74,4,240,False,240,3.47148081,13.88592324,3.47148081,True,False,0.5732217573,0
75,0.5,2,True,0,0.088052441,0.0440262205,-1,False,False,0,2
75,1,2,True,0,0.0440262205,0.0440262205,-1,False,False,0,2
75,1.5,18,True,10,0.199435016,0.299152524,-1,False,False,1,2
75,2,19,True,10,0.149576262,0.299152524,-1,False,False,1,2
75,3,48,True,10,0.099717508,0.299152524,-1,False,False,1,2
75,4,240,False,240,2.054839176,8.219356704,2.054839176,True,False,0.5696202532,2
76,0.5,3,True,0,0.00985064286,0.00492532143,-1,False,False,0,1
76,1,5,True,0,0.00492532143,0.00492532143,-1,False,False,0,1
76,1.5,12,True,0,0.00328354762,0.00492532143,-1,False,False,0,1
76,2,15,True,0,0.002462660715,0.00492532143,-1,False,False,0,1
76,3,48,True,0,0.00164177381,0.00492532143,-1,False,False,0,1
76,4,73,True,0,0.001231330357,0.00492532143,-1,False,False,0,1
77,0.5,3,True,1,0.7101667732,0.3550833866,-1,False,False,1,2
77,1,8,True,1,0.3550833866,0.3550833866,-1,False,False,1,2
77,1.5,9,True,1,0.2367222577,0.3550833866,-1,False,False,1,2
77,2,12,True,1,0.1775416933,0.3550833866,-1,False,False,1,2
77,3,17,True,1,0.1183611289,0.3550833866,-1,False,False,1,2
77,4,28,True,1,0.08877084665,0.3550833866,-1,False,False,1,2
78,0.5,240,False,169,17.07560036,8.537800178,5.780384892,True,False,0.5621301775,0
78,1,240,False,169,8.537800178,8.537800178,2.890192446,True,False,0.5621301775,0
78,1.5,240,False,169,5.691866785,8.537800178,1.926794964,True,False,0.5621301775,0
78,2,240,False,169,4.268900089,8.537800178,1.445096223,True,False,0.5621301775,0
78,3,240,False,169,2.845933393,8.537800178,0.963397482,True,False,0.5621301775,0
78,4,240,False,169,2.134450044,8.537800178,0.7225481115,True,False,0.5621301775,0
79,0.5,1,True,1,0.6613842092,0.3306921046,-1,False,True,0,2
79,1,26,True,5,2.345032394,2.345032394,-1,True,False,1,2
79,1.5,48,True,5,1.563354929,2.345032394,-1,True,False,1,2
79,2,51,True,5,1.172516197,2.345032394,-1,True,False,1,2
79,3,73,True,5,0.7816774647,2.345032394,-1,False,False,1,2
79,4,74,True,5,0.5862580985,2.345032394,-1,False,False,1,2
80,0.5,17,True,13,3.025131127,1.512565564,-1,True,False,0.5384615385,1
80,1,20,True,13,1.512565564,1.512565564,-1,True,False,0.5384615385,1
80,1.5,22,True,13,1.008377042,1.512565564,-1,True,False,0.5384615385,1
80,2,26,True,13,0.7562827818,1.512565564,-1,False,False,0.5384615385,1
80,3,31,True,13,0.5041885212,1.512565564,-1,False,False,0.5384615385,1
80,4,41,True,13,0.3781413909,1.512565564,-1,False,False,0.5384615385,1
81,0.5,8,True,3,2.752837085,1.376418543,-1,True,False,1,2
81,1,94,True,38,3.887837516,3.887837516,-1,True,False,0.6388888889,2
81,1.5,94,True,38,2.591891677,3.887837516,-1,True,False,0.6388888889,2
81,2,95,True,38,1.943918758,3.887837516,-1,True,False,0.6388888889,2
81,3,97,True,38,1.295945839,3.887837516,-1,True,False,0.6388888889,2
81,4,97,True,38,0.971959379,3.887837516,-1,False,False,0.6388888889,2
82,0.5,3,True,0,0.560501046,0.280250523,-1,False,False,0,0
82,1,34,True,33,2.203028946,2.203028946,-1,True,False,0.5666666667,0
82,1.5,240,False,212,12.32483646,18.48725469,9.333022933,True,False,0.5576923077,0
82,2,240,False,212,9.243627347,18.48725469,6.9997672,True,False,0.5576923077,0
82,3,240,False,212,6.162418231,18.48725469,4.666511467,True,False,0.5576923077,0
82,4,240,False,212,4.621813674,18.48725469,3.4998836,True,False,0.5576923077,0
83,0.5,0,True,0,-1.54812116,-0.7740605802,-1,False,True,0,0
83,1,1,True,1,-0.4359270506,-0.4359270506,-1,False,True,0,0
83,1.5,2,True,1,-0.2906180337,-0.4359270506,-1,False,False,0,0
83,2,240,False,215,3.557860889,7.115721778,2.593185819,True,False,0.5257142857,0
83,3,240,False,215,2.371907259,7.115721778,1.728790546,True,False,0.5257142857,0
83,4,240,False,215,1.778930445,7.115721778,1.296592909,True,False,0.5257142857,0
84,0.5,0,True,0,-0.6008342252,-0.3004171126,-1,False,True,0,1
84,1,2,True,1,-0.261991668,-0.261991668,-1,False,False,0,1
84,1.5,3,True,1,-0.174661112,-0.261991668,-1,False,False,0,1
84,2,4,True,1,-0.130995834,-0.261991668,-1,False,False,0,1
84,3,240,False,217,3.784324093,11.35297228,2.874921903,True,False,0.5396825397,1
84,4,240,False,217,2.838243069,11.35297228,2.156191428,True,False,0.5396825397,1
85,0.5,1,True,0,-0.5183335768,-0.2591667884,-1,False,False,0,2
85,1,31,True,17,1.710500803,1.710500803,-1,True,False,0.5714285714,2
85,1.5,31,True,17,1.140333869,1.710500803,-1,True,False,0.5714285714,2
85,2,105,True,68,1.933384241,3.866768482,-1,True,False,0.5641025641,2
85,3,108,True,68,1.288922827,3.866768482,-1,True,False,0.5641025641,2
85,4,133,True,68,0.9666921205,3.866768482,-1,False,False,0.5641025641,2
86,0.5,5,True,0,1.660399526,0.830199763,-1,True,False,0,1
86,1,5,True,0,0.830199763,0.830199763,-1,False,False,0,1
86,1.5,7,True,0,0.5534665087,0.830199763,-1,False,False,0,1
86,2,8,True,0,0.4150998815,0.830199763,-1,False,False,0,1
86,3,27,True,0,0.2767332543,0.830199763,-1,False,False,0,1
86,4,27,True,0,0.2075499407,0.830199763,-1,False,False,0,1
87,0.5,8,True,3,2.60323422,1.30161711,-1,True,False,0.6666666667,2
87,1,18,True,3,1.30161711,1.30161711,-1,True,False,0.6666666667,2
87,1.5,28,True,3,0.8677447399,1.30161711,-1,False,False,0.6666666667,2
87,2,42,True,3,0.6508085549,1.30161711,-1,False,False,0.6666666667,2
87,3,48,True,3,0.4338723699,1.30161711,-1,False,False,0.6666666667,2
87,4,50,True,3,0.3254042775,1.30161711,-1,False,False,0.6666666667,2
88,0.5,0,True,0,-1.020111439,-0.5100557196,-1,False,True,0,1
88,1,3,True,1,-0.100599225,-0.100599225,-1,False,False,0,1
88,1.5,4,True,1,-0.06706614999,-0.100599225,-1,False,False,0,1
88,2,7,True,1,-0.05029961249,-0.100599225,-1,False,False,0,1
88,3,240,False,235,5.605906519,16.81771956,4.761108349,True,False,0.5740740741,1
88,4,240,False,235,4.20442989,16.81771956,3.570831262,True,False,0.5740740741,1
89,0.5,6,True,5,1.444243455,0.7221217276,-1,True,False,0.8,2
89,1,24,True,14,1.944032539,1.944032539,-1,True,False,0.75,2
89,1.5,36,True,14,1.296021693,1.944032539,-1,True,False,0.75,2
89,2,36,True,14,0.9720162695,1.944032539,-1,False,False,0.75,2
89,3,37,True,14,0.6480108463,1.944032539,-1,False,False,0.75,2
89,4,71,True,14,0.4860081347,1.944032539,-1,False,False,0.75,2
90,0.5,2,True,2,1.29246962,0.6462348102,-1,True,True,1,0
90,1,240,False,195,14.58522009,14.58522009,8.011599766,True,False,0.5412371134,0
90,1.5,240,False,195,9.723480057,14.58522009,5.341066511,True,False,0.5412371134,0
90,2,240,False,195,7.292610043,14.58522009,4.005799883,True,False,0.5412371134,0
90,3,240,False,195,4.861740029,14.58522009,2.670533255,True,False,0.5412371134,0
90,4,240,False,195,3.646305021,14.58522009,2.002899941,True,False,0.5412371134,0
91,0.5,0,True,0,-0.8859474284,-0.4429737142,-1,False,True,0,2
91,1,90,True,41,5.16610903,5.16610903,-1,True,False,0.525,2
91,1.5,91,True,41,3.444072687,5.16610903,-1,True,False,0.525,2
91,2,100,True,41,2.583054515,5.16610903,-1,True,False,0.525,2
91,3,102,True,41,1.722036343,5.16610903,-1,True,False,0.525,2
91,4,107,True,41,1.291527258,5.16610903,-1,True,False,0.525,2
92,0.5,0,True,0,-0.8333632896,-0.4166816448,-1,False,True,0,1
92,1,1,True,0,-0.4166816448,-0.4166816448,-1,False,False,0,1
92,1.5,1,True,0,-0.2777877632,-0.4166816448,-1,False,False,0,1
92,2,1,True,0,-0.2083408224,-0.4166816448,-1,False,False,0,1
92,3,1,True,0,-0.1388938816,-0.4166816448,-1,False,False,0,1
92,4,176,True,117,1.225793622,4.903174488,-1,True,False,0.5625,1
93,0.5,2,True,1,0.6601312696,0.3300656348,-1,False,False,1,0
93,1,3,True,1,0.3300656348,0.3300656348,-1,False,False,1,0
93,1.5,240,False,209,10.13091631,15.19637446,8.853899361,True,False,0.5555555556,0
93,2,240,False,209,7.598187231,15.19637446,6.640424521,True,False,0.5555555556,0
93,3,240,False,209,5.065458154,15.19637446,4.426949681,True,False,0.5555555556,0
93,4,240,False,209,3.799093615,15.19637446,3.32021226,True,False,0.5555555556,0
94,0.5,2,True,1,1.009315416,0.5046577078,-1,True,False,1,2
94,1,4,True,1,0.5046577078,0.5046577078,-1,False,False,1,2
94,1.5,5,True,1,0.3364384719,0.5046577078,-1,False,False,1,2
94,2,5,True,1,0.2523288539,0.5046577078,-1,False,False,1,2
94,3,23,True,1,0.1682192359,0.5046577078,-1,False,False,1,2
94,4,27,True,1,0.1261644269,0.5046577078,-1,False,False,1,2
95,0.5,1,True,1,1.508648702,0.7543243512,-1,True,True,1,2
95,1,200,True,109,15.4279717,15.4279717,-1,True,False,0.5238095238,2
95,1.5,207,True,109,10.28531446,15.4279717,-1,True,False,0.5238095238,2
95,2,211,True,109,7.713985848,15.4279717,-1,True,False,0.5238095238,2
95,3,230,True,109,5.142657232,15.4279717,-1,True,False,0.5238095238,2
95,4,240,False,109,3.856992924,15.4279717,-0.3516782448,True,False,0.5238095238,2
96,0.5,0,True,0,-1.592461318,-0.796230659,-1,False,True,0,1
96,1,0,True,0,-0.796230659,-0.796230659,-1,False,True,0,1
96,1.5,1,True,0,-0.5308204393,-0.796230659,-1,False,False,0,1
96,2,1,True,0,-0.3981153295,-0.796230659,-1,False,False,0,1
96,3,9,True,0,-0.2654102197,-0.796230659,-1,False,False,0,1
96,4,15,True,0,-0.1990576648,-0.796230659,-1,False,False,0,1
97,0.5,0,True,0,-1.236282121,-0.6181410606,-1,False,True,0,1
97,1,1,True,0,-0.6181410606,-0.6181410606,-1,False,False,0,1
97,1.5,2,True,0,-0.4120940404,-0.6181410606,-1,False,False,0,1
97,2,8,True,0,-0.3090705303,-0.6181410606,-1,False,False,0,1
97,3,8,True,0,-0.2060470202,-0.6181410606,-1,False,False,0,1
97,4,19,True,0,-0.1545352651,-0.6181410606,-1,False,False,0,1
98,0.5,1,True,0,-0.4490578308,-0.2245289154,-1,False,False,0,2
98,1,4,True,0,-0.2245289154,-0.2245289154,-1,False,False,0,2
98,1.5,133,True,90,5.312110464,7.968165696,-1,True,False,0.5662650602,2
98,2,133,True,90,3.984082848,7.968165696,-1,True,False,0.5662650602,2
98,3,150,True,90,2.656055232,7.968165696,-1,True,False,0.5662650602,2
98,4,151,True,90,1.992041424,7.968165696,-1,True,False,0.5662650602,2
99,0.5,2,True,2,2.051949188,1.025974594,-1,True,True,0.5,0
99,1,240,False,192,15.86170745,15.86170745,6.793868212,True,False,0.546875,0
99,1.5,240,False,192,10.57447163,15.86170745,4.529245475,True,False,0.546875,0
99,2,240,False,192,7.930853726,15.86170745,3.396934106,True,False,0.546875,0
99,3,240,False,192,5.287235817,15.86170745,2.264622737,True,False,0.546875,0
99,4,240,False,192,3.965426863,15.86170745,1.698467053,True,False,0.546875,0
100,0.5,0,True,0,-1.418796262,-0.7093981308,-1,False,True,0,1
100,1,0,True,0,-0.7093981308,-0.7093981308,-1,False,True,0,1
100,1.5,1,True,0,-0.4729320872,-0.7093981308,-1,False,False,0,1
100,2,1,True,0,-0.3546990654,-0.7093981308,-1,False,False,0,1
100,3,2,True,0,-0.2364660436,-0.7093981308,-1,False,False,0,1
100,4,6,True,0,-0.1773495327,-0.7093981308,-1,False,False,0,1
101,0.5,0,True,0,-0.8962230728,-0.4481115364,-1,False,True,0,2
101,1,0,True,0,-0.4481115364,-0.4481115364,-1,False,True,0,2
101,1.5,7,True,5,0.5926894119,0.8890341178,-1,False,False,1,2
101,2,17,True,5,0.4445170589,0.8890341178,-1,False,False,1,2
101,3,25,True,5,0.2963447059,0.8890341178,-1,False,False,1,2
101,4,47,True,5,0.2222585294,0.8890341178,-1,False,False,1,2
102,0.5,0,True,0,1.760006835,0.8800034176,-1,True,True,0,2
102,1,16,True,12,1.85849559,1.85849559,-1,True,False,0.4545454545,2
102,1.5,17,True,12,1.23899706,1.85849559,-1,True,False,0.4545454545,2
102,2,17,True,12,0.9292477948,1.85849559,-1,False,False,0.4545454545,2
102,3,21,True,12,0.6194985299,1.85849559,-1,False,False,0.4545454545,2
102,4,22,True,12,0.4646238974,1.85849559,-1,False,False,0.4545454545,2
103,0.5,1,True,0,-0.3143193549,-0.1571596774,-1,False,False,0,2
103,1,1,True,0,-0.1571596774,-0.1571596774,-1,False,False,0,2
103,1.5,19,True,6,0.8665020053,1.299753008,-1,False,False,0.6666666667,2
103,2,53,True,31,1.485583708,2.971167416,-1,True,False,0.4615384615,2
103,3,72,True,31,0.9903891387,2.971167416,-1,False,False,0.4615384615,2
103,4,74,True,31,0.742791854,2.971167416,-1,False,False,0.4615384615,2
104,0.5,0,True,0,-1.403421899,-0.7017109496,-1,False,True,0,1
104,1,1,True,0,-0.7017109496,-0.7017109496,-1,False,False,0,1
104,1.5,1,True,0,-0.4678072997,-0.7017109496,-1,False,False,0,1
104,2,5,True,0,-0.3508554748,-0.7017109496,-1,False,False,0,1
104,3,240,False,190,2.265621485,6.796864454,2.027022689,True,False,0.5921787709,1
104,4,240,False,190,1.699216113,6.796864454,1.520267017,True,False,0.5921787709,1
105,0.5,1,True,0,-0.2084285392,-0.1042142696,-1,False,False,0,2
105,1,1,True,0,-0.1042142696,-0.1042142696,-1,False,False,0,2
105,1.5,1,True,0,-0.06947617972,-0.1042142696,-1,False,False,0,2
105,2,29,True,19,1.533493678,3.066987356,-1,True,False,0.8333333333,2
105,3,29,True,19,1.022329119,3.066987356,-1,True,False,0.8333333333,2
105,4,240,False,240,1.69386786,6.775471438,1.69386786,True,False,0.5384615385,2
106,0.5,1,True,0,1.039722999,0.5198614996,-1,True,False,0,2
106,1,23,True,8,2.531440462,2.531440462,-1,True,False,0.7142857143,2
106,1.5,25,True,8,1.687626975,2.531440462,-1,True,False,0.7142857143,2
106,2,81,True,43,1.358019401,2.716038802,-1,True,False,0.5405405405,2
106,3,85,True,43,0.9053462673,2.716038802,-1,False,False,0.5405405405,2
106,4,240,False,215,1.069923831,4.279695322,0.6216620545,True,False,0.4710743802,2
107,0.5,1,True,0,0.2471180608,0.1235590304,-1,False,False,0,2
107,1,84,True,43,3.644991396,3.644991396,-1,True,False,0.55,2
107,1.5,85,True,43,2.429994264,3.644991396,-1,True,False,0.55,2
107,2,85,True,43,1.822495698,3.644991396,-1,True,False,0.55,2
107,3,240,False,235,1.466645691,4.399937072,1.34308666,True,False,0.5242718447,2
107,4,240,False,235,1.099984268,4.399937072,1.007314995,True,False,0.5242718447,2
108,0.5,0,True,0,-0.968169322,-0.484084661,-1,False,True,0,2
108,1,6,True,2,0.7394260206,0.7394260206,-1,False,False,1,2
108,1.5,8,True,2,0.4929506804,0.7394260206,-1,False,False,1,2
108,2,66,True,18,3.112859423,6.225718846,-1,True,False,0.75,2
108,3,78,True,18,2.075239615,6.225718846,-1,True,False,0.75,2
108,4,140,True,18,1.556429712,6.225718846,-1,True,False,0.75,2
109,0.5,14,True,7,3.891079667,1.945539834,-1,True,False,0.7142857143,2
109,1,15,True,7,1.945539834,1.945539834,-1,True,False,0.7142857143,2
109,1.5,15,True,7,1.297026556,1.945539834,-1,True,False,0.7142857143,2
109,2,15,True,7,0.9727699168,1.945539834,-1,False,False,0.7142857143,2
109,3,17,True,7,0.6485132779,1.945539834,-1,False,False,0.7142857143,2
109,4,17,True,7,0.4863849584,1.945539834,-1,False,False,0.7142857143,2
110,0.5,0,True,0,-1.703510052,-0.8517550258,-1,False,True,0,1
110,1,0,True,0,-0.8517550258,-0.8517550258,-1,False,True,0,1
110,1.5,2,True,0,-0.5678366839,-0.8517550258,-1,False,False,0,1
110,2,3,True,0,-0.4258775129,-0.8517550258,-1,False,False,0,1
110,3,57,True,35,0.7445858487,2.233757546,-1,False,False,0.5714285714,1
110,4,64,True,35,0.5584393865,2.233757546,-1,False,False,0.5714285714,1
111,0.5,0,True,0,-1.71028769,-0.855143845,-1,False,True,0,2
111,1,0,True,0,-0.855143845,-0.855143845,-1,False,True,0,2
111,1.5,2,True,0,-0.5700958967,-0.855143845,-1,False,False,0,2
111,2,35,True,25,0.2251465679,0.4502931358,-1,False,False,0,2
111,3,36,True,25,0.1500977119,0.4502931358,-1,False,False,0,2
111,4,47,True,25,0.112573284,0.4502931358,-1,False,False,0,2
112,0.5,240,False,240,23.29917009,11.64958505,23.29917009,True,False,0.525,0
112,1,240,False,240,11.64958505,11.64958505,11.64958505,True,False,0.525,0
112,1.5,240,False,240,7.766390031,11.64958505,7.766390031,True,False,0.525,0
112,2,240,False,240,5.824792523,11.64958505,5.824792523,True,False,0.525,0
112,3,240,False,240,3.883195015,11.64958505,3.883195015,True,False,0.525,0
112,4,240,False,240,2.912396262,11.64958505,2.912396262,True,False,0.525,0
113,0.5,0,True,0,-1.484287266,-0.742143633,-1,False,True,0,0
113,1,3,True,3,-0.214289434,-0.214289434,-1,False,True,0,0
113,1.5,72,True,14,1.234888264,1.852332396,-1,True,False,0.8,0
113,2,240,False,232,2.165897161,4.331794322,1.837198961,True,False,0.5402298851,0
113,3,240,False,232,1.443931441,4.331794322,1.224799307,True,False,0.5402298851,0
113,4,240,False,232,1.082948581,4.331794322,0.9185994805,True,False,0.5402298851,0
114,0.5,240,False,236,16.41811956,8.209059778,16.26495246,True,False,0.5296610169,0
114,1,240,False,236,8.209059778,8.209059778,8.132476232,True,False,0.5296610169,0
114,1.5,240,False,236,5.472706519,8.209059778,5.421650821,True,False,0.5296610169,0
114,2,240,False,236,4.104529889,8.209059778,4.066238116,True,False,0.5296610169,0
